,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
244,Timo Baumgartl,0,4,2,50.0,0.64,0.32,0.00,0.00,11.5,0,0,0,0.2,0.2,0.05
245,Julian Baumgartlinger,0,3,0,0.0,0.49,0.00,0.00,,18.2,0,0,0,0.3,0.3,0.09
246,Christoph Baumgartner,7,66,19,28.8,2.31,0.67,0.11,0.37,15.7,0,0,0,7.1,7.1,0.11
247,Cyrille Bayala,1,22,6,27.3,0.99,0.27,0.05,0.17,15.2,0,0,0,2.0,2.0,0.09
248,Brian Bayeye,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
249,Noah Joel Sarenren Bazee,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
250,Gavin Bazunu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
251,Bebé,0,4,0,0.0,6.00,0.00,0.00,,32.7,0,0,0,0.1,0.1,0.02
252,Ihlas Bebou,7,28,13,46.4,1.78,0.83,0.21,0.46,15.0,0,1,1,4.6,3.8,0.14
253,Rodrigo Becão,2,19,5,26.3,0.69,0.18,0.11,0.40,12.1,0,0,0,1.5,1.5,0.08
254,Mads Bech Sørensen,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
255,Julius Beck,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
256,Sheraldo Becker,11,67,26,38.8,2.36,0.92,0.16,0.42,18.3,0,0,0,6.5,6.5,0.10
257,Jan Bednarek,0,8,0,0.0,0.43,0.00,0.00,,14.2,0,0,0,0.4,0.4,0.05
258,Jan Bednarek,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
259,Donny van de Beek,0,2,0,0.0,1.08,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.05
260,Asmir Begović,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
261,Yanis Begraoui,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
262,Kevin Behrens,8,35,14,40.0,2.05,0.82,0.23,0.57,11.7,0,0,0,4.8,4.8,0.14
263,Alexis Beka Beka,0,9,3,33.3,1.49,0.50,0.00,0.00,24.5,1,0,0,0.5,0.5,0.05
264,Jérémie Bela,1,12,5,41.7,1.45,0.61,0.08,0.20,21.7,1,0,0,0.6,0.6,0.05
265,Reda Belahyane,0,1,0,0.0,0.49,0.00,0.00,,21.9,0,0,0,0.1,0.1,0.09
266,Youcef Belaïli,6,27,9,33.3,2.11,0.70,0.04,0.11,24.8,4,5,6,6.2,1.8,0.07
267,Youcef Belaïli,0,9,1,11.1,2.28,0.25,0.00,0.00,16.0,1,0,0,0.7,0.7,0.08
268,Haris Belkebla,2,9,2,22.2,0.30,0.07,0.11,0.50,25.5,0,1,1,1.3,0.5,0.05
269,Stefan Bell,0,7,2,28.6,0.26,0.08,0.00,0.00,10.4,0,0,0,0.7,0.7,0.09
270,Armel Bella Kotchap,0,14,2,14.3,0.67,0.10,0.00,0.00,16.1,0,0,0,1.0,1.0,0.07
271,Raoul Bellanova,0,4,1,25.0,0.73,0.18,0.00,0.00,8.1,0,0,0,0.6,0.6,0.16
272,Karim Bellarabi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
273,Jean-Ricner Bellegarde,2,38,13,34.2,1.41,0.48,0.05,0.15,22.2,11,0,0,2.5,2.5,0.07
274,Héctor Bellerín,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
275,Jude Bellingham,8,66,23,34.8,2.21,0.77,0.11,0.30,18.0,2,1,1,8.2,7.4,0.11
276,Jeanuël Belocian,0,1,0,0.0,0.18,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.03
277,Andrea Belotti,0,19,9,47.4,1.49,0.71,0.00,0.00,12.7,0,0,1,3.5,2.7,0.14
278,Fran Beltrán,0,24,2,8.3,0.76,0.06,0.00,0.00,27.3,0,0,0,0.9,0.9,0.04
279,Eliesse Ben Seghir,4,21,8,38.1,1.80,0.68,0.19,0.50,18.6,0,0,0,1.9,1.9,0.09
280,Salim Ben Seghir,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
281,Wissam Ben Yedder,19,66,36,54.5,2.81,1.53,0.21,0.39,14.2,3,5,6,17.4,12.7,0.19
282,Marco Benassi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
283,Marco Benassi,0,19,8,42.1,1.71,0.72,0.00,0.00,19.9,0,0,0,1.3,1.3,0.07
284,Iker Benito,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
285,Ismaël Bennacer,2,16,3,18.8,0.72,0.13,0.13,0.67,25.0,3,0,0,1.0,1.0,0.06
286,Saïd Benrahma,6,69,23,33.3,3.00,1.00,0.03,0.09,21.9,5,4,4,7.0,3.9,0.06
287,Ramy Bensebaini,6,39,12,30.8,1.41,0.44,0.10,0.33,17.3,3,2,2,5.3,3.7,0.10
288,Nabil Bentaleb,4,39,13,33.3,1.41,0.47,0.05,0.15,27.5,8,2,2,3.2,1.6,0.04
289,Rodrigo Bentancur,5,15,9,60.0,0.90,0.54,0.33,0.56,15.8,0,0,0,2.2,2.2,0.15
290,Daniel Bentley,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
291,Karim Benzema,19,99,36,36.4,4.37,1.59,0.12,0.33,15.9,6,7,8,21.5,14.9,0.15
292,Domenico Berardi,12,75,19,25.3,3.62,0.92,0.07,0.26,22.0,4,7,8,11.4,5.1,0.07
293,Yuri Berchiche,1,28,7,25.0,1.05,0.26,0.04,0.14,20.4,0,0,0,1.3,1.3,0.05
294,Álex Berenguer,4,56,19,33.9,2.19,0.74,0.07,0.21,18.0,4,0,0,4.3,4.3,0.08
295,Bartosz Bereszyński,0,3,0,0.0,0.23,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.04
296,Bartosz Bereszyński,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
297,Patrick Berg,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
298,Mitchell van Bergen,0,25,11,44.0,2.49,1.09,0.00,0.00,19.2,0,0,0,2.2,2.2,0.09
299,Mergim Berisha,9,51,13,25.5,2.73,0.70,0.12,0.46,18.7,6,3,4,8.1,5.0,0.10
300,Quentin Bernard,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
301,Paul Bernardoni,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
302,Juan Bernat,1,7,6,85.7,0.38,0.33,0.14,0.17,11.4,0,0,0,0.9,0.9,0.12
303,Victor Bernth Kristiansen,0,3,0,0.0,0.30,0.00,0.00,,18.9,0,0,0,0.1,0.1,0.04
304,Jason Berthomier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
305,Marco Bertini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
306,Beto,10,60,20,33.3,2.54,0.85,0.15,0.45,13.7,0,1,1,10.9,10.1,0.17
307,Owen Bevan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
308,Matteo Bianchetti,1,7,4,57.1,0.30,0.17,0.14,0.25,10.9,0,0,0,0.8,0.8,0.11
309,Alessandro Bianco,0,2,1,50.0,1.18,0.59,0.00,0.00,25.2,0,0,0,0.1,0.1,0.03
310,Giulian Biancone,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
311,Ermin Bičakčić,0,2,1,50.0,0.68,0.34,0.00,0.00,11.5,0,0,0,0.1,0.1,0.07
312,Pedro Bigas,0,22,8,36.4,0.98,0.36,0.00,0.00,15.5,0,0,0,1.8,1.8,0.08
313,Jaka Bijol,3,20,7,35.0,0.66,0.23,0.15,0.43,9.5,0,0,0,2.2,2.2,0.11
314,El Bilal Touré,7,29,14,48.3,2.06,1.00,0.24,0.50,11.5,0,0,0,6.3,6.3,0.22
315,El Bilal Touré,0,1,1,100.0,0.99,0.99,0.00,0.00,26.1,0,0,0,0.0,0.0,0.03
316,Philip Billing,7,38,18,47.4,1.24,0.59,0.18,0.39,18.3,5,0,0,4.9,4.9,0.13
317,Jean-Claude Billong,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
318,Cristiano Biraghi,2,24,5,20.8,0.85,0.18,0.08,0.40,27.4,15,0,1,1.8,1.1,0.04
319,Samuele Birindelli,0,14,4,28.6,0.90,0.26,0.00,0.00,17.6,0,0,0,1.1,1.1,0.08
320,Veljko Birmančević,0,13,3,23.1,2.64,0.61,0.00,0.00,19.3,0,0,0,1.3,1.3,0.10
321,Tom Bischof,0,7,2,28.6,2.00,0.57,0.00,0.00,22.4,0,0,0,1.0,1.0,0.14
322,Yves Bissouma,0,6,0,0.0,0.53,0.00,0.00,,26.7,0,0,0,0.2,0.2,0.03
323,Kristijan Bistrović,0,8,1,12.5,1.56,0.20,0.00,0.00,24.4,4,0,0,0.3,0.3,0.04
324,Leonardo Bittencourt,3,25,9,36.0,1.38,0.50,0.12,0.33,22.3,2,0,0,1.4,1.4,0.05
325,Marco Bizot,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
326,Antonio Blanco,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
327,Lautaro Blanco,0,1,1,100.0,0.10,0.10,0.00,0.00,21.7,0,0,0,0.0,0.0,0.03
328,Rubén Blanco,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
329,Ludovic Blas,7,95,32,33.7,3.04,1.02,0.05,0.16,21.5,4,2,4,9.3,6.4,0.07
330,Janis Blaswich,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
331,Miha Blažič,2,8,4,50.0,0.36,0.18,0.25,0.50,10.0,1,0,0,1.6,1.6,0.20
332,Joaquín Blázquez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
333,Alexis Blin,1,22,4,18.2,0.83,0.15,0.05,0.25,12.9,0,0,0,2.8,2.8,0.13
334,Daley Blind,0,1,1,100.0,0.67,0.67,0.00,0.00,24.8,0,0,0,0.1,0.1,0.06
335,Myron Boadu,3,7,5,71.4,2.14,1.53,0.43,0.60,11.5,0,0,0,2.6,2.6,0.37
336,Jérôme Boateng,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
337,Kevin-Prince Boateng,0,6,0,0.0,1.16,0.00,0.00,,19.2,0,0,0,0.3,0.3,0.06
338,Antonin Bobichon,0,1,1,100.0,5.00,5.00,0.00,0.00,31.2,1,0,0,0.1,0.1,0.06
339,Jean-Paul Boëtius,0,5,3,60.0,0.43,0.26,0.00,0.00,20.6,0,0,0,0.5,0.5,0.11
340,Jeremie Boga,2,13,3,23.1,1.50,0.35,0.15,0.67,20.2,2,0,0,1.9,1.9,0.14
341,Emil Bohinen,0,4,0,0.0,0.43,0.00,0.00,,25.9,0,0,0,0.1,0.1,0.04
342,Quentin Boisgard,1,6,3,50.0,2.93,1.47,0.17,0.33,18.5,0,0,0,0.4,0.4,0.07
343,Willy Boly,0,2,1,50.0,0.26,0.13,0.00,0.00,16.7,0,0,0,0.0,0.0,0.02
344,Giacomo Bonaventura,5,49,14,28.6,2.31,0.66,0.10,0.36,19.6,2,0,0,4.3,4.3,0.09
345,Federico Bonazzoli,2,32,7,21.9,2.57,0.56,0.06,0.29,18.9,1,0,0,2.4,2.4,0.07
346,Warren Bondo,0,1,0,0.0,1.50,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.06
347,Theo Bongonda,4,42,14,33.3,1.95,0.65,0.07,0.21,21.1,2,1,1,5.2,4.4,0.10
348,Kevin Bonifazi,0,2,0,0.0,0.20,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.10
349,Leonardo Bonucci,1,4,1,25.0,0.41,0.10,0.25,1.00,12.0,0,0,1,1.1,0.3,0.07
350,Neto Borges,3,23,7,30.4,0.73,0.22,0.13,0.43,14.6,0,0,0,3.1,3.1,0.13
351,Yvandro Borges Sanches,0,1,0,0.0,3.21,0.00,0.00,,34.7,0,0,0,0.1,0.1,0.10
352,Sebastiaan Bornauw,1,4,3,75.0,0.19,0.14,0.25,0.33,11.3,0,0,0,0.4,0.4,0.10
353,Rafael Borré,2,24,7,29.2,2.00,0.58,0.04,0.14,13.1,0,1,1,4.1,3.3,0.14
354,Erik Botheim,1,7,1,14.3,0.73,0.10,0.14,1.00,13.5,0,0,0,0.6,0.6,0.08
355,Sven Botman,0,22,7,31.8,0.63,0.20,0.00,0.00,10.2,0,0,0,2.5,2.5,0.11
356,Kenji-Van Boto,0,3,0,0.0,1.50,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.03
357,Kouamé Botué,0,7,0,0.0,2.75,0.00,0.00,,14.2,0,0,0,1.2,1.2,0.17
358,Badredine Bouanani,0,24,10,41.7,2.50,1.04,0.00,0.00,21.1,1,0,0,1.7,1.7,0.07
359,Hicham Boudaoui,1,21,9,42.9,1.01,0.43,0.05,0.11,23.8,0,0,0,0.9,0.9,0.04
360,Franci Bouebari,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
361,Sofiane Boufal,4,21,9,42.9,2.27,0.97,0.10,0.22,20.8,4,2,2,3.6,2.1,0.10
362,Yassine Bounou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
363,Ismaëlben Boura,0,2,1,50.0,1.94,0.97,0.00,0.00,28.6,0,0,0,0.1,0.1,0.03
364,Mehdi Bourabia,1,33,5,15.2,1.07,0.16,0.03,0.20,24.3,1,0,0,2.1,2.1,0.06
365,Benjamin Bourigeaud,7,71,19,26.8,2.08,0.56,0.07,0.26,20.0,10,2,2,8.7,7.1,0.10
366,Edoardo Bove,1,7,2,28.6,0.64,0.18,0.14,0.50,12.9,0,0,0,0.8,0.5,0.07
367,Jarrod Bowen,6,73,21,28.8,2.03,0.58,0.07,0.24,16.2,1,1,2,8.9,7.8,0.11
368,Lucas Boyé,7,71,20,28.2,2.60,0.73,0.10,0.35,14.4,1,0,1,8.3,7.5,0.11
369,Jayden Braaf,0,9,3,33.3,2.81,0.94,0.00,0.00,16.8,0,0,0,0.8,0.8,0.08
370,Domagoj Bradarić,0,7,0,0.0,0.28,0.00,0.00,,23.8,1,0,0,0.2,0.2,0.03
371,Bilal Brahimi,3,20,6,30.0,2.25,0.68,0.15,0.50,24.3,0,0,0,1.0,1.0,0.05
372,Martin Braithwaite,10,58,25,43.1,2.13,0.92,0.17,0.40,16.0,4,0,0,9.2,9.2,0.16
373,Juan Brandáriz,1,3,1,33.3,0.18,0.06,0.33,1.00,10.2,0,0,0,0.4,0.4,0.13
374,Julian Brandt,9,42,26,61.9,1.58,0.98,0.21,0.35,18.0,1,0,0,5.2,5.2,0.12
375,Darko Brašanac,1,11,4,36.4,0.95,0.35,0.09,0.25,12.4,0,0,0,1.2,1.2,0.10
376,Lilian Brassier,0,20,3,15.0,0.58,0.09,0.00,0.00,16.3,0,0,0,1.1,1.1,0.05
377,Claudio Bravo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
378,Fabian Bredlow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
379,James Bree,0,1,1,100.0,0.25,0.25,0.00,0.00,25.3,0,0,0,0.0,0.0,0.03
380,Josip Brekalo,0,5,0,0.0,1.97,0.00,0.00,,22.5,0,0,0,0.7,0.7,0.13
381,Josip Brekalo,0,2,1,50.0,0.66,0.33,0.00,0.00,20.2,0,0,0,0.1,0.1,0.05
382,Gleison Bremer,4,32,7,21.9,1.09,0.24,0.13,0.57,9.3,0,0,0,4.9,4.9,0.15
383,Armando Broja,1,6,5,83.3,1.84,1.53,0.17,0.20,11.0,0,0,0,0.8,0.8,0.14
384,Dylan Bronn,0,8,1,12.5,0.43,0.05,0.00,0.00,15.8,0,0,0,0.7,0.7,0.08
385,David Brooks,0,5,1,20.0,2.60,0.52,0.00,0.00,20.6,1,0,0,0.3,0.3,0.05
386,John Brooks,0,7,0,0.0,0.47,0.00,0.00,,11.4,0,0,0,0.4,0.4,0.05
387,Moritz Broschinski,2,5,4,80.0,2.11,1.69,0.40,0.50,12.2,0,0,0,1.3,1.3,0.26
388,Marcelo Brozović,3,25,7,28.0,1.27,0.36,0.12,0.43,21.1,1,0,0,2.5,2.5,0.10
389,Cédric Brunner,0,10,0,0.0,0.39,0.00,0.00,,24.4,0,0,0,0.3,0.3,0.03
390,Lewis Brunt,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
391,Jacob Bruun Larsen,1,7,2,28.6,1.92,0.55,0.14,0.50,14.9,0,0,0,1.3,1.3,0.19
392,Andreas Bruus,0,11,3,27.3,0.61,0.17,0.00,0.00,19.7,1,0,0,0.7,0.7,0.07
393,Joe Bryan,0,1,0,0.0,0.51,0.00,0.00,,18.9,0,0,0,0.0,0.0,0.03
394,Lee Buchanan,1,5,1,20.0,0.95,0.19,0.20,1.00,22.1,0,0,0,0.3,0.3,0.06
395,Ante Budimir,8,58,21,36.2,2.90,1.05,0.14,0.38,11.6,0,0,0,7.6,7.6,0.13
396,Emi Buendía,5,49,11,22.4,1.83,0.41,0.10,0.45,15.9,2,0,0,6.3,6.3,0.13
397,Hugo Bueno,0,4,1,25.0,0.27,0.07,0.00,0.00,18.5,0,0,0,0.2,0.2,0.04
398,Santiago Bueno,0,13,3,23.1,0.39,0.09,0.00,0.00,12.2,0,0,0,1.3,1.3,0.10
399,Adam Buksa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
400,Marius Bülter,11,64,23,35.9,2.22,0.80,0.11,0.30,18.4,1,4,4,9.0,6.1,0.10
401,Cristian Buonaiuto,1,42,11,26.2,3.86,1.01,0.00,0.00,19.7,6,1,1,3.3,2.5,0.06
402,Facundo Buonanotte,1,11,3,27.3,1.75,0.48,0.09,0.33,16.9,0,0,0,1.4,1.4,0.13
403,Alessandro Buongiorno,1,20,1,5.0,0.66,0.03,0.05,1.00,8.6,0,0,0,2.2,2.2,0.11
404,Delano Burgzorg,0,4,2,50.0,1.48,0.74,0.00,0.00,25.1,0,0,0,0.2,0.2,0.04
405,Jonathan Burkardt,1,20,6,30.0,3.38,1.01,0.05,0.17,12.6,0,0,1,3.0,2.2,0.11
406,Oliver Burke,2,8,5,62.5,2.69,1.68,0.25,0.40,14.0,0,0,0,1.0,1.0,0.13
407,Dan Burn,1,21,4,19.0,0.61,0.12,0.05,0.25,12.2,0,0,0,2.1,2.1,0.10
408,Maxime Busi,0,3,0,0.0,0.26,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.02
409,Sergio Busquets,0,9,2,22.2,0.35,0.08,0.00,0.00,23.5,0,0,0,0.4,0.4,0.05
410,Aurélio Buta,3,9,4,44.4,0.61,0.27,0.33,0.75,16.7,0,0,0,0.6,0.6,0.07
411,Leonardo Buta,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
412,Marcin Bułka,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
413,Jamie Bynoe-Gittens,3,24,11,45.8,4.05,1.86,0.13,0.27,17.6,0,0,0,2.4,2.4,0.10
414,Rémy Cabella,7,42,23,54.8,1.50,0.82,0.17,0.30,14.1,8,0,0,8.3,8.3,0.20
415,Jimmy Cabot,0,5,1,20.0,0.88,0.18,0.00,0.00,17.0,0,0,0,0.3,0.3,0.06
416,Arthur Cabral,8,52,20,38.5,3.27,1.26,0.12,0.30,13.1,0,2,2,7.9,6.3,0.12
417,Leandro Cabrera,0,23,6,26.1,0.78,0.20,0.00,0.00,11.2,0,0,0,2.3,2.3,0.10
418,Liberato Cacace,0,7,1,14.3,1.07,0.15,0.00,0.00,19.7,0,0,0,0.6,0.6,0.09
419,Anthony Caci,2,10,4,40.0,0.44,0.18,0.20,0.50,16.1,0,0,0,0.6,0.6,0.06
420,Cafú,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
421,Moisés Caicedo,1,28,8,28.6,0.80,0.23,0.04,0.13,23.9,0,0,0,1.7,1.7,0.06
422,Tom Cairney,2,21,2,9.5,1.91,0.18,0.10,1.00,18.6,0,0,0,1.5,1.5,0.07
423,Jens Cajuste,3,27,7,25.9,1.59,0.41,0.11,0.43,19.5,0,0,0,1.5,1.5,0.06
424,Cala,0,1,0,0.0,0.66,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.05
425,Davide Calabria,1,16,2,12.5,0.85,0.11,0.06,0.50,23.9,0,0,0,1.2,1.2,0.07
426,Mattia Caldara,0,11,4,36.4,0.79,0.29,0.00,0.00,10.5,0,0,0,0.8,0.8,0.07
427,Luca Caldirola,2,10,4,40.0,0.38,0.15,0.20,0.50,10.9,0,0,0,1.1,1.1,0.11
428,Fernando Calero,0,7,2,28.6,0.39,0.11,0.00,0.00,9.1,0,0,0,0.7,0.7,0.10
429,Duje Ćaleta-Car,1,5,2,40.0,0.48,0.19,0.20,0.50,12.3,0,0,0,0.8,0.8,0.16
430,Duje Ćaleta-Car,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
431,Hakan Çalhanoğlu,3,55,16,29.1,2.09,0.61,0.04,0.13,26.5,10,1,1,3.1,2.3,0.04
432,Kerim Calhanoglu,0,1,0,0.0,1.43,0.00,0.00,,16.7,0,0,0,0.0,0.0,0.03
433,Daniel Caligiuri,1,6,2,33.3,1.86,0.62,0.17,0.50,19.8,0,0,0,0.4,0.4,0.07
434,Alexander Callens,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
435,Dominic Calvert-Lewin,2,30,9,30.0,2.32,0.70,0.03,0.11,11.8,0,1,1,5.8,5.0,0.17
436,Mahdi Camara,2,24,7,29.2,1.19,0.35,0.08,0.29,16.3,0,0,0,2.5,2.5,0.11
437,Mohamed Camara,0,11,1,9.1,1.42,0.13,0.00,0.00,23.6,1,0,0,0.6,0.6,0.06
438,Mohamed Camara,0,27,6,22.2,1.11,0.25,0.00,0.00,28.4,0,0,0,1.0,1.0,0.04
439,Ousmane Camara,0,1,0,0.0,3.75,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.05
440,Ousmane Camara,0,1,1,100.0,0.17,0.17,0.00,0.00,6.5,0,0,0,0.2,0.2,0.16
441,Eduardo Camavinga,0,18,3,16.7,0.81,0.13,0.00,0.00,23.2,0,0,0,0.8,0.8,0.04
442,Nicolò Cambiaghi,6,36,14,38.9,2.52,0.98,0.17,0.43,18.1,0,0,0,3.4,3.4,0.09
443,Andrea Cambiaso,0,17,5,29.4,0.71,0.21,0.00,0.00,20.5,0,0,0,0.9,0.9,0.05
444,Axel Camblan,0,1,1,100.0,1.32,1.32,0.00,0.00,6.8,0,0,0,0.2,0.2,0.17
445,Sergio Camello,6,76,19,25.0,2.85,0.71,0.08,0.32,16.0,0,0,0,7.3,7.3,0.10
446,Chem Campbell,0,2,0,0.0,2.43,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.05
447,Emre Can,2,15,2,13.3,0.71,0.09,0.07,0.50,22.3,0,1,1,1.6,0.8,0.06
448,Sergio Canales,4,38,10,26.3,1.42,0.37,0.08,0.30,22.8,6,1,1,4.3,3.5,0.09
449,Matteo Cancellieri,0,6,1,16.7,2.11,0.35,0.00,0.00,17.8,0,0,0,0.4,0.4,0.06
450,João Cancelo,2,17,3,17.6,1.20,0.21,0.12,0.67,22.7,0,0,0,0.8,0.8,0.05
451,João Cancelo,1,12,4,33.3,1.07,0.36,0.08,0.25,18.5,0,0,0,0.7,0.7,0.06
452,Antonio Candreva,7,46,20,43.5,1.52,0.66,0.15,0.35,22.2,3,0,0,3.7,3.7,0.08
453,Thomas Cannon,0,1,1,100.0,3.60,3.60,0.00,0.00,10.8,0,0,0,0.1,0.1,0.09
454,Sergi Canós,0,1,0,0.0,1.17,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.07
455,Ander Capa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
456,Pierrick Capelle,0,16,7,43.8,1.01,0.44,0.00,0.00,17.6,0,0,0,1.5,1.5,0.10
457,Étienne Capoue,3,26,12,46.2,1.20,0.55,0.12,0.25,20.9,1,0,0,2.6,2.6,0.11
458,Gianluca Caprari,5,50,13,26.0,1.84,0.48,0.08,0.31,20.0,1,1,1,5.0,4.2,0.08
459,Francesco Caputo,1,19,5,26.3,1.56,0.41,0.05,0.20,14.8,0,0,0,1.9,1.9,0.10
460,Francesco Caputo,5,40,15,37.5,2.11,0.79,0.08,0.20,12.7,0,2,2,7.5,5.9,0.16
461,Maxence Caqueret,4,26,13,50.0,0.85,0.42,0.15,0.31,19.1,3,0,0,2.6,2.6,0.10
462,Andrea Carboni,0,1,1,100.0,0.54,0.54,0.00,0.00,10.8,0,0,0,0.1,0.1,0.05
463,Franco Carboni,0,1,0,0.0,1.36,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.08
464,Valentin Carboni,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
465,Isaac Carcelen,0,7,1,14.3,0.29,0.04,0.00,0.00,27.9,3,0,0,0.2,0.2,0.03
466,Irvin Cardona,0,4,2,50.0,1.55,0.77,0.00,0.00,13.4,0,0,0,0.2,0.2,0.04
467,Irvin Cardona,1,9,4,44.4,2.55,1.13,0.11,0.25,13.9,0,0,0,1.9,1.9,0.21
468,Igor Carioca,0,4,1,25.0,0.79,0.20,0.00,0.00,19.8,0,0,0,0.2,0.2,0.05
469,Diego Carlos,0,4,0,0.0,1.76,0.00,0.00,,15.7,0,0,0,0.4,0.4,0.09
470,Juan Carlos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
471,José Carlos Lazo,0,2,1,50.0,9.00,4.50,0.00,0.00,24.4,0,0,0,0.1,0.1,0.03
472,José Carlos Lazo,1,4,1,25.0,2.26,0.57,0.25,1.00,21.1,1,0,0,0.2,0.2,0.06
473,Carmona,1,5,3,60.0,0.76,0.46,0.20,0.33,17.9,0,0,0,0.4,0.4,0.08
474,Carmona,2,5,2,40.0,0.85,0.34,0.40,1.00,14.3,0,0,0,0.8,0.8,0.17
475,Marco Carnesecchi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
476,Yannick Carrasco,7,66,21,31.8,2.56,0.82,0.09,0.29,17.2,2,1,1,8.0,7.2,0.11
477,Dani Carvajal,0,12,0,0.0,0.61,0.00,0.00,,17.5,0,0,0,0.8,0.8,0.06
478,Fabio Carvalho,2,11,4,36.4,2.85,1.04,0.18,0.50,11.5,0,0,0,1.1,1.1,0.10
479,Matis Carvalho,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
480,William Carvalho,3,26,9,34.6,0.96,0.33,0.12,0.33,16.5,0,0,0,3.1,3.1,0.12
481,Nicolò Casale,1,8,2,25.0,0.30,0.07,0.13,0.50,10.9,0,0,0,0.6,0.6,0.08
482,Casemiro,4,34,11,32.4,1.44,0.47,0.12,0.36,21.6,0,0,0,3.4,3.4,0.10
483,Casemiro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
484,Matty Cash,0,7,1,14.3,0.35,0.05,0.00,0.00,26.9,0,0,0,0.2,0.2,0.03
485,Tommaso Cassandro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
486,Timothy Castagne,2,19,5,26.3,0.53,0.14,0.11,0.40,11.0,0,0,0,2.2,2.2,0.12
487,Michele Castagnetti,0,12,1,8.3,0.76,0.06,0.00,0.00,26.6,2,0,0,0.6,0.6,0.05
488,Koen Casteels,0,1,0,0.0,0.03,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.07
489,Valentín Castellanos,13,85,32,37.6,2.95,1.11,0.14,0.38,15.0,0,1,1,11.2,10.4,0.12
490,Jean-Charles Castelletto,0,9,3,33.3,0.32,0.11,0.00,0.00,13.4,0,0,0,0.7,0.7,0.08
