,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
844,Wladimiro Falcone,778,1145,67.9,19744,14888,212,215,98.6,318,324,98.1,224,578,38.8,0,0.2,0.0,1,7,0
845,Fali,799,1050,76.1,17510,6817,215,243,88.5,440,505,87.1,137,278,49.3,0,0.1,0.3,4,76,5
846,Davide Faraoni,228,304,75.0,4121,1808,103,119,86.6,80,102,78.4,36,62,58.1,1,0.4,0.3,8,28,6
847,Davide Faraoni,190,248,76.6,3451,1097,70,79,88.6,94,117,80.3,21,37,56.8,1,0.4,0.6,4,15,5
848,Ansu Fati,178,210,84.8,2332,518,117,124,94.4,41,50,82.0,10,11,90.9,0,0.8,0.6,6,14,7
849,Ansu Fati,24,28,85.7,322,87,15,15,100.0,7,9,77.8,1,1,100.0,0,0.0,0.1,0,2,1
850,Khalil Fayad,276,345,80.0,4324,1087,142,161,88.2,98,124,79.0,21,40,52.5,0,0.5,0.5,8,31,4
851,Federico Fazio,440,587,75.0,8392,3494,163,194,84.0,217,265,81.9,55,108,50.9,0,0.1,0.3,3,26,1
852,Jacopo Fazzini,343,499,68.7,5521,1816,167,205,81.5,134,180,74.4,27,72,37.5,1,2.3,1.7,24,32,9
853,Nabil Fekir,482,611,78.9,6682,2256,272,312,87.2,131,151,86.8,33,71,46.5,2,2.3,2.7,30,53,21
854,Felipe,183,215,85.1,3654,1412,61,70,87.1,97,105,92.4,21,33,63.6,0,0.1,0.0,2,10,0
855,Luiz Felipe,151,169,89.3,2591,996,59,62,95.2,78,86,90.7,9,14,64.3,0,0.2,0.2,1,4,0
856,João Félix,538,663,81.1,7329,1372,355,392,90.6,138,173,79.8,22,46,47.8,3,3.1,2.6,19,31,20
857,Ohis Felix Uduokhai,1349,1658,81.4,25826,9681,477,549,86.9,725,815,89.0,132,261,50.6,0,0.8,1.3,9,93,5
858,Kiko Femenía,939,1121,83.8,15374,5968,468,497,94.2,403,467,86.3,58,120,48.3,0,0.6,0.7,7,84,6
859,Evan Ferguson,244,303,80.5,3028,349,156,180,86.7,54,63,85.7,11,15,73.3,0,0.5,0.8,6,11,4
860,Lewis Ferguson,1571,1778,88.4,22609,4517,931,1007,92.5,518,565,91.7,61,85,71.8,3,2.3,2.7,32,145,25
861,Bruno Fernandes,1590,2179,73.0,28404,10273,766,876,87.4,532,698,76.2,229,432,53.0,8,11.8,10.2,114,187,89
862,Edimilson Fernandes,615,801,76.8,12814,5042,214,242,88.4,295,335,88.1,98,200,49.0,2,0.7,1.9,18,54,11
863,Aitor Fernández,127,198,64.1,4462,3696,10,10,100.0,48,49,98.0,69,137,50.4,0,0.0,0.0,0,10,0
864,Álex Fernández,539,649,83.1,8810,2701,278,302,92.1,191,218,87.6,50,86,58.1,1,0.8,1.4,13,46,9
865,Carlos Fernández,44,83,53.0,589,86,28,44,63.6,13,24,54.2,1,5,20.0,1,0.5,0.2,1,4,1
866,Enzo Fernández,1574,1862,84.5,28776,8415,674,742,90.8,661,744,88.8,196,273,71.8,2,3.4,3.7,32,177,43
867,Raúl Fernández,69,107,64.5,2057,1530,9,9,100.0,38,40,95.0,22,56,39.3,0,0.0,0.0,0,1,0
868,Valery Fernández,188,221,85.1,2441,411,125,132,94.7,54,68,79.4,3,6,50.0,0,0.8,0.5,5,4,9
869,Fernando,110,160,68.8,3175,2309,10,10,100.0,62,62,100.0,38,87,43.7,0,0.0,0.0,0,1,0
870,Fernando,209,242,86.4,3691,1069,98,107,91.6,89,99,89.9,18,24,75.0,0,0.3,0.3,2,21,5
871,Ichem Ferrah,1,1,100.0,8,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
872,Andrea Ferraris,4,4,100.0,60,9,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,1
873,André Ferreira,359,498,72.1,10011,7247,72,74,97.3,172,176,97.7,112,243,46.1,0,0.0,0.0,0,7,0
874,João Ferreira,649,858,75.6,12106,5431,282,325,86.8,263,326,80.7,88,158,55.7,1,0.9,0.9,13,60,11
875,Jordan Ferri,1101,1331,82.7,19799,6455,436,500,87.2,492,556,88.5,126,202,62.4,1,1.9,2.1,28,118,26
876,Nacho Ferri,13,26,50.0,149,46,11,14,78.6,2,8,25.0,0,1,0.0,0,0.0,0.0,1,2,0
877,Rachad Fettal,4,6,66.7,46,20,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,1,0,0
878,Seydou Fini,9,14,64.3,118,34,7,10,70.0,2,4,50.0,0,0,,0,0.0,0.0,0,1,0
879,Max Finkgräfe,598,859,69.6,10280,4077,277,339,81.7,270,355,76.1,45,118,38.1,0,1.6,1.6,23,46,12
880,Vincenzo Fiorillo,53,128,41.4,2126,1792,4,4,100.0,17,17,100.0,32,105,30.5,0,0.0,0.0,0,3,0
881,Kilian Fischer,104,148,70.3,1728,588,56,65,86.2,42,59,71.2,6,16,37.5,0,0.1,0.3,2,5,3
882,John Fleck,29,40,72.5,408,88,21,27,77.8,7,9,77.8,1,2,50.0,0,0.4,0.3,2,1,1
883,Mark Flekken,1131,1580,71.6,32732,22385,159,161,98.8,575,580,99.1,394,832,47.4,1,0.5,0.2,4,37,1
884,Alessandro Florenzi,1055,1277,82.6,19865,6858,433,459,94.3,454,519,87.5,144,250,57.6,4,3.4,3.5,45,97,25
885,Phil Foden,1511,1767,85.5,20347,3769,990,1053,94.0,388,449,86.4,68,135,50.4,8,8.4,6.9,73,71,57
886,Wes Foderingham,595,1054,56.5,19592,15704,101,102,99.0,240,250,96.0,254,691,36.8,0,0.1,0.1,1,19,2
887,Malick Fofana,143,180,79.4,2092,314,75,87,86.2,54,66,81.8,6,13,46.2,0,0.5,0.5,6,4,6
888,Youssouf Fofana,1453,1789,81.2,23800,9039,690,796,86.7,601,706,85.1,106,180,58.9,4,3.4,4.7,40,194,43
889,Jonas Föhrenbach,1046,1462,71.5,20703,9260,382,457,83.6,508,652,77.9,146,288,50.7,0,0.8,1.4,13,74,24
890,Thomas Foket,862,1069,80.6,14686,4219,408,463,88.1,369,435,84.8,70,115,60.9,1,0.9,1.4,11,52,10
891,Michael Folorunsho,486,796,61.1,8352,2187,236,328,72.0,176,268,65.7,55,116,47.4,1,1.4,1.1,18,43,10
892,Tiago Fonseca Morais,11,15,73.3,162,62,8,10,80.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0,1,1
893,Pablo Fornals,162,210,77.1,2602,713,83,96,86.5,60,75,80.0,12,20,60.0,0,0.3,0.3,5,19,6
894,Pablo Fornals,500,672,74.4,7824,2697,259,296,87.5,167,217,77.0,43,89,48.3,2,1.6,2.0,23,56,25
895,Emil Forsberg,163,199,81.9,2572,551,95,107,88.8,54,60,90.0,12,17,70.6,1,0.9,0.4,6,14,3
896,Omari Forson,30,33,90.9,373,78,17,17,100.0,10,12,83.3,0,0,,1,0.2,0.0,2,2,1
897,Philipp Förster,156,208,75.0,2499,694,84,101,83.2,54,80,67.5,14,19,73.7,0,0.5,0.8,9,9,8
898,Héctor Fort,200,230,87.0,3004,748,121,129,93.8,65,76,85.5,11,19,57.9,2,0.8,0.5,3,10,3
899,Lyle Foster,312,461,67.7,4471,835,197,268,73.5,91,124,73.4,14,20,70.0,3,1.9,1.3,19,21,12
900,Dimitri Foulquier,766,1042,73.5,11858,4675,394,463,85.1,308,382,80.6,42,118,35.6,0,1.2,0.8,14,47,14
901,Juan Foyth,565,690,81.9,9309,3470,290,320,90.6,226,270,83.7,40,66,60.6,1,0.9,0.9,5,50,7
902,Matheus França,51,79,64.6,910,256,20,29,69.0,24,29,82.8,5,13,38.5,1,0.9,0.5,6,4,2
903,Bartol Franjić,462,556,83.1,8068,1949,203,240,84.6,211,234,90.2,40,56,71.4,1,0.2,0.3,2,39,2
904,Przemysław Frankowski,1008,1320,76.4,16279,5614,503,580,86.7,406,525,77.3,70,137,51.1,2,3.8,5.0,39,75,43
905,Nathan Fraser,33,42,78.6,380,45,24,27,88.9,7,10,70.0,0,0,,0,0.1,0.1,2,0,2
906,Davide Frattesi,235,301,78.1,3468,1047,126,147,85.7,82,103,79.6,14,18,77.8,3,1.9,2.0,10,18,13
907,Jean Frederic N'Guessan,37,46,80.4,682,151,14,19,73.7,19,22,86.4,3,3,100.0,0,0.0,0.0,0,3,0
908,Morten Frendrup,979,1224,80.0,14254,3493,548,625,87.7,333,401,83.0,45,83,54.2,5,1.6,1.4,13,69,14
909,Remo Freuler,1710,1890,90.5,25295,6603,949,1009,94.1,653,696,93.8,50,86,58.1,1,1.1,1.3,19,133,15
910,Marco Friedl,930,1081,86.0,19543,6566,250,275,90.9,536,572,93.7,141,215,65.6,0,0.1,0.3,1,49,4
911,Marvin Friedrich,755,905,83.4,12979,5177,315,334,94.3,390,429,90.9,39,111,35.1,0,0.2,0.1,5,29,1
912,Jeremie Frimpong,797,1026,77.7,10923,2301,541,622,87.0,206,279,73.8,29,49,59.2,7,5.9,5.4,45,20,36
913,Jorge de Frutos,344,483,71.2,5142,1306,193,237,81.4,120,163,73.6,16,32,50.0,0,1.4,1.2,17,23,20
914,Chris Führich,1112,1370,81.2,15384,4203,666,737,90.4,325,391,83.1,52,121,43.0,7,8.0,9.2,53,59,61
915,Shiō Fukuda,3,6,50.0,34,5,2,2,100.0,1,4,25.0,0,0,,0,0.0,0.0,1,0,0
916,Angelo Fulgini,569,789,72.1,9396,2835,278,335,83.0,189,248,76.2,67,133,50.4,2,3.2,4.0,38,46,20
917,Niclas Füllkrug,48,66,72.7,799,274,27,33,81.8,15,22,68.2,6,7,85.7,0,0.3,0.4,2,7,2
918,Niclas Füllkrug,378,572,66.1,4822,1141,241,340,70.9,75,110,68.2,23,36,63.9,8,3.1,3.3,34,25,16
919,Gerardo Fusco,5,7,71.4,46,1,3,4,75.0,1,1,100.0,0,1,0.0,0,0.0,0.0,1,0,0
920,Daniel Fuzato,5,10,50.0,185,140,0,0,,1,1,100.0,4,9,44.4,0,0.0,0.0,0,0,0
921,Matteo Gabbia,815,902,90.4,16174,4946,220,237,92.8,501,530,94.5,88,115,76.5,1,0.3,0.2,3,46,0
922,Matteo Gabbia,267,299,89.3,5210,1745,93,102,91.2,144,151,95.4,29,42,69.0,0,0.1,0.1,1,15,1
923,Gianluca Gaetano,171,236,72.5,2666,927,86,103,83.5,67,91,73.6,12,24,50.0,1,1.3,0.6,16,30,10
924,Gianluca Gaetano,70,79,88.6,1030,257,36,40,90.0,26,27,96.3,3,4,75.0,0,0.5,0.4,5,4,3
925,Roberto Gagliardini,1339,1487,90.0,23611,5656,563,607,92.8,648,690,93.9,101,135,74.8,2,1.7,2.0,20,114,10
926,Cody Gakpo,436,564,77.3,6130,1738,266,315,84.4,136,183,74.3,18,24,75.0,5,2.9,2.7,25,43,32
927,Javi Galán,45,60,75.0,666,154,24,28,85.7,19,24,79.2,1,5,20.0,0,0.1,0.1,2,0,2
928,Javi Galán,526,657,80.1,8925,2880,257,284,90.5,222,272,81.6,39,75,52.0,1,0.7,0.9,10,36,15
929,Iñigo Ruiz de Galarreta,993,1232,80.6,17537,5134,460,527,87.3,410,474,86.5,103,171,60.2,1,2.3,2.5,26,127,23
930,Pablo Galdames Millán,21,23,91.3,411,173,7,8,87.5,12,12,100.0,2,3,66.7,0,0.0,0.0,0,6,0
931,Conor Gallagher,1801,2018,89.2,26732,5954,1054,1116,94.4,598,654,91.4,95,146,65.1,7,5.0,3.5,52,135,32
932,Antonino Gallo,995,1408,70.7,18535,7959,418,478,87.4,422,560,75.4,130,290,44.8,3,4.5,3.1,47,85,44
933,Cristian Gamboa,350,475,73.7,6353,2438,155,175,88.6,146,187,78.1,43,97,44.3,1,0.5,0.9,10,28,12
934,Kévin Gameiro,373,461,80.9,5374,1194,214,247,86.6,112,141,79.4,25,31,80.6,2,2.7,3.0,24,28,10
935,Idrissa Gana Gueye,758,898,84.4,11688,3236,384,428,89.7,317,361,87.8,39,66,59.1,0,1.1,0.8,15,70,9
936,Ignatius Ganago,31,53,58.5,475,169,17,23,73.9,11,20,55.0,2,2,100.0,0,0.6,0.5,4,1,3
937,Aleix García,2567,2935,87.5,47017,14261,1226,1293,94.8,945,1018,92.8,334,518,64.5,6,5.5,6.0,57,306,27
938,Álvaro García,518,825,62.8,7725,2288,301,381,79.0,166,258,64.3,30,109,27.5,1,3.0,2.9,39,30,34
939,Dani García,279,331,84.3,4585,1255,136,152,89.5,110,129,85.3,22,34,64.7,0,0.2,0.2,2,24,3
940,David García,1109,1339,82.8,21953,8473,361,399,90.5,614,693,88.6,128,218,58.7,1,1.3,1.0,5,129,5
941,Eric García,46,48,95.8,802,308,22,23,95.7,21,21,100.0,3,4,75.0,0,0.0,0.0,0,4,0
942,Eric García,2064,2306,89.5,37231,14739,810,866,93.5,1059,1123,94.3,169,252,67.1,0,0.5,1.1,10,223,17
943,Fran Garcia,841,997,84.4,12143,3312,518,554,93.5,280,327,85.6,28,68,41.2,5,2.4,1.8,16,38,14
944,Francisco Jesús Crespo García,166,232,71.6,2484,625,97,110,88.2,48,72,66.7,14,33,42.4,0,0.6,0.5,9,7,6
945,Gonzalo García,4,7,57.1,35,7,4,6,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0
946,Jastin García,7,11,63.6,84,47,5,7,71.4,2,3,66.7,0,0,,0,0.0,0.0,0,1,1
947,Raúl García,79,138,57.2,1102,313,45,66,68.2,19,38,50.0,6,11,54.5,0,0.0,0.6,0,12,3
948,Rubén García,519,774,67.1,8222,2306,288,354,81.4,163,217,75.1,55,130,42.3,2,3.3,3.5,31,31,26
949,Santiago García,6,7,85.7,69,40,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.1,0,0,2
950,Ulisses Garcia,449,570,78.8,7183,1975,224,249,90.0,186,233,79.8,27,54,50.0,0,0.9,1.1,8,30,7
951,Unai García,158,202,78.2,3503,1226,46,51,90.2,88,99,88.9,24,49,49.0,0,0.0,0.0,1,6,0
952,Alejandro Garnacho,675,901,74.9,9269,1365,422,506,83.4,189,233,81.1,34,63,54.0,4,5.1,2.9,46,26,22
953,James Garner,958,1244,77.0,16067,4432,464,536,86.6,374,437,85.6,90,185,48.6,2,4.6,3.7,44,98,24
954,Luca Garritano,147,220,66.8,2219,804,82,96,85.4,43,66,65.2,12,32,37.5,0,0.3,0.4,4,19,3
955,Johan Gastien,1408,1706,82.5,26816,8592,537,607,88.5,645,734,87.9,191,302,63.2,0,2.4,2.7,32,156,29
956,Federico Gatti,1166,1370,85.1,21805,7166,432,475,90.9,613,669,91.6,112,177,63.3,0,1.5,1.3,10,103,7
957,Federico Gattoni,7,9,77.8,137,21,2,3,66.7,2,3,66.7,2,2,100.0,0,0.0,0.0,0,0,0
958,Gavi,489,541,90.4,7119,1400,297,315,94.3,146,165,88.5,28,35,80.0,1,1.1,1.4,11,37,8
959,Paulo Gazzaniga,1094,1391,78.6,27525,19971,281,282,99.6,548,553,99.1,260,544,47.8,0,0.7,0.1,3,17,2
960,Yann Gboho,211,285,74.0,2980,816,124,152,81.6,69,86,80.2,6,10,60.0,2,1.7,1.7,18,24,18
961,Dennis Geiger,8,12,66.7,162,64,3,5,60.0,5,6,83.3,0,1,0.0,0,0.2,0.1,1,3,0
962,Gelabert,275,356,77.2,4479,1182,143,181,79.0,101,120,84.2,21,32,65.6,2,1.3,1.0,15,21,6
963,Francesco Gelli,604,743,81.3,8504,2316,378,412,91.7,176,217,81.1,28,66,42.4,0,2.4,2.5,25,40,18
964,Luca Gemello,95,118,80.5,2351,1529,18,18,100.0,54,54,100.0,23,44,52.3,0,0.0,0.0,0,1,0
965,Valentin Gendrey,1031,1380,74.7,17674,8250,512,593,86.3,425,541,78.6,83,192,43.2,3,1.6,1.8,24,106,18
966,Denis Genreau,148,205,72.2,2232,715,87,111,78.4,47,60,78.3,9,13,69.2,0,0.4,0.4,6,16,3
967,Yannick Gerhardt,585,756,77.4,8438,2288,330,379,87.1,202,261,77.4,26,57,45.6,1,0.9,1.8,14,43,8
968,Anwar El Ghazi,15,22,68.2,203,47,9,12,75.0,3,6,50.0,1,1,100.0,1,0.2,0.0,2,1,0
969,Farés Ghedjemis,48,61,78.7,638,71,29,32,90.6,15,19,78.9,1,4,25.0,0,0.1,0.1,2,1,2
970,Saman Ghoddos,325,448,72.5,5565,1748,164,187,87.7,131,167,78.4,27,78,34.6,0,1.1,1.0,9,29,10
971,Lautaro Gianetti,263,300,87.7,5442,2072,73,80,91.3,151,164,92.1,36,48,75.0,0,0.1,0.1,1,7,0
972,Morgan Gibbs-White,1045,1480,70.6,18412,6092,499,609,81.9,350,452,77.4,152,297,51.2,10,8.4,6.8,74,114,39
973,Samuel Gigot,846,964,87.8,14333,4728,349,383,91.1,436,480,90.8,36,64,56.3,0,0.9,0.5,7,31,3
974,Bryan Gil,127,157,80.9,1809,344,69,81,85.2,54,62,87.1,1,2,50.0,0,0.2,0.3,4,6,8
975,David Gil,78,152,51.3,3543,3208,4,4,100.0,18,18,100.0,55,129,42.6,0,0.0,0.0,0,1,0
976,Mario Gila,1161,1294,89.7,21517,7790,454,483,94.0,545,583,93.5,135,181,74.6,0,0.5,0.8,7,70,10
977,Alfie Gilchrist,121,141,85.8,1893,468,63,73,86.3,55,61,90.2,3,6,50.0,0,0.0,0.0,0,5,1
978,Billy Gilmour,1915,2107,90.9,29399,7671,1049,1093,96.0,703,759,92.6,106,170,62.4,1,2.0,2.5,22,183,33
979,Benedikt Gimber,681,846,80.5,14351,4173,160,192,83.3,429,476,90.1,91,156,58.3,1,1.1,1.1,3,14,0
980,Gvidas Gineitis,227,284,79.9,3884,876,93,113,82.3,96,103,93.2,22,43,51.2,0,0.5,1.0,8,18,4
981,Matthias Ginter,1039,1250,83.1,19708,7154,346,378,91.5,605,682,88.7,82,165,49.7,2,1.4,1.5,5,86,9
982,Olivier Giroud,338,492,68.7,4151,758,229,312,73.4,74,108,68.5,9,11,81.8,8,4.7,2.4,32,24,7
983,Klaus Gjasula,615,746,82.4,12270,4995,211,237,89.0,308,354,87.0,86,128,67.2,0,0.2,0.8,6,58,13
984,Serge Gnabry,180,214,84.1,2540,485,107,117,91.5,61,70,87.1,6,11,54.5,1,1.2,2.0,9,8,13
985,Ben Godfrey,336,484,69.4,5725,2373,147,180,81.7,157,204,77.0,23,62,37.1,0,0.3,0.5,3,32,6
986,Edoardo Goldaniga,438,553,79.2,9533,3744,116,132,87.9,251,284,88.4,68,130,52.3,0,0.1,0.4,4,37,6
987,Pierluigi Gollini,218,266,82.0,5646,3603,37,37,100.0,116,117,99.1,65,112,58.0,0,0.0,0.0,0,0,0
988,Aleksandr Golovin,935,1236,75.6,16293,5324,440,521,84.5,325,413,78.7,124,211,58.8,6,4.7,6.4,50,99,62
989,André Gomes,223,291,76.6,3909,971,112,132,84.8,80,95,84.2,27,51,52.9,0,0.4,0.5,4,24,6
990,Angel Gomes,1566,1751,89.4,27874,7062,727,779,93.3,632,680,92.9,170,220,77.3,8,6.2,6.0,48,164,45
991,João Gomes,1051,1279,82.2,15291,4174,596,665,89.6,342,404,84.7,50,94,53.2,1,1.1,1.7,20,73,23
992,Toti Gomes,1516,1847,82.1,23316,8336,782,859,91.0,631,748,84.4,60,153,39.2,3,1.2,0.6,6,78,6
993,Joe Gomez,1114,1345,82.8,18984,5116,519,574,90.4,497,585,85.0,83,131,63.4,1,1.3,1.1,22,83,20
994,Maxi Gómez,132,255,51.8,1666,311,79,129,61.2,33,63,52.4,5,19,26.3,0,0.6,0.5,9,16,4
995,Moi Gómez,953,1177,81.0,16451,3884,434,484,89.7,394,451,87.4,92,149,61.7,0,0.9,1.9,24,116,12
996,Papu Gómez,11,19,57.9,180,96,6,6,100.0,4,4,100.0,1,7,14.3,0,0.2,0.3,1,1,2
997,Sergio Gómez,46,54,85.2,636,97,29,31,93.5,15,17,88.2,1,2,50.0,1,0.2,0.2,1,1,2
998,Unai Gómez,198,260,76.2,3259,762,100,122,82.0,70,90,77.8,21,34,61.8,0,0.7,0.7,12,18,3
999,Iron Gomis,62,69,89.9,840,157,38,41,92.7,16,18,88.9,2,2,100.0,0,0.2,0.2,3,3,2
1000,Maxime Gonalons,666,772,86.3,12023,3551,277,315,87.9,286,309,92.6,75,108,69.4,0,0.2,0.4,7,67,4
1001,Édgar González,1150,1350,85.2,21329,8387,404,445,90.8,629,697,90.2,100,172,58.1,0,0.3,0.3,7,51,3
1002,Enso Gonzalez,6,6,100.0,87,3,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0
1003,Fabio González,119,129,92.2,1859,356,70,75,93.3,39,41,95.1,8,9,88.9,0,0.0,0.1,0,11,0
1004,Giovanni González,936,1244,75.2,15432,6464,485,549,88.3,342,448,76.3,90,176,51.1,1,1.4,1.9,21,80,28
1005,Hugo González,24,39,61.5,360,94,15,19,78.9,7,11,63.6,1,3,33.3,1,0.5,0.2,4,2,1
1006,Iñaki González,4,4,100.0,70,7,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0
1007,Joan Gonzàlez,348,463,75.2,5710,1665,174,211,82.5,132,163,81.0,30,50,60.0,1,1.0,0.8,15,35,5
1008,Nicolás González,560,789,71.0,9935,2504,278,348,79.9,210,274,76.6,61,101,60.4,2,1.6,3.1,22,66,30
1009,Peter González,108,162,66.7,1547,491,62,82,75.6,35,52,67.3,4,9,44.4,0,1.0,0.5,7,8,6
1010,Urko González,71,89,79.8,1127,293,39,46,84.8,30,33,90.9,2,9,22.2,0,0.0,0.0,0,5,1
1011,Anthony Gordon,803,1055,76.1,12020,3500,486,559,86.9,214,282,75.9,70,136,51.5,10,8.0,5.6,57,54,39
1012,Kaide Gordon,1,1,100.0,16,11,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1013,Daniel Gore,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1014,Leon Goretzka,1559,1754,88.9,25969,7112,754,819,92.1,681,739,92.2,99,136,72.8,7,5.3,4.7,32,176,27
1015,Mathieu Gorgelin,12,19,63.2,298,208,4,4,100.0,5,5,100.0,3,10,30.0,0,0.0,0.0,0,1,0
1016,Andoni Gorosabel,1059,1329,79.7,15562,6234,627,704,89.1,345,439,78.6,55,100,55.0,0,1.3,2.4,15,57,32
1017,Robin Gosens,858,1184,72.5,13673,6207,450,544,82.7,308,429,71.8,73,129,56.6,3,3.0,3.3,33,78,35
1018,Mario Götze,1050,1325,79.2,15793,4244,593,672,88.2,350,439,79.7,69,124,55.6,2,3.0,3.8,35,81,32
1019,Amine Gouiri,625,764,81.8,8942,2136,344,408,84.3,223,257,86.8,21,28,75.0,3,1.7,2.4,21,42,32
1020,Jeffrey Gouweleeuw,1147,1490,77.0,24503,10362,334,375,89.1,636,711,89.5,167,354,47.2,0,1.8,1.6,15,156,19
1021,Pablo Gozalbez,16,32,50.0,197,61,8,15,53.3,6,9,66.7,1,3,33.3,0,0.0,0.0,0,1,0
1022,Jonathan Gradit,1181,1383,85.4,21422,9125,457,507,90.1,598,664,90.1,100,167,59.9,0,0.1,0.8,5,167,10
1023,Jens Grahl,61,92,66.3,1503,965,10,10,100.0,41,43,95.3,10,39,25.6,1,0.2,0.0,1,2,0
1024,Samuel Grandsir,209,292,71.6,3118,845,109,130,83.8,72,99,72.7,13,26,50.0,1,1.2,1.4,14,14,16
1025,Alberto Grassi,696,861,80.8,11955,4165,326,370,88.1,289,339,85.3,59,104,56.7,1,0.6,1.3,6,89,6
1026,Ryan Gravenberch,415,504,82.3,5520,1719,263,302,87.1,122,140,87.1,8,12,66.7,0,0.9,1.4,16,35,27
1027,Ryan Gravenberch,5,7,71.4,83,25,2,2,100.0,3,3,100.0,0,0,,0,0.2,0.1,2,0,0
1028,Adrian Grbić,7,13,53.8,85,6,6,8,75.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0,0,0
1029,Ivo Grbić,148,298,49.7,5407,4505,23,23,100.0,48,54,88.9,76,217,35.0,0,0.0,0.0,0,1,0
1030,Jack Grealish,499,580,86.0,7032,1069,302,329,91.8,156,174,89.7,23,32,71.9,1,2.5,2.8,26,15,25
1031,Mason Greenwood,777,1036,75.0,13710,2684,388,450,86.2,266,333,79.9,101,183,55.2,6,4.6,4.3,36,62,27
1032,Michael Gregoritsch,268,440,60.9,4009,1147,150,240,62.5,81,112,72.3,19,30,63.3,4,1.0,1.3,15,21,15
1033,Dominik Greif,24,32,75.0,959,841,2,2,100.0,11,11,100.0,11,19,57.9,0,0.0,0.0,0,2,0
1034,Antoine Griezmann,1062,1383,76.8,16588,4212,589,671,87.8,313,414,75.6,99,178,55.6,6,5.6,5.8,43,86,34
1035,Vincenzo Grifo,971,1335,72.7,17305,4934,446,523,85.3,366,465,78.7,120,259,46.3,8,8.2,7.5,56,87,42
1036,Florian Grillitsch,1496,1753,85.3,27923,11022,580,642,90.3,750,826,90.8,148,234,63.2,6,1.7,1.9,19,152,20
1037,Álex Grimaldo,1762,2148,82.0,24881,6698,1116,1208,92.4,500,606,82.5,88,200,44.0,13,9.1,11.1,78,79,71
1038,Christian Groß,427,499,85.6,7530,2997,162,187,86.6,229,254,90.2,26,39,66.7,1,0.4,0.3,8,32,4
1039,Pascal Groß,2774,3223,86.1,42905,13360,1583,1674,94.6,914,1035,88.3,193,359,53.8,10,8.1,9.2,103,242,73
1040,Brajan Gruda,425,658,64.6,6601,2298,209,269,77.7,155,229,67.7,31,92,33.7,3,4.1,5.1,43,31,31
1041,Ilia Gruev,1,1,100.0,13,14,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1042,Vicente Guaita,555,804,69.0,16190,12066,104,105,99.0,257,260,98.8,194,437,44.4,0,0.0,0.0,0,9,0
1043,Andrés Guardado,253,298,84.9,4959,1540,101,108,93.5,102,115,88.7,42,58,72.4,0,0.2,0.3,5,34,5
1044,Sergi Guardiola,148,209,70.8,2210,518,83,101,82.2,52,65,80.0,8,23,34.8,1,0.8,0.8,4,10,2
1045,Nemanja Gudelj,914,1061,86.1,16667,5686,346,374,92.5,487,535,91.0,71,114,62.3,1,0.4,0.4,7,82,2
1046,Gabriel Gudmundsson,437,560,78.0,6983,1602,209,249,83.9,187,233,80.3,26,41,63.4,0,1.2,1.6,13,20,10
1047,Gonçalo Guedes,255,333,76.6,4075,1057,136,159,85.5,98,121,81.0,16,28,57.1,2,1.5,1.1,19,19,23
1048,Axel Gueguin,28,43,65.1,389,200,17,21,81.0,8,13,61.5,1,4,25.0,0,0.1,0.1,1,1,1
1049,Marc Guéhi,1138,1309,86.9,22770,7962,363,403,90.1,636,673,94.5,130,212,61.3,1,0.6,1.0,7,90,5
1050,Mattéo Guendouzi,926,1119,82.8,15130,3632,467,509,91.7,363,432,84.0,71,107,66.4,3,2.3,2.4,23,105,29
1051,Mattéo Guendouzi,9,12,75.0,127,53,5,5,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0,2,0
1052,Javier Guerra,700,969,72.2,11090,2783,334,415,80.5,288,360,80.0,48,112,42.9,1,0.9,1.9,12,64,11
1053,Raphaël Guerreiro,880,1017,86.5,12817,4122,537,581,92.4,281,325,86.5,39,63,61.9,0,2.0,3.4,23,68,26
1054,Axel Guessand,21,27,77.8,471,141,5,7,71.4,14,16,87.5,2,4,50.0,0,0.0,0.0,0,3,0
1055,Evann Guessand,218,294,74.1,2999,623,128,158,81.0,68,95,71.6,8,11,72.7,0,1.4,1.0,15,15,12
1056,Ander Guevara,1111,1471,75.5,18552,6374,530,641,82.7,439,558,78.7,105,173,60.7,0,0.9,1.5,21,167,21
