,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
1282,Aleksandar Kolarov,38,26,22,10,6,21,34,61.8,13,23,15,8,41,82,2
1283,Sead Kolašinac,34,21,21,7,6,20,34,58.8,14,12,3,9,20,28,3
1284,Randal Kolo Muani,2,0,1,1,0,0,1,0.0,1,2,0,2,0,2,0
1285,Timothée Kolodziejczak,34,22,21,10,3,20,45,44.4,25,25,11,14,53,118,2
1286,Vincent Kompany,16,10,11,3,2,8,9,88.9,1,11,8,3,16,55,0
1287,Ghislain Konan,45,28,31,10,4,24,40,60.0,16,18,4,14,40,55,1
1288,Ibrahima Konaté,44,32,30,14,0,17,27,63.0,10,29,18,11,58,126,0
1289,Moussa Konaté,10,8,3,3,4,2,12,16.7,10,14,3,11,5,15,0
1290,Geoffrey Kondogbia,47,33,18,23,6,12,27,44.4,15,20,7,13,27,22,2
1291,Lamine Koné,21,16,9,9,3,6,9,66.7,3,18,13,5,33,66,3
1292,Manu Koné,4,2,0,4,0,2,4,50.0,2,0,0,0,0,0,0
1293,Youssouf Koné,67,38,45,19,3,41,65,63.1,24,31,3,28,39,52,1
1294,Terence Kongolo,74,46,44,26,4,27,47,57.4,20,42,16,26,65,106,1
1295,Yevhen Konoplyanka,2,0,0,0,2,2,4,50.0,2,6,0,6,3,3,0
1296,Pascal Köpke,1,0,1,0,0,1,2,50.0,1,0,0,0,0,0,0
1297,Julian Korb,26,17,16,9,1,10,29,34.5,19,27,4,23,23,34,1
1298,Laurent Koscielny,19,11,9,9,1,10,16,62.5,6,20,15,5,30,72,0
1299,Filip Kostić,64,42,35,22,7,23,65,35.4,42,80,6,74,23,50,0
1300,Christian Kouamé,31,22,8,16,7,2,13,15.4,11,23,3,20,25,28,0
1301,Tomáš Koubek,0,0,0,0,0,0,1,0.0,1,0,0,0,0,26,4
1302,Kalidou Koulibaly,61,40,37,22,2,19,36,52.8,17,55,33,22,40,144,0
1303,Jules Koundé,48,31,37,11,0,27,41,65.9,14,44,23,21,50,193,7
1304,Cheikhou Kouyaté,59,33,23,31,5,9,33,27.3,24,29,11,18,16,33,0
1305,Mateo Kovačić,45,29,23,19,3,20,46,43.5,26,19,2,17,8,18,1
1306,Dawid Kownacki,2,1,0,1,1,1,4,25.0,3,0,0,0,0,0,0
1307,Dawid Kownacki,13,6,9,3,1,7,16,43.8,9,8,0,8,2,8,0
1308,Thomas Kraft,0,0,0,0,0,0,0,,0,0,0,0,0,1,1
1309,Emil Krafth,55,35,34,14,7,32,65,49.2,33,27,12,15,23,94,4
1310,Luka Krajnc,10,8,6,3,1,5,6,83.3,1,11,3,8,11,42,0
1311,Andrej Kramarić,9,4,1,5,3,4,26,15.4,22,15,3,12,8,13,0
1312,Christoph Kramer,41,22,17,23,1,15,40,37.5,25,19,4,15,21,23,0
1313,Vasyl Kravets,16,11,8,6,2,6,13,46.2,7,5,1,4,4,10,1
1314,Ladislav Krejčí,16,12,6,9,1,7,12,58.3,5,8,2,6,6,18,0
1315,Rene Krhin,22,14,7,12,3,11,19,57.9,8,7,4,3,21,32,0
1316,Toni Kroos,51,35,18,24,9,14,57,24.6,43,25,4,21,14,13,1
1317,Rade Krunić,38,23,21,14,3,14,41,34.1,27,35,12,23,24,32,0
1318,Max Kruse,17,5,2,13,2,6,38,15.8,32,16,1,15,8,6,2
1319,Lukas Kübler,35,22,23,12,0,16,26,61.5,10,15,5,10,30,50,1
1320,Yuya Kubo,21,11,6,10,5,12,33,36.4,21,11,0,11,10,6,0
1321,Juraj Kucka,51,32,17,29,5,19,53,35.8,34,27,7,20,17,37,1
1322,Dejan Kulusevski,3,3,0,2,1,1,3,33.3,2,1,0,1,0,0,0
1323,Pierre Kunde,48,29,20,26,2,16,27,59.3,11,34,14,20,24,49,1
1324,Jasmin Kurtić,35,20,19,13,3,13,41,31.7,28,30,3,27,20,52,0
1325,Layvin Kurzawa,19,11,6,5,8,6,16,37.5,10,10,2,8,10,16,0
1326,Rafał Kurzawa,8,3,6,2,0,2,6,33.3,4,1,0,1,3,3,0
1327,Ahmed Kutucu,8,3,3,4,1,1,3,33.3,2,2,1,1,0,0,0
1328,Enock Kwateng,65,41,34,27,4,33,70,47.1,37,28,4,24,78,56,0
1329,Grejohn Kyei,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1330,Antonino La Gumina,5,4,1,2,2,2,6,33.3,4,8,2,6,6,5,0
1331,Rajiv van La Parra,8,5,1,7,0,1,6,16.7,5,0,0,0,4,3,1
1332,Gaëtan Laborde,4,3,0,1,3,2,4,50.0,2,0,0,0,0,0,0
1333,Gaëtan Laborde,36,15,6,15,15,11,27,40.7,16,18,2,16,6,27,0
1334,Alexandre Lacazette,35,16,6,19,10,5,28,17.9,23,27,1,26,15,31,0
1335,Alban Lafont,0,0,0,0,0,0,0,,0,0,0,0,1,16,4
1336,Víctor Laguardia,47,34,37,10,0,24,33,72.7,9,42,19,23,53,232,0
1337,Abdou Lahat Diakhate,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1338,Konrad Laimer,72,38,21,34,17,20,71,28.2,51,67,2,65,32,23,0
1339,Diego Lainez,4,4,0,3,1,1,1,100.0,0,2,0,2,1,2,0
1340,Kenny Lala,78,45,48,23,7,30,53,56.6,23,26,9,17,28,62,2
1341,Adam Lallana,16,9,6,7,3,5,12,41.7,7,10,1,9,5,4,0
1342,Érik Lamela,17,13,6,7,4,5,14,35.7,9,14,0,14,7,1,0
1343,Mohamed Lamine Diaby,1,1,0,1,0,1,1,100.0,0,2,0,2,2,0,0
1344,Loïck Landre,31,21,23,8,0,14,22,63.6,8,16,11,5,38,83,1
1345,Michael Lang,14,9,7,6,1,6,16,37.5,10,14,3,11,16,42,1
1346,Sebastian Langkamp,24,15,18,6,0,7,14,50.0,7,17,11,6,20,79,1
1347,Manuel Lanzini,12,7,5,6,1,5,18,27.8,13,3,1,2,9,7,1
1348,Gianluca Lapadula,2,1,2,0,0,1,5,20.0,4,2,0,2,1,2,0
1349,Aymeric Laporte,42,20,27,14,1,22,34,64.7,12,16,9,7,39,98,2
1350,Danilo Larangeira,40,26,29,11,0,20,30,66.7,10,52,39,13,37,182,3
1351,Johan Larsson,1,1,0,1,0,1,2,50.0,1,0,0,0,1,1,1
1352,Kevin Lasagna,6,1,0,3,3,2,12,16.7,10,20,2,18,8,35,0
1353,Jamaal Lascelles,32,21,25,5,2,11,14,78.6,3,43,28,15,39,218,3
1354,Paul Lasne,53,33,32,16,5,24,43,55.8,19,22,2,20,22,23,1
1355,Toni Lato,6,4,4,1,1,1,5,20.0,4,9,3,6,6,13,0
1356,Danny Latza,41,22,16,23,2,20,61,32.8,41,49,10,39,20,31,0
1357,Alexandre Lauray,11,6,9,2,0,6,8,75.0,2,2,0,2,4,10,0
1358,Armand Lauriente,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1359,Vincent Laurini,13,5,6,5,2,6,10,60.0,4,11,5,6,13,30,0
1360,Wesley Lautoa,81,55,46,31,4,34,75,45.3,41,37,14,23,87,110,1
1361,Diego Laxalt,26,13,14,7,5,13,22,59.1,9,23,3,20,8,12,0
1362,Miguel Layún,8,2,0,7,1,2,6,33.3,4,8,2,6,1,10,0
1363,Valentino Lazaro,46,31,23,17,6,21,53,39.6,32,52,12,40,44,65,0
1364,Darko Lazović,28,17,13,8,7,14,31,45.2,17,21,6,15,20,33,0
1365,Manuel Lazzari,29,17,16,10,3,13,24,54.2,11,26,5,21,20,51,1
1366,Mickaël Le Bihan,1,1,0,1,0,1,2,50.0,1,1,0,1,1,1,0
1367,Maxime Le Marchand,56,36,45,11,0,23,47,48.9,24,30,16,14,54,129,2
1368,Robin Le Normand,5,2,2,3,0,1,3,33.3,2,3,0,3,4,13,1
1369,Damien Le Tallec,95,58,42,43,10,33,89,37.1,56,35,8,27,59,50,0
1370,James Lea Siliki,26,17,13,10,3,12,35,34.3,23,14,1,13,10,7,1
1371,Rafael Leão,5,2,0,4,1,2,15,13.3,13,13,4,9,4,12,0
1372,Mathew Leckie,20,13,5,10,5,7,16,43.8,9,10,1,9,13,16,0
1373,Benjamin Lecomte,1,0,1,0,0,1,3,33.3,2,0,0,0,5,24,3
1374,Pierre Lees-Melou,74,46,31,36,7,25,62,40.3,37,44,8,36,36,37,0
1375,Jordan Lefort,33,18,23,6,4,16,25,64.0,9,11,8,3,46,107,0
1376,Wu Lei,13,6,5,6,2,5,16,31.3,11,9,0,9,7,7,0
1377,Tim Leibold,62,42,45,16,1,33,71,46.5,38,23,3,20,38,57,0
1378,Lucas Leiva,91,54,40,46,5,38,79,48.1,41,27,11,16,52,43,3
1379,Florian Lejeune,25,15,17,7,1,11,24,45.8,13,16,5,11,21,49,0
1380,Iñigo Lekue,5,2,3,2,0,2,7,28.6,5,4,0,4,4,11,0
1381,Thomas Lemar,38,21,23,11,4,19,42,45.2,23,26,1,25,22,7,1
1382,Mario Lemina,49,32,23,23,3,15,34,44.1,19,27,3,24,43,31,1
1383,Mauricio Lemos,2,1,2,0,0,1,2,50.0,1,2,1,1,3,10,1
1384,Clément Lenglet,47,29,26,19,2,22,36,61.1,14,30,20,10,21,70,0
1385,Aaron Lennon,26,16,11,12,3,6,14,42.9,8,24,0,24,10,18,0
1386,Bernd Leno,0,0,0,0,0,0,3,0.0,3,0,0,0,4,16,6
1387,Pedro León,7,4,2,2,3,4,7,57.1,3,10,0,10,4,2,0
1388,Sergio León,4,2,2,1,1,2,8,25.0,6,4,0,4,2,6,0
1389,Lukas Lerager,34,18,12,20,2,13,42,31.0,29,11,1,10,18,12,0
1390,Lukas Lerager,38,21,14,23,1,18,43,41.9,25,22,10,12,32,26,1
1391,Mehdi Léris,53,33,19,24,10,24,54,44.4,30,34,1,33,28,24,1
1392,Jefferson Lerma,45,31,20,20,5,14,54,25.9,40,35,19,16,54,88,1
1393,Robert Lewandowski,12,9,0,8,4,3,11,27.3,8,11,1,10,7,15,0
1394,Igor Lewczuk,12,7,8,2,2,1,4,25.0,3,2,2,0,4,27,0
1395,Aaron Leya Iseka,6,4,1,4,1,1,4,25.0,3,5,3,2,1,10,0
1396,Stephan Lichtsteiner,15,9,5,4,6,9,16,56.3,7,11,4,7,9,25,1
1397,Dimitri Liénard,33,18,20,9,4,21,45,46.7,24,11,2,9,18,22,0
1398,Philipp Lienhart,6,6,4,2,0,3,6,50.0,3,9,7,2,11,42,0
1399,Lucas Lima,49,28,26,15,8,20,53,37.7,33,39,3,36,29,62,1
1400,Anthony Limbombe,12,10,4,6,2,7,16,43.8,9,5,0,5,8,10,0
1401,Victor Lindelöf,40,27,28,12,0,13,23,56.5,10,21,12,9,24,121,3
1402,Karol Linetty,72,48,26,32,14,15,69,21.7,54,39,4,35,25,17,0
1403,Jesse Lingard,29,18,8,11,10,7,28,25.0,21,18,2,16,10,9,1
1404,Pol Lirola,35,22,19,11,5,21,34,61.8,13,25,5,20,32,89,0
1405,Adem Ljajić,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1406,Diego Llorente,26,15,16,8,2,17,29,58.6,12,27,15,12,26,83,2
1407,Fernando Llorente,4,2,3,0,1,2,3,66.7,1,7,2,5,1,10,0
1408,Marcos Llorente,16,12,7,7,2,8,18,44.4,10,8,0,8,7,12,0
1409,Hugo Lloris,1,0,1,0,0,0,2,0.0,2,0,0,0,0,13,5
1410,Giovani Lo Celso,52,31,16,28,8,9,35,25.7,26,24,1,23,17,8,0
1411,Giovani Lo Celso,1,1,0,0,1,0,1,0.0,1,0,0,0,0,0,0
1412,Stanislav Lobotka,30,19,10,17,3,9,32,28.1,23,15,1,14,26,18,1
1413,Jürgen Locadia,15,10,5,8,2,3,7,42.9,4,8,0,8,9,13,0
1414,Manuel Locatelli,44,28,19,15,10,13,29,44.8,16,21,3,18,27,33,1
1415,Ruben Loftus-Cheek,18,12,7,7,4,3,12,25.0,9,10,4,6,11,5,0
1416,Enzo Loiodice,25,14,8,15,2,10,21,47.6,11,7,0,7,11,7,0
1417,Kevin Long,18,10,13,5,0,7,17,41.2,10,7,5,2,7,35,1
1418,Shane Long,15,8,4,5,6,3,16,18.8,13,10,1,9,7,18,0
1419,Samuele Longo,4,3,2,2,0,0,6,0.0,6,4,0,4,1,7,0
1420,Sean Longstaff,17,13,6,11,0,9,24,37.5,15,19,4,15,10,7,0
1421,Ademola Lookman,15,7,7,5,3,4,6,66.7,2,10,0,10,7,2,0
1422,Anthony Lopes,1,0,1,0,0,1,3,33.3,2,3,0,3,2,16,3
1423,Rony Lopes,33,22,10,17,6,9,22,40.9,13,17,1,16,8,10,0
1424,Álex López,3,1,1,2,0,2,3,66.7,1,0,0,0,3,1,0
1425,Cristian López,6,3,1,2,3,1,8,12.5,7,4,0,4,1,2,0
1426,David López,27,18,15,10,2,10,22,45.5,12,18,12,6,28,65,2
1427,Diego López,0,0,0,0,0,0,0,,0,0,0,0,2,9,3
1428,Javi López,63,40,37,22,4,28,60,46.7,32,27,5,22,40,90,0
1429,Lluis López,5,3,4,1,0,3,6,50.0,3,6,2,4,7,21,0
1430,Maxime Lopez,46,24,17,23,6,19,53,35.8,34,10,2,8,20,8,0
1431,Pedro López Muñoz,5,3,5,0,0,3,7,42.9,4,8,3,5,8,7,0
1432,Pau López,0,0,0,0,0,0,2,0.0,2,1,0,1,2,17,2
1433,Roberto López,0,0,0,0,0,0,1,0.0,1,1,0,1,1,2,0
1434,Unai López,7,5,3,2,2,2,12,16.7,10,10,3,7,1,2,0
1435,Jonas Lössl,0,0,0,0,0,0,1,0.0,1,1,0,1,2,12,2
1436,Albert Lottin,1,1,0,1,0,0,1,0.0,1,1,0,1,0,0,0
1437,Imran Louza,2,0,1,1,0,1,1,100.0,0,1,0,1,0,1,0
1438,Davor Lovren,1,1,0,0,1,0,0,,0,1,0,1,0,0,0
1439,Dejan Lovren,15,9,10,5,0,7,15,46.7,8,11,7,4,11,51,2
1440,Chris Löwe,34,18,17,15,2,12,33,36.4,21,21,3,18,23,56,0
1441,Eduard Löwen,30,22,14,13,3,11,34,32.4,23,15,2,13,8,23,0
1442,Matthew Lowton,56,35,21,31,4,32,60,53.3,28,29,7,22,30,80,1
1443,Anthony Lozano,6,5,3,3,0,0,6,0.0,6,7,1,6,0,6,0
1444,Derrick Luckassen,4,2,4,0,0,1,3,33.3,2,1,0,1,0,13,0
1445,Filipe Luís,66,36,33,25,8,32,58,55.2,26,18,3,15,44,47,0
1446,José Luis Gayà,83,59,56,20,7,46,80,57.5,34,48,6,42,43,105,1
1447,José Luis Morales,21,15,6,10,5,8,49,16.3,41,22,1,21,12,17,0
1448,José Luis Palomino,49,31,31,15,3,23,38,60.5,15,34,17,17,68,79,0
1449,Luisinho,14,10,9,5,0,10,17,58.8,7,6,1,5,16,17,0
1450,David Luiz,41,31,27,13,1,21,28,75.0,7,33,18,15,35,149,1
1451,Douglas Luiz,34,19,13,20,1,9,38,23.7,29,19,7,12,21,26,0
1452,Everton Luiz,11,6,5,5,1,4,7,57.1,3,9,1,8,3,7,2
1453,Jordan Lukaku,4,3,2,1,1,3,5,60.0,2,3,0,3,5,2,0
1454,Romelu Lukaku,8,4,0,6,2,2,10,20.0,8,12,1,11,2,19,0
1455,Dodi Lukebakio,25,17,11,6,8,8,15,53.3,7,13,0,13,9,19,0
1456,Saša Lukić,21,11,5,11,5,5,16,31.3,11,13,4,9,12,11,0
1457,Senad Lulić,71,43,37,27,7,32,76,42.1,44,27,3,24,49,58,1
1458,Antonio Luna,14,10,6,7,1,6,23,26.1,17,22,7,15,15,48,1
1459,Andriy Lunin,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1460,Sebastiano Luperto,8,6,5,2,1,2,5,40.0,3,7,3,4,13,30,0
1461,Fabian Lustenberger,45,30,23,21,1,15,33,45.5,18,39,18,21,39,108,2
1462,Andreas Luthe,0,0,0,0,0,0,0,,0,0,0,0,0,4,0
1463,Lyanco,1,1,1,0,0,0,0,,0,1,1,0,4,5,0
1464,Lyanco,29,18,19,10,0,13,18,72.2,5,24,16,8,22,64,0
1465,Hervé Lybohy,22,13,13,9,0,11,16,68.8,5,17,11,6,14,70,0
1466,Charalambos Lykogiannis,14,8,8,3,3,6,11,54.5,5,18,3,15,19,33,0
1467,Yann M'Vila,72,40,22,48,2,29,72,40.3,43,42,12,30,74,86,5
1468,Darwin Machís,7,6,4,3,0,0,4,0.0,4,6,0,6,2,8,0
1469,James Maddison,48,32,20,25,3,14,58,24.1,44,20,4,16,12,10,1
1470,Gary Madine,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
1471,Pablo Maffeo,15,13,10,5,0,6,13,46.2,7,8,4,4,13,17,0
1472,Gabriel Magalhães,18,11,13,4,1,4,7,57.1,3,14,6,8,19,60,2
1473,Francesco Magnanelli,52,33,29,22,1,22,49,44.9,27,18,5,13,24,38,2
1474,Giangiacomo Magnani,11,9,9,2,0,6,15,40.0,9,17,13,4,16,99,1
1475,Harry Maguire,31,17,21,9,1,11,17,64.7,6,32,18,14,36,155,4
1476,Riyad Mahrez,14,7,3,7,4,6,18,33.3,12,18,1,17,9,3,1
1477,Thiago Maia,32,19,17,13,2,13,33,39.4,20,14,5,9,23,23,0
1478,Raffaele Maiello,42,27,30,8,4,16,27,59.3,11,23,10,13,30,41,0
1479,Arne Maier,31,16,12,19,0,6,25,24.0,19,32,9,23,28,35,0
1480,Domenico Maietta,33,15,22,10,1,16,36,44.4,20,19,14,5,24,78,2
1481,Mike Maignan,0,0,0,0,0,0,0,,0,1,0,1,0,12,1
1482,Linton Maina,28,14,13,10,5,12,23,52.2,11,20,0,20,14,4,0
1483,Ainsley Maitland-Niles,33,22,19,12,2,14,28,50.0,14,22,4,18,19,15,2
1484,Josh Maja,2,1,1,1,0,0,1,0.0,1,1,0,1,0,0,0
1485,Abdul Majeed Waris,22,13,6,13,3,7,28,25.0,21,9,0,9,7,7,0
1486,Jean-Victor Makengo,10,8,3,6,1,1,5,20.0,4,5,1,4,9,5,0
1487,Nemanja Maksimović,77,45,21,51,5,21,61,34.4,40,60,15,45,71,33,0
1488,Nikola Maksimović,20,13,14,6,0,6,12,50.0,6,16,10,6,28,56,1
1489,Malcom,3,2,0,1,2,2,3,66.7,1,7,0,7,1,1,0
1490,Kévin Malcuit,43,31,23,14,6,23,36,63.9,13,18,4,14,44,67,0
1491,Yunus Mallı,15,7,8,6,1,2,11,18.2,9,2,0,2,4,1,0
1492,Hugo Mallo,73,41,41,27,5,27,52,51.9,25,44,13,31,50,135,1
1493,Antonio Mance,1,1,0,0,1,1,2,50.0,1,0,0,0,0,0,0
1494,Vincent Manceau,98,65,64,23,11,33,62,53.2,29,41,10,31,44,87,0
1495,Gianluca Mancini,40,30,22,17,1,16,29,55.2,13,19,4,15,48,77,1
1496,Steve Mandanda,0,0,0,0,0,0,3,0.0,3,0,0,0,1,7,4
1497,Reinildo Mandava,3,2,1,2,0,2,3,66.7,1,1,0,1,1,0,0
1498,Aïssa Mandi,52,34,27,20,5,12,29,41.4,17,39,23,16,41,71,2
1499,Rolando Mandragora,66,35,25,34,7,24,69,34.8,45,49,9,40,43,59,0
1500,Mario Mandžukić,34,25,13,15,6,9,18,50.0,9,17,5,12,13,22,0
1501,Sadio Mané,35,29,12,17,6,14,43,32.6,29,28,4,24,15,10,1
1502,Thomas Mangani,42,27,13,26,3,19,62,30.6,43,13,2,11,23,24,0
1503,Kostas Manolas,32,24,23,8,1,17,26,65.4,9,34,25,9,50,117,2
1504,Javier Manquillo,27,19,14,11,2,9,14,64.3,5,9,1,8,17,58,0
1505,Martín Mantovani,15,9,12,3,0,6,11,54.5,5,4,3,1,22,48,0
1506,Juan Manuel Valencia,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1507,Harrison Manzala,2,2,1,0,1,0,0,,0,0,0,0,0,1,0
1508,Fran Manzanara,7,5,3,3,1,4,4,100.0,0,3,2,1,1,7,0
1509,Myziane Maolida,12,8,5,5,2,2,4,50.0,2,5,0,5,1,5,0
1510,Faitout Maouassa,55,30,35,15,5,23,39,59.0,16,24,5,19,23,81,1
1511,Fernando Marçal,25,16,17,7,1,12,15,80.0,3,9,3,6,30,42,0
1512,Iván Marcano,8,4,4,4,0,5,8,62.5,3,13,6,7,24,45,0
1513,Marcelo,34,19,17,12,5,15,39,38.5,24,19,2,17,17,21,0
1514,Marcelo,48,33,29,17,2,19,24,79.2,5,30,22,8,62,152,2
1515,Solly March,56,24,27,16,13,19,45,42.2,26,34,4,30,27,44,0
1516,Federico Marchetti,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1517,Gian Marco Ferrari,41,23,27,12,2,12,16,75.0,4,36,20,16,36,97,1
1518,Óscar de Marcos,60,32,34,17,9,29,62,46.8,33,29,4,25,27,62,0
1519,Georg Margreitter,39,24,28,8,3,31,38,81.6,7,29,26,3,26,141,0
1520,Miguel Marí,0,0,0,0,0,0,2,0.0,2,0,0,0,1,2,0
1521,José María Giménez,26,15,20,6,0,13,26,50.0,13,27,14,13,44,128,2
1522,Mariano,2,1,1,1,0,0,3,0.0,3,2,0,2,0,2,0
1523,Mariano,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1524,Adrian Mariappa,35,22,29,6,0,16,32,50.0,16,23,15,8,26,120,2
1525,Jordan Marié,52,28,15,31,6,21,58,36.2,37,28,5,23,40,32,0
1526,Adrián Marín,13,8,8,5,0,4,7,57.1,3,1,0,1,7,13,0
1527,João Mário,28,16,9,15,4,9,31,29.0,22,14,0,14,6,4,1
1528,Guillermo Maripán,46,26,34,12,0,26,38,68.4,12,35,19,16,40,133,2
1529,Lazar Marković,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1530,Marlon,29,18,25,3,1,15,21,71.4,6,22,12,10,24,39,0
1531,Marquinhos,65,41,34,28,3,31,52,59.6,21,30,13,17,44,84,1
1532,Roger Martí,8,6,1,4,3,1,19,5.3,18,14,1,13,4,9,0
1533,Anthony Martial,9,7,2,5,2,1,11,9.1,10,12,0,12,3,8,0
1534,Aarón Martín,55,30,29,21,5,20,38,52.6,18,38,11,27,38,75,1
1535,Jonas Martin,46,28,23,18,5,17,33,51.5,16,30,12,18,30,42,0
1536,Marvin Martin,2,1,0,2,0,0,6,0.0,6,2,1,1,2,1,0
1537,Iñigo Martínez,53,26,36,16,1,23,37,62.2,14,24,14,10,69,144,0
1538,Javi Martínez,26,15,7,17,2,5,16,31.3,11,17,5,12,31,13,0
1539,Lautaro Martínez,6,5,0,2,4,2,6,33.3,4,16,0,16,3,7,0
1540,Pablo Martinez,51,34,34,17,0,30,49,61.2,19,37,23,14,52,132,1
1541,Gelson Martins,5,3,3,1,1,3,4,75.0,1,1,0,1,1,1,0
1542,Gelson Martins,20,12,8,7,5,13,32,40.6,19,9,1,8,8,7,0
1543,Adam Marušić,32,15,14,14,4,16,25,64.0,9,25,4,21,24,36,0
1544,Omar Mascarell,20,10,9,9,2,10,24,41.7,14,21,7,14,23,8,0
1545,Andrea Masiello,28,14,13,15,0,17,29,58.6,12,21,6,15,44,49,0
1546,Adam Masina,30,17,16,13,1,13,25,52.0,12,19,4,15,17,40,0
1547,Jordi Masip,1,1,1,0,0,0,0,,0,1,0,1,1,3,3
1548,Han-Noah Massengo,2,2,2,0,0,2,5,40.0,3,0,0,0,2,1,0
1549,Arthur Masuaku,57,25,38,13,6,31,56,55.4,25,27,6,21,36,72,0
1550,Jaime Mata,30,21,8,14,8,7,26,26.9,19,14,0,14,17,27,0
1551,Juan Mata,9,4,7,1,1,6,21,28.6,15,8,1,7,6,6,0
1552,Luca Matarese,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1553,Jean-Philippe Mateta,13,9,4,4,5,1,10,10.0,9,15,2,13,3,22,0
1554,Christian Mathenia,0,0,0,0,0,0,0,,0,1,0,1,1,18,2
1555,Nemanja Matić,50,30,27,19,4,30,59,50.8,29,39,18,21,31,53,4
1556,Joël Matip,39,26,23,12,4,13,24,54.2,11,12,7,5,32,78,0
1557,Rabbi Matondo,4,1,4,0,0,1,5,20.0,4,2,0,2,0,1,0
1558,Alessandro Matri,2,1,0,0,2,0,3,0.0,3,4,2,2,4,7,0
1559,Federico Mattiello,33,20,19,9,5,15,23,65.2,8,9,3,6,20,43,0
1560,Blaise Matuidi,59,33,25,21,13,20,36,55.6,16,33,8,25,26,21,1
1561,José Mauri,8,4,2,6,0,2,6,33.3,4,0,0,0,5,0,0
1562,Stephy Mavididi,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1563,Konstantinos Mavropanos,1,0,0,1,0,1,1,100.0,0,1,1,0,7,5,0
1564,Alfie Mawson,11,7,7,4,0,6,10,60.0,4,20,17,3,19,64,1
1565,Philipp Max,35,24,17,15,3,21,39,53.8,18,16,3,13,22,46,1
1566,Alexandru Maxim,16,10,6,9,1,10,19,52.6,9,12,0,12,5,7,0
1567,Eric Maxim Choupo-Moting,9,4,3,2,4,2,9,22.2,7,7,0,7,3,4,0
1568,Borja Mayoral,9,4,1,6,2,5,16,31.3,11,10,1,9,5,5,0
1569,Róbert Mazáň,3,3,3,0,0,2,2,100.0,0,2,0,2,3,0,0
1570,Luca Mazzitelli,5,2,3,1,1,2,3,66.7,1,4,1,3,6,7,0
1571,Kylian Mbappé,8,4,2,1,5,1,6,16.7,5,2,0,2,5,2,0
1572,Ibrahima Mbaye,48,32,30,16,2,19,32,59.4,13,21,12,9,19,66,1
1573,Loïc Mbe Soh,0,0,0,0,0,0,3,0.0,3,2,2,0,3,5,0
1574,Nolan Mbemba,14,8,10,4,0,6,9,66.7,3,4,1,3,10,4,2
1575,Adama Mbengue,48,32,34,12,2,19,26,73.1,7,15,4,11,7,22,0
1576,Isaac Mbenza,10,9,5,5,0,2,4,50.0,2,4,0,4,5,4,0
1577,Stéphane Mbia,1,0,1,0,0,1,2,50.0,1,9,4,5,7,25,1
1578,Kara Mbodji,12,10,10,1,1,6,8,75.0,2,4,1,3,6,25,0
1579,Jordi Mboula,3,0,0,1,2,3,6,50.0,3,1,0,1,1,5,0
1580,James McArthur,84,51,38,32,14,30,78,38.5,48,64,22,42,39,55,0
1581,Alex McCarthy,0,0,0,0,0,0,0,,0,0,0,0,0,6,2
1582,James McCarthy,2,1,1,1,0,0,0,,0,0,0,0,1,0,0
1583,Kevin McDonald,15,11,6,8,1,5,13,38.5,8,8,2,6,9,22,0
1584,Levan Mchedlidze,1,1,0,0,1,0,1,0.0,1,2,0,2,0,5,0
1585,Weston McKennie,28,14,5,17,6,11,35,31.4,24,28,9,19,36,46,1
1586,Dwight McNeil,36,22,16,17,3,13,44,29.5,31,30,3,27,13,35,0
1587,Scott McTominay,10,9,3,6,1,4,10,40.0,6,9,4,5,15,16,0
1588,Iuri Medeiros,2,2,0,1,1,1,2,50.0,1,2,0,2,0,1,0
1589,Nicky Medja,1,0,0,0,1,1,2,50.0,1,0,0,0,0,0,0
1590,Álvaro Medrán,15,8,5,6,4,6,21,28.6,15,10,1,9,17,9,0
1591,Ben Mee,55,24,38,17,0,35,44,79.5,9,59,50,9,48,235,4
1592,Riccardo Meggiorini,17,13,5,9,3,1,10,10.0,9,20,2,18,8,26,0
1593,Admir Mehmedi,46,28,19,19,8,18,44,40.9,26,25,0,25,12,9,0
1594,Soualiho Meïté,46,21,13,22,11,23,46,50.0,23,46,6,40,29,26,0
1595,Farid El Melali,8,4,3,4,1,3,12,25.0,9,2,0,2,5,1,0
1596,Óscar Melendo,17,8,7,6,4,10,26,38.5,16,17,1,16,13,9,0
1597,Gonzalo Melero,26,23,5,19,2,11,48,22.9,37,14,4,10,2,23,0
1598,Arthur Melo,15,10,5,6,4,6,13,46.2,7,8,0,8,9,9,1
