,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
1594,Philipp Max,8,35,12,34.3,1.16,0.40,0.20,0.58,24.5,14,1,1,3.6,2.8,0.08
1595,Alexandru Maxim,0,3,0,0.0,2.31,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.04
1596,Eric Maxim Choupo-Moting,3,18,8,44.4,3.59,1.60,0.17,0.38,12.0,0,0,0,2.6,2.6,0.14
1597,Kévin Mayi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1598,Borja Mayoral,8,47,20,42.6,1.98,0.84,0.17,0.40,13.4,0,0,0,10.1,10.1,0.21
1599,Luca Mazzitelli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1600,Kevin Mbabu,3,11,3,27.3,0.58,0.16,0.27,1.00,11.3,0,0,0,1.7,1.7,0.16
1601,Kylian Mbappé,18,87,49,56.3,5.18,2.91,0.21,0.37,14.2,0,0,0,15.6,15.6,0.18
1602,Ibrahima Mbaye,0,6,1,16.7,0.36,0.06,0.00,0.00,11.9,0,0,0,0.7,0.7,0.12
1603,Loïc Mbe Soh,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1604,Isaac Mbenza,0,4,1,25.0,4.29,1.07,0.00,0.00,23.9,1,0,0,0.2,0.2,0.06
1605,Nathanael Mbuku,0,8,1,12.5,1.82,0.23,0.00,0.00,15.6,0,0,0,0.5,0.5,0.06
1606,James McArthur,0,28,6,21.4,0.82,0.17,0.00,0.00,18.5,0,0,0,2.0,2.0,0.07
1607,Oliver McBurnie,6,50,24,48.0,2.13,1.02,0.12,0.25,10.3,0,0,0,7.7,7.7,0.15
1608,Alex McCarthy,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1609,James McCarthy,0,12,3,25.0,0.64,0.16,0.00,0.00,22.2,0,0,0,0.5,0.5,0.04
1610,John McGinn,3,55,20,36.4,2.14,0.78,0.05,0.15,21.3,1,0,0,3.9,3.9,0.07
1611,David McGoldrick,2,46,20,43.5,2.28,0.99,0.04,0.10,14.5,0,0,0,8.0,8.0,0.17
1612,Michael McGovern,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1613,Weston McKennie,3,32,8,25.0,1.39,0.35,0.09,0.38,18.8,0,0,0,2.7,2.7,0.08
1614,Kenny McLean,1,30,10,33.3,0.91,0.30,0.03,0.10,21.6,2,0,0,1.4,1.4,0.05
1615,Dwight McNeil,2,48,14,29.2,1.29,0.38,0.04,0.14,24.0,10,0,0,2.3,2.3,0.05
1616,Scott McTominay,4,29,10,34.5,1.47,0.51,0.14,0.40,20.9,0,0,0,2.2,2.2,0.08
1617,Biagio Meccariello,1,6,2,33.3,0.70,0.23,0.17,0.50,15.1,0,0,0,0.4,0.4,0.07
1618,Gary Medel,0,5,1,20.0,0.25,0.05,0.00,0.00,26.6,0,0,0,0.2,0.2,0.04
1619,Ben Mee,1,17,6,35.3,0.53,0.19,0.06,0.17,9.0,0,0,0,1.7,1.7,0.10
1620,Joshua Mees,0,9,3,33.3,2.49,0.83,0.00,0.00,22.3,0,0,0,0.4,0.4,0.04
1621,Admir Mehmedi,2,23,9,39.1,1.72,0.68,0.09,0.22,17.1,0,0,0,1.6,1.6,0.07
1622,Soualiho Meïté,0,23,3,13.0,0.94,0.12,0.00,0.00,23.7,0,0,0,1.2,1.2,0.05
1623,Farid El Melali,3,6,5,83.3,1.76,1.47,0.50,0.60,14.7,0,0,0,1.4,1.4,0.23
1624,Óscar Melendo,0,3,0,0.0,0.24,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.05
1625,Gonzalo Melero,2,17,7,41.2,1.24,0.51,0.06,0.14,14.2,0,1,1,3.1,2.3,0.14
1626,Arthur Melo,3,8,5,62.5,0.61,0.38,0.38,0.60,23.2,0,0,0,1.3,1.3,0.16
1627,Memphis,9,47,20,42.6,4.16,1.77,0.17,0.40,21.1,7,1,1,4.7,3.9,0.08
1628,Pedro Mendes,1,9,3,33.3,0.59,0.20,0.11,0.33,13.5,0,0,0,1.7,1.7,0.19
1629,Thiago Mendes,0,26,3,11.5,1.29,0.15,0.00,0.00,26.0,0,0,0,1.2,1.2,0.05
1630,Brais Méndez,0,25,8,32.0,1.52,0.49,0.00,0.00,22.7,0,0,0,2.1,2.1,0.08
1631,Édgar Méndez,1,8,3,37.5,0.83,0.31,0.13,0.33,22.4,0,0,0,0.5,0.5,0.06
1632,Stiven Mendoza,5,23,10,43.5,1.88,0.82,0.22,0.50,19.6,1,0,0,3.6,3.6,0.16
1633,Alexandre Mendy,3,28,9,32.1,2.80,0.90,0.11,0.33,13.8,0,0,1,3.9,3.2,0.11
1634,Benjamin Mendy,0,10,1,10.0,0.60,0.06,0.00,0.00,22.5,0,0,0,0.4,0.4,0.04
1635,Edouard Mendy,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1636,Ferland Mendy,1,7,3,42.9,0.35,0.15,0.14,0.33,21.2,0,0,0,0.6,0.6,0.09
1637,Nampalys Mendy,0,1,1,100.0,0.31,0.31,0.00,0.00,28.9,0,0,0,0.0,0.0,0.03
1638,Hamza Mendyl,1,10,1,10.0,0.62,0.06,0.10,1.00,20.6,1,0,0,0.5,0.5,0.05
1639,Chris Mepham,1,7,2,28.6,0.69,0.20,0.14,0.50,10.5,0,0,0,0.9,0.9,0.13
1640,Levent Mercan,0,1,0,0.0,1.27,0.00,0.00,,15.1,0,0,0,0.0,0.0,0.05
1641,Jorge Meré,1,3,1,33.3,0.44,0.15,0.33,1.00,18.7,0,0,0,0.8,0.8,0.26
1642,Alex Meret,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1643,Fran Mérida,0,13,2,15.4,1.01,0.16,0.00,0.00,27.5,0,0,0,0.4,0.4,0.03
1644,Mikel Merino,5,44,14,31.8,1.26,0.40,0.11,0.36,18.3,1,0,0,3.1,3.1,0.07
1645,Sabin Merino,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1646,Yıldırım Mert Çetin,0,3,0,0.0,1.05,0.00,0.00,,11.9,0,0,0,0.2,0.2,0.07
1647,Dries Mertens,9,76,23,30.3,4.05,1.23,0.12,0.39,19.9,4,0,0,6.0,6.0,0.08
1648,Roque Mesa,1,27,10,37.0,1.21,0.45,0.04,0.10,25.2,1,0,0,1.4,1.4,0.05
1649,Lionel Messi,25,154,63,40.9,4.81,1.97,0.13,0.32,20.9,43,5,5,19.4,15.4,0.10
1650,Thomas Meunier,0,4,2,50.0,0.29,0.14,0.00,0.00,15.0,0,0,0,0.4,0.4,0.11
1651,Mexer,0,9,0,0.0,0.54,0.00,0.00,,23.1,0,0,0,0.5,0.5,0.05
1652,Max Meyer,0,9,2,22.2,1.24,0.27,0.00,0.00,17.8,0,0,0,0.5,0.5,0.06
1653,Kingsley Michael,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1654,Míchel,1,12,2,16.7,0.50,0.08,0.00,0.00,25.6,2,1,1,1.3,0.5,0.04
1655,Sven Michel,5,42,19,45.2,2.75,1.24,0.12,0.26,17.6,0,0,0,5.6,5.6,0.13
1656,Miguel,0,2,1,50.0,0.78,0.39,0.00,0.00,19.7,0,0,0,0.1,0.1,0.04
1657,Florian Miguel,1,18,2,11.1,0.79,0.09,0.06,0.50,17.8,0,0,0,1.3,1.3,0.07
1658,Georges Mikautadze,0,1,0,0.0,11.25,0.00,0.00,,24.9,0,0,0,0.0,0.0,0.03
1659,Nikola Milenković,5,29,12,41.4,0.80,0.33,0.17,0.42,14.5,0,0,0,2.6,2.6,0.09
1660,Arkadiusz Milik,11,68,29,42.6,3.50,1.49,0.16,0.38,13.7,3,0,0,9.8,9.8,0.15
1661,Sergej Milinković-Savić,7,87,25,28.7,2.59,0.74,0.08,0.28,18.2,7,0,0,6.6,6.6,0.08
1662,Éder Militão,0,2,1,50.0,0.18,0.09,0.00,0.00,13.0,0,0,0,0.1,0.1,0.05
1663,Luka Milivojević,3,29,7,24.1,1.04,0.25,0.03,0.14,28.4,11,2,2,2.7,1.2,0.04
1664,Vincenzo Millico,0,6,0,0.0,2.50,0.00,0.00,,25.8,0,0,0,0.2,0.2,0.03
1665,James Milner,2,10,2,20.0,0.96,0.19,0.00,0.00,24.5,0,2,2,2.2,0.6,0.06
1666,Santi Mina,6,47,14,29.8,2.18,0.65,0.13,0.43,15.3,1,0,0,6.1,6.1,0.13
1667,Yerry Mina,2,29,11,37.9,1.14,0.43,0.07,0.18,10.7,0,0,0,3.4,3.4,0.12
1668,Takumi Minamino,0,8,2,25.0,2.89,0.72,0.00,0.00,19.5,0,0,0,0.8,0.8,0.10
1669,Tyrone Mings,2,8,3,37.5,0.25,0.09,0.25,0.67,9.9,0,0,0,0.8,0.8,0.10
1670,Jorge Miramón,0,10,3,30.0,0.37,0.11,0.00,0.00,22.5,0,0,0,0.7,0.7,0.07
1671,Juan Miranda,0,5,1,20.0,0.58,0.12,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03
1672,Antonio Mirante,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1673,Simone Missiroli,1,12,2,16.7,0.39,0.06,0.08,0.50,19.1,0,0,0,0.7,0.7,0.06
1674,Tyrick Mitchell,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1675,Stefan Mitrović,1,5,1,20.0,0.22,0.04,0.20,1.00,10.1,0,0,0,0.4,0.4,0.08
1676,Maximilian Mittelstädt,1,22,5,22.7,1.05,0.24,0.05,0.20,21.4,0,0,0,0.9,0.9,0.04
1677,Henrikh Mkhitaryan,0,2,0,0.0,1.61,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.16
1678,Henrikh Mkhitaryan,9,43,17,39.5,2.53,1.00,0.21,0.53,17.4,0,0,0,5.7,5.7,0.13
1679,Anthony Modeste,4,35,11,31.4,2.77,0.87,0.11,0.36,14.8,0,0,0,4.3,4.3,0.12
1680,Luka Modrić,3,30,13,43.3,1.35,0.59,0.10,0.23,23.1,0,0,0,1.5,1.5,0.05
1681,Kevin Möhwald,0,3,0,0.0,3.65,0.00,0.00,,26.5,0,0,0,0.1,0.1,0.03
1682,Niklas Moisander,0,14,2,14.3,0.64,0.09,0.00,0.00,12.6,0,0,0,1.1,1.1,0.08
1683,Jorge Molina,5,30,9,30.0,1.43,0.43,0.10,0.33,14.1,0,2,2,6.3,4.7,0.16
1684,Florent Mollet,6,46,20,43.5,2.46,1.07,0.13,0.30,23.5,11,0,0,3.0,3.0,0.07
1685,Jon Moncayola,1,13,4,30.8,0.78,0.24,0.08,0.25,26.3,0,0,0,0.5,0.5,0.04
1686,Gabriele Moncini,0,3,0,0.0,1.75,0.00,0.00,,9.7,0,0,0,0.6,0.6,0.20
1687,Thomas Monconduit,0,11,2,18.2,0.73,0.13,0.00,0.00,25.3,0,0,0,0.6,0.6,0.06
1688,Nacho Monreal,0,1,0,0.0,0.33,0.00,0.00,,9.8,0,0,0,0.0,0.0,0.04
1689,Nacho Monreal,2,19,6,31.6,0.72,0.23,0.11,0.33,11.6,0,0,0,3.1,3.1,0.19
1690,Joan Monterde,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1691,Ilario Monterisi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1692,Ángel Montoro,2,14,5,35.7,1.29,0.46,0.14,0.40,26.9,1,0,0,0.9,0.9,0.07
1693,Martín Montoya,0,8,3,37.5,0.38,0.14,0.00,0.00,16.1,0,0,0,1.5,1.5,0.18
1694,Simon Moore,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1695,Aaron Mooy,2,33,8,24.2,1.42,0.35,0.06,0.25,20.9,0,0,0,2.3,2.3,0.07
1696,Wesley Moraes,5,34,17,50.0,1.72,0.86,0.15,0.29,12.6,0,0,1,6.4,5.5,0.16
1697,Alfredo Morales,1,20,4,20.0,1.04,0.21,0.05,0.25,19.9,0,0,0,1.2,1.2,0.06
1698,Álvaro Morata,12,66,27,40.9,2.83,1.16,0.15,0.37,12.3,0,2,3,16.0,13.6,0.21
1699,Jan Morávek,0,2,0,0.0,0.38,0.00,0.00,,27.9,0,0,0,0.1,0.1,0.04
1700,Steven Moreira,0,6,0,0.0,0.39,0.00,0.00,,24.1,0,0,0,0.2,0.2,0.04
1701,Jérémy Morel,1,13,3,23.1,0.65,0.15,0.08,0.33,16.8,0,0,0,1.3,1.3,0.10
1702,Alberto Moreno,0,9,3,33.3,0.55,0.18,0.00,0.00,18.9,0,0,0,0.9,0.9,0.10
1703,Álex Moreno,0,24,8,33.3,0.95,0.32,0.00,0.00,15.9,0,0,0,2.7,2.7,0.11
1704,Gerard Moreno,18,87,32,36.8,2.85,1.05,0.20,0.53,14.3,0,1,2,15.3,13.7,0.16
1705,Mateu Morey,0,2,1,50.0,0.91,0.46,0.00,0.00,18.5,0,0,0,0.4,0.4,0.20
1706,Wes Morgan,0,4,2,50.0,0.83,0.41,0.00,0.00,10.0,0,0,0,0.5,0.5,0.14
1707,Manu Morlanes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1708,Raúl Moro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1709,Loren Morón,10,52,18,34.6,2.30,0.80,0.19,0.56,15.1,0,0,0,8.0,8.0,0.16
1710,Leonardo Morosini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1711,Ravel Morrison,0,1,0,0.0,6.92,0.00,0.00,,12.9,0,0,0,0.0,0.0,0.05
1712,Victor Moses,0,5,0,0.0,1.07,0.00,0.00,,17.9,0,0,0,0.2,0.2,0.04
1713,Lebo Mothiba,3,27,10,37.0,2.32,0.86,0.11,0.30,14.6,1,0,0,4.6,4.6,0.17
1714,Harold Moukoudi,0,3,0,0.0,0.27,0.00,0.00,,9.7,0,0,0,0.3,0.3,0.11
1715,Jessy Moulin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1716,Mason Mount,7,78,29,37.2,2.45,0.91,0.09,0.24,20.6,12,0,0,6.4,6.4,0.08
1717,Lucas Moura,4,56,14,25.0,2.25,0.56,0.07,0.29,17.5,0,0,0,5.6,5.6,0.10
1718,Lys Mousset,6,37,9,24.3,2.69,0.65,0.16,0.67,16.2,0,0,0,5.5,5.5,0.15
1719,Wesley Moustache,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1720,João Moutinho,1,22,6,27.3,0.64,0.17,0.05,0.17,25.0,4,0,0,0.9,0.9,0.04
1721,Samuel Moutoussamy,0,5,1,20.0,0.86,0.17,0.00,0.00,18.7,0,0,0,0.3,0.3,0.05
1722,Toni Moya,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1723,Javi Moyano,0,6,0,0.0,0.24,0.00,0.00,,14.8,0,0,0,0.5,0.5,0.08
1724,Nordi Mukiele,3,22,6,27.3,1.11,0.30,0.14,0.50,16.1,0,0,0,2.8,2.8,0.13
1725,Mert Müldür,2,13,7,53.8,0.92,0.49,0.15,0.29,18.0,0,0,0,1.0,1.0,0.08
1726,Florian Müller,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1727,Thomas Müller,8,54,19,35.2,2.16,0.76,0.15,0.42,13.7,0,0,0,8.7,8.7,0.16
1728,Marshall Munetsi,0,4,0,0.0,0.43,0.00,0.00,,26.1,0,0,0,0.2,0.2,0.06
1729,Iker Muniain,5,27,13,48.1,1.02,0.49,0.19,0.38,16.1,1,0,0,3.7,3.7,0.14
1730,Aihen Muñoz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1731,Javier Muñoz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1732,Simone Muratore,0,4,2,50.0,2.18,1.09,0.00,0.00,30.8,0,0,0,0.1,0.1,0.02
1733,Alessandro Murgia,0,24,6,25.0,1.23,0.31,0.00,0.00,21.9,7,0,0,2.4,2.4,0.10
1734,Luis Muriel,18,70,34,48.6,5.00,2.43,0.17,0.35,19.9,9,6,7,12.7,7.2,0.10
1735,Jeison Murillo,0,3,0,0.0,0.41,0.00,0.00,,17.0,0,0,0,0.2,0.2,0.06
1736,Jeison Murillo,1,9,5,55.6,0.53,0.29,0.11,0.20,15.1,0,0,0,0.5,0.5,0.06
1737,Glenn Murray,1,18,5,27.8,2.03,0.56,0.06,0.20,13.9,0,0,0,2.4,2.4,0.13
1738,Nicola Murru,0,8,1,12.5,0.32,0.04,0.00,0.00,20.5,0,0,0,0.6,0.6,0.08
1739,Mateo Musacchio,0,5,0,0.0,0.31,0.00,0.00,,11.2,0,0,0,0.7,0.7,0.13
1740,Torben Müsel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1741,Jamal Musiala,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1742,Juan Musso,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1743,Shkodran Mustafi,0,11,3,27.3,0.82,0.22,0.00,0.00,9.4,0,0,0,0.9,0.9,0.08
1744,Yoshinori Mutō,0,1,0,0.0,0.42,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.08
1745,Yvon Mvogo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1746,Phillipp Mwene,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1747,Obite N'Dicka,1,10,2,20.0,0.52,0.10,0.10,0.50,13.0,0,0,0,0.7,0.7,0.07
1748,Kévin N'Doram,0,9,2,22.2,0.49,0.11,0.00,0.00,26.2,0,0,0,0.4,0.4,0.04
1749,Abdallah N'dour,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1750,Ferris N'Goma,1,1,0,0.0,3.60,0.00,0.00,,40.6,0,1,1,0.8,0.0,0.05
1751,Nathan N'Goumou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1752,Georges-Kévin N'Koudou,0,1,0,0.0,30.00,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.04
1753,Stanley N'Soki,0,4,1,25.0,0.28,0.07,0.00,0.00,9.9,0,0,0,0.4,0.4,0.09
1754,Nacho,0,9,2,22.2,0.43,0.10,0.00,0.00,23.3,0,0,0,0.3,0.3,0.03
1755,Nacho,1,6,1,16.7,1.23,0.21,0.17,1.00,22.8,0,0,0,0.4,0.4,0.06
1756,Radja Nainggolan,6,65,20,30.8,2.82,0.87,0.09,0.30,26.0,4,0,0,2.9,2.9,0.04
1757,Marvelous Nakamba,0,7,1,14.3,0.34,0.05,0.00,0.00,29.6,0,0,0,0.2,0.2,0.02
1758,Naldo,0,9,0,0.0,0.61,0.00,0.00,,12.3,0,0,0,0.6,0.6,0.07
1759,Nahitan Nández,2,26,9,34.6,0.81,0.28,0.08,0.22,18.9,0,0,0,1.7,1.7,0.06
1760,Matija Nastasić,0,12,3,25.0,0.79,0.20,0.00,0.00,10.6,0,0,0,1.1,1.1,0.09
1761,Marc Navarro,0,5,0,0.0,2.05,0.00,0.00,,18.1,0,0,0,0.2,0.2,0.04
1762,Ximo Navarro,0,7,2,28.6,0.33,0.09,0.00,0.00,22.0,0,0,0,0.4,0.4,0.05
1763,Jesús Navas,0,11,2,18.2,0.29,0.05,0.00,0.00,22.9,0,0,0,0.3,0.3,0.03
1764,Keylor Navas,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1765,Raúl Navas,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1766,Michel Ndary Adopo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1767,Papa Ndiaga Yade,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1768,Wilfred Ndidi,2,26,3,11.5,0.88,0.10,0.08,0.67,19.2,0,0,0,1.6,1.6,0.06
1769,Emanuele Ndoj,0,9,4,44.4,1.46,0.65,0.00,0.00,17.4,0,0,0,1.5,1.5,0.16
1770,Tanguy Ndombele,2,9,4,44.4,0.80,0.36,0.22,0.50,25.6,0,0,0,0.4,0.4,0.04
1771,Reiss Nelson,1,11,4,36.4,1.57,0.57,0.09,0.25,17.4,0,0,0,0.9,0.9,0.08
1772,Ilija Nestorovski,3,35,10,28.6,2.52,0.72,0.09,0.30,14.3,0,0,0,3.7,3.7,0.11
1773,Neto,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1774,Pedro Neto,3,17,6,35.3,1.63,0.58,0.18,0.50,16.9,0,0,0,2.2,2.2,0.13
1775,Manuel Neuer,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1776,Florian Neuhaus,4,57,23,40.4,2.18,0.88,0.07,0.17,21.2,2,0,0,6.4,6.3,0.11
1777,Carlos Neva,0,8,4,50.0,0.33,0.16,0.00,0.00,15.9,0,0,0,0.9,0.9,0.11
1778,Rúben Neves,2,61,10,16.4,1.80,0.29,0.03,0.20,28.0,7,0,0,2.0,2.0,0.03
1779,Neymar,13,66,32,48.5,4.51,2.19,0.14,0.28,17.8,10,4,5,14.7,10.7,0.17
1780,Jeremy Ngakia,0,1,1,100.0,0.20,0.20,0.00,0.00,33.2,0,0,0,0.0,0.0,0.02
1781,Jessic Ngankam,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1782,Muzinga Ngonda,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1783,Ahmad Ngouyamsa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1784,Opa Nguette,5,27,10,37.0,1.33,0.49,0.19,0.50,17.3,0,0,0,2.9,2.9,0.11
1785,Moussa Niakhate,1,11,5,45.5,0.33,0.15,0.09,0.20,13.0,0,0,0,1.0,1.0,0.09
1786,Ibrahima Niane,3,29,11,37.9,2.74,1.04,0.07,0.18,21.6,1,1,1,2.5,1.7,0.06
1787,M'Baye Niang,10,64,28,43.8,2.71,1.19,0.16,0.36,15.3,0,0,2,9.3,7.7,0.12
1788,Tanguy Nianzou,2,3,3,100.0,0.60,0.60,0.67,0.67,6.6,0,0,0,0.9,0.9,0.28
1789,Cheikh Niasse,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1790,Oumar Niasse,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1791,Moritz Nicolas,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1792,Florian Niederlechner,13,76,38,50.0,2.51,1.26,0.16,0.32,14.1,1,1,2,13.9,12.4,0.16
1793,Saúl Ñíguez,6,42,10,23.8,1.23,0.29,0.10,0.40,19.2,3,2,2,4.7,3.1,0.07
1794,Casimir Ninga,3,31,7,22.6,4.08,0.92,0.10,0.43,14.7,0,0,0,3.2,3.2,0.10
1795,Fernando Niño,1,1,1,100.0,1.08,1.08,1.00,1.00,17.4,0,0,0,0.1,0.1,0.07
1796,Timothée Nkada,0,2,0,0.0,1.22,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.05
1797,Eddie Nketiah,2,15,5,33.3,2.13,0.71,0.13,0.40,12.2,0,0,0,3.1,3.1,0.21
1798,Nicolas Nkoulou,1,10,3,30.0,0.33,0.10,0.10,0.33,9.7,0,0,0,1.6,1.6,0.16
1799,Christopher Nkunku,5,52,24,46.2,2.43,1.12,0.10,0.21,18.6,3,0,0,7.8,7.8,0.15
1800,Lukas Nmecha,0,3,0,0.0,2.06,0.00,0.00,,16.8,0,0,0,0.6,0.6,0.19
1801,Mark Noble,4,14,3,21.4,0.47,0.10,0.07,0.33,25.8,0,3,3,2.9,0.6,0.04
1802,Nolito,3,30,12,40.0,3.01,1.20,0.10,0.25,15.8,0,0,0,2.2,2.2,0.07
1803,Nolito,2,6,4,66.7,1.67,1.11,0.17,0.25,19.8,2,1,1,1.6,0.9,0.14
1804,Arnaud Nordin,1,13,6,46.2,1.29,0.59,0.08,0.17,18.0,0,0,0,0.9,0.9,0.07
1805,Håvard Nordtveit,0,2,0,0.0,0.26,0.00,0.00,,11.2,0,0,0,0.2,0.2,0.10
1806,Oliver Norwood,1,16,5,31.3,0.47,0.15,0.00,0.00,27.8,4,1,1,1.5,0.7,0.04
1807,Alexander Nübel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1808,Kasim Nuhu,1,6,3,50.0,0.54,0.27,0.17,0.33,7.4,0,0,0,1.2,1.2,0.20
1809,Unai Núñez,0,8,3,37.5,0.46,0.17,0.00,0.00,12.0,0,0,0,0.7,0.7,0.08
1810,Bram Nuytinck,0,6,0,0.0,0.24,0.00,0.00,,10.7,0,0,0,0.5,0.5,0.09
1811,Gerzino Nyamsi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1812,Ørjan Nyland,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1813,Allan Nyom,2,13,4,30.8,0.48,0.15,0.15,0.50,15.3,0,0,0,0.9,0.9,0.07
1814,Steven Nzonzi,0,2,1,50.0,0.47,0.23,0.00,0.00,17.9,0,0,0,0.2,0.2,0.08
1815,Jack O'Connell,0,14,2,14.3,0.43,0.06,0.00,0.00,10.9,0,0,0,1.0,1.0,0.07
1816,Michael Obafemi,3,12,5,41.7,1.62,0.68,0.25,0.60,14.4,0,0,0,1.8,1.8,0.15
1817,Pedro Obiang,1,22,7,31.8,1.18,0.38,0.05,0.14,22.3,0,0,0,1.7,1.7,0.08
1818,Jan Oblak,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1819,Rafel Obrador,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1820,Lucas Ocampos,14,79,31,39.2,2.59,1.02,0.11,0.29,17.1,0,5,5,12.7,8.8,0.11
1821,Bastian Oczipka,0,9,3,33.3,0.27,0.09,0.00,0.00,24.4,0,0,0,0.3,0.3,0.03
1822,Álvaro Odriozola,0,2,0,0.0,0.52,0.00,0.00,,16.2,0,0,0,0.4,0.4,0.20
1823,Álvaro Odriozola,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1824,Kelvin Ofori,0,1,0,0.0,2.43,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.03
1825,Angelo Ogbonna,2,13,4,30.8,0.42,0.13,0.15,0.50,11.0,0,0,0,1.8,1.8,0.14
1826,Stefano Okaka,8,57,14,24.6,2.12,0.52,0.14,0.57,13.2,0,0,0,7.7,7.7,0.14
1827,Kwasi Okyere Wriedt,0,1,0,0.0,6.43,0.00,0.00,,30.8,0,0,0,0.0,0.0,0.03
1828,Lucas Olaza,1,19,5,26.3,0.54,0.14,0.05,0.20,26.7,7,0,0,0.8,0.8,0.04
1829,Oier Olazábal,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1830,Christian Oliva,1,3,1,33.3,0.58,0.19,0.33,1.00,25.1,0,0,0,0.1,0.1,0.04
1831,Kiko Olivas,2,9,4,44.4,0.28,0.12,0.22,0.50,9.0,0,0,0,1.7,1.6,0.18
1832,Paulo Oliveira,1,12,4,33.3,0.52,0.17,0.08,0.25,10.6,0,0,0,1.0,1.0,0.08
1833,Cauly Oliveira Souza,2,14,8,57.1,1.76,1.00,0.14,0.25,20.2,1,0,0,1.5,1.5,0.11
1834,Mathías Olivera,0,6,1,16.7,0.29,0.05,0.00,0.00,11.7,0,0,0,0.6,0.6,0.10
1835,Maximiliano Olivera,0,1,0,0.0,10.00,0.00,0.00,,27.9,0,0,0,0.0,0.0,0.02
1836,Marco Olivieri,0,1,1,100.0,3.00,3.00,0.00,0.00,12.1,0,0,0,0.0,0.0,0.05
1837,Dani Olmo,3,21,6,28.6,2.53,0.72,0.14,0.50,19.8,0,0,0,1.8,1.8,0.08
1838,Robin Olsen,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
