,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
1605,Gian Marco Ferrari,32,20,15,14,3,10,23,43.5,13,46,37,9,50,100,1
1606,Iván Marcone,64,41,42,17,5,35,84,41.7,49,27,8,19,36,33,3
1607,Óscar de Marcos,28,17,12,10,6,10,25,40.0,15,12,1,11,12,38,0
1608,Dario Maresic,12,7,8,4,0,8,14,57.1,6,7,2,5,10,17,1
1609,José Mari,32,17,13,18,1,14,31,45.2,17,16,7,9,27,33,1
1610,Pablo Marí,15,9,12,3,0,5,10,50.0,5,8,7,1,9,30,2
1611,José María Giménez,20,7,14,5,1,12,17,70.6,5,17,11,6,21,65,0
1612,Mariano,4,2,2,1,1,0,9,0.0,9,3,1,2,0,3,0
1613,Jordan Marié,34,17,9,23,2,23,56,41.1,33,14,5,9,23,12,2
1614,Adrián Marín,1,1,0,1,0,0,2,0.0,2,1,0,1,2,2,0
1615,Adrián Marín,5,2,1,3,1,2,3,66.7,1,5,2,3,4,9,0
1616,Răzvan Marin,54,33,26,22,6,27,53,50.9,26,29,10,19,29,15,0
1617,Guillermo Maripán,26,11,17,9,0,15,27,55.6,12,18,11,7,27,66,1
1618,Marlon,19,13,13,6,0,13,18,72.2,5,23,17,6,27,44,2
1619,Omar Marmoush,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1620,Marquinhos,27,21,14,10,3,15,26,57.7,11,21,9,12,27,75,2
1621,Luca Marrone,25,18,16,9,0,13,21,61.9,8,22,11,11,26,56,1
1622,Roger Martí,11,7,5,4,2,6,23,26.1,17,10,3,7,4,6,0
1623,Anthony Martial,2,1,1,1,0,0,10,0.0,10,17,3,14,1,8,0
1624,Aarón Martín,34,20,15,16,3,10,33,30.3,23,15,4,11,13,37,0
1625,Aarón Martín,3,2,2,1,0,2,4,50.0,2,1,0,1,2,2,0
1626,Álex Martín,2,0,1,1,0,2,4,50.0,2,1,1,0,0,6,0
1627,Jonas Martin,11,9,5,4,2,5,14,35.7,9,11,2,9,13,2,1
1628,Gabriel Martinelli,7,1,2,3,2,4,10,40.0,6,6,0,6,8,4,0
1629,Emiliano Martínez,3,3,3,0,0,3,4,75.0,1,0,0,0,2,10,2
1630,Iñigo Martínez,22,15,16,6,0,9,27,33.3,18,17,7,10,28,96,0
1631,Javi Martínez,9,4,1,6,2,5,12,41.7,7,9,0,9,5,4,0
1632,Javi Martínez,10,5,4,4,2,7,9,77.8,2,8,4,4,13,19,0
1633,Josep Martinez,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1634,Lautaro Martínez,25,12,5,11,9,7,24,29.2,17,31,1,30,27,16,0
1635,Pablo Martinez,10,7,7,3,0,7,7,100.0,0,6,4,2,11,28,0
1636,Lucas Martínez Quarta,32,20,17,11,4,18,41,43.9,23,27,9,18,39,48,0
1637,Gelson Martins,41,26,12,16,13,15,37,40.5,22,20,0,20,13,8,0
1638,Adam Marušić,38,22,22,15,1,20,40,50.0,20,38,6,32,40,54,0
1639,Sylvain Marveaux,6,3,1,4,1,3,3,100.0,0,2,0,2,1,2,0
1640,Marvin,3,2,0,3,0,1,2,50.0,1,1,0,1,2,3,0
1641,Omar Mascarell,41,24,15,19,7,21,54,38.9,33,40,14,26,37,32,1
1642,Andrea Masiello,38,22,29,6,3,23,48,47.9,25,32,13,19,53,107,3
1643,Jordi Masip,0,0,0,0,0,0,2,0.0,2,2,0,2,2,8,1
1644,Roberto Massimo,21,11,13,5,3,11,24,45.8,13,5,1,4,11,13,0
1645,Giuseppe Mastinu,1,1,0,0,1,1,1,100.0,0,1,0,1,0,0,0
1646,Arthur Masuaku,20,12,14,6,0,11,34,32.4,23,12,0,12,8,28,2
1647,Jaime Mata,12,7,1,3,8,3,18,16.7,15,13,2,11,6,16,0
1648,Juan Mata,1,0,1,0,0,0,7,0.0,7,3,0,3,3,3,0
1649,Pape Matar Sarr,45,29,19,21,5,20,38,52.6,18,24,4,20,27,16,0
1650,Eliot Matazo,11,5,6,5,0,3,7,42.9,4,1,0,1,1,2,0
1651,Jean-Philippe Mateta,1,1,0,1,0,1,3,33.3,2,1,0,1,0,2,0
1652,Jean-Philippe Mateta,6,3,1,3,2,0,3,0.0,3,3,1,2,4,6,0
1653,Nemanja Matić,25,11,13,12,0,13,31,41.9,18,19,5,14,22,10,3
1654,Joël Matip,14,9,7,7,0,7,8,87.5,1,6,0,6,7,22,0
1655,Rabbi Matondo,3,2,0,3,0,2,3,66.7,1,1,0,1,1,1,0
1656,Ryder Matos,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1657,Henning Matriciani,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0
1658,Chrislain Matsima,5,4,3,2,0,4,7,57.1,3,3,0,3,4,12,0
1659,Federico Mattiello,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1660,Neal Maupay,20,8,9,7,4,4,24,16.7,20,20,0,20,13,6,0
1661,Tony Mauricio,19,12,7,8,4,11,17,64.7,6,8,1,7,3,4,0
1662,Stephy Mavididi,18,5,7,10,1,8,23,34.8,15,12,0,12,14,6,0
1663,Konstantinos Mavropanos,42,29,29,12,1,27,46,58.7,19,25,10,15,59,66,1
1664,Eric Maxim Choupo-Moting,8,2,0,5,3,1,4,25.0,3,6,0,6,2,7,0
1665,Borja Mayoral,3,2,0,0,3,1,10,10.0,9,5,0,5,0,5,2
1666,Borja Mayoral,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1667,Youssef Maziz,2,0,1,1,0,1,5,20.0,4,1,0,1,6,1,0
1668,Antonio Mazzotta,1,1,0,1,0,0,0,,0,0,0,0,0,1,0
1669,Kevin Mbabu,51,33,27,17,7,24,35,68.6,11,28,7,21,22,59,1
1670,Kylian Mbappé,4,2,0,1,3,2,9,22.2,7,7,1,6,3,4,1
1671,Ibrahima Mbaye,6,5,5,1,0,3,5,60.0,2,5,3,2,1,10,0
1672,Jean-Manuel Mbom,19,13,14,3,2,8,27,29.6,19,17,6,11,13,27,0
1673,Nathanael Mbuku,33,19,9,13,11,8,28,28.6,20,17,0,17,14,10,0
1674,James McArthur,57,32,25,27,5,15,39,38.5,24,28,3,25,23,31,0
1675,Oliver McBurnie,15,7,7,7,1,5,17,29.4,12,10,3,7,6,30,0
1676,Alex McCarthy,1,0,1,0,0,1,4,25.0,3,0,0,0,0,11,1
1677,James McCarthy,16,12,9,7,0,8,21,38.1,13,15,7,8,8,12,0
1678,John McGinn,61,37,23,31,7,27,84,32.1,57,38,6,32,43,23,2
1679,David McGoldrick,33,21,8,15,10,13,31,41.9,18,19,3,16,2,25,0
1680,Weston McKennie,34,19,9,20,5,12,33,36.4,21,21,3,18,28,26,0
1681,Dwight McNeil,47,24,24,18,5,18,56,32.1,38,44,6,38,32,32,1
1682,Scott McTominay,51,24,23,25,3,23,36,63.9,13,35,10,25,29,46,0
1683,Gary Medel,12,9,6,5,1,4,10,40.0,6,8,6,2,7,10,0
1684,Facundo Medina,39,22,22,15,2,24,38,63.2,14,25,9,16,39,51,3
1685,Nathan de Medina,16,10,9,6,1,3,10,30.0,7,12,2,10,11,22,0
1686,Ben Mee,32,15,16,14,2,14,29,48.3,15,54,45,9,43,148,2
1687,Joshua Mees,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1688,Admir Mehmedi,17,9,6,7,4,6,16,37.5,10,7,0,7,5,1,0
1689,Soualiho Meïté,11,7,6,4,1,5,16,31.3,11,18,1,17,10,9,1
1690,Soualiho Meïté,18,10,10,6,2,8,17,47.1,9,9,2,7,8,16,0
1691,Hannibal Mejbri,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1692,Farid El Melali,9,5,5,4,0,2,13,15.4,11,12,0,12,6,2,0
1693,Filippo Melegoni,7,6,2,5,0,3,6,50.0,3,5,0,5,5,8,0
1694,Gonzalo Melero,24,15,11,6,7,10,39,25.6,29,14,5,9,18,22,1
1695,Birger Meling,49,31,27,15,7,33,50,66.0,17,43,9,34,36,70,0
1696,Arthur Melo,17,9,7,10,0,12,31,38.7,19,6,1,5,18,9,1
1697,Memphis,4,3,0,3,1,1,20,5.0,19,11,1,10,5,3,0
1698,Houboulang Mendes,28,19,19,5,4,16,28,57.1,12,14,2,12,14,35,0
1699,Pedro Mendes,21,19,16,5,0,14,21,66.7,7,23,13,10,34,58,0
1700,Thiago Mendes,37,22,13,20,4,18,38,47.4,20,33,7,26,39,21,2
1701,Brais Méndez,59,31,23,27,9,16,65,24.6,49,27,2,25,32,34,0
1702,Édgar Méndez,39,29,18,13,8,15,48,31.3,33,20,3,17,19,14,0
1703,Eñaut Mendía,2,1,2,0,0,1,2,50.0,1,1,1,0,0,0,0
1704,Batista Mendy,1,1,0,1,0,0,1,0.0,1,3,1,2,1,1,0
1705,Benjamin Mendy,13,9,1,8,4,5,21,23.8,16,12,5,7,5,14,1
1706,Edouard Mendy,0,0,0,0,0,0,1,0.0,1,0,0,0,1,9,3
1707,Edouard Mendy,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1708,Ferland Mendy,26,16,17,6,3,12,24,50.0,12,16,4,12,26,32,1
1709,Nampalys Mendy,26,17,18,6,2,7,20,35.0,13,12,1,11,14,8,0
1710,Hamza Mendyl,2,2,2,0,0,0,2,0.0,2,2,0,2,0,2,0
1711,Levent Mercan,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1712,Jorge Meré,13,6,9,3,1,6,13,46.2,7,14,11,3,15,63,0
1713,Alex Meret,0,0,0,0,0,0,1,0.0,1,0,0,0,0,5,0
1714,Mikel Merino,61,36,14,36,11,18,45,40.0,27,36,8,28,32,26,0
1715,Martín Merquelanz,9,3,3,2,4,2,7,28.6,5,7,1,6,3,4,0
1716,Yıldırım Mert Çetin,8,4,3,5,0,2,6,33.3,4,7,5,2,14,11,1
1717,Dries Mertens,16,14,4,7,5,5,25,20.0,20,7,1,6,9,3,1
1718,Roque Mesa,46,29,18,24,4,20,47,42.6,27,11,2,9,14,23,1
1719,Illan Meslier,0,0,0,0,0,0,1,0.0,1,0,0,0,0,17,8
1720,Lionel Messi,18,10,3,9,6,6,17,35.3,11,12,0,12,6,0,2
1721,Junior Messias,60,35,26,24,10,22,70,31.4,48,32,12,20,35,40,0
1722,Thomas Meunier,30,21,19,6,5,20,29,69.0,9,16,6,10,18,29,2
1723,Mexer,9,6,8,0,1,5,10,50.0,5,8,5,3,17,22,0
1724,Max Meyer,7,4,3,3,1,4,8,50.0,4,4,1,3,3,1,0
1725,Omenuke Mfulu,18,12,10,8,0,5,15,33.3,10,7,1,6,11,18,0
1726,Míchel,18,11,10,3,5,5,22,22.7,17,10,1,9,9,12,1
1727,Jonas Michelbrink,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1728,Clément Michelin,25,19,13,9,3,9,16,56.3,7,13,4,9,25,32,0
1729,Edouard Michut,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1730,Petar Mićin,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1731,Florian Miguel,14,13,12,2,0,9,17,52.9,8,21,13,8,45,66,1
1732,Valentin Mihaila,2,1,1,1,0,0,10,0.0,10,8,1,7,5,8,0
1733,Nikola Milenković,49,29,33,14,2,21,33,63.6,12,42,33,9,44,122,1
1734,Arkadiusz Milik,14,9,0,7,7,2,12,16.7,10,5,1,4,2,9,0
1735,Sergej Milinković-Savić,59,40,20,30,9,27,84,32.1,57,52,12,40,33,47,0
1736,Vanja Milinković-Savić,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3
1737,Éder Militão,20,8,13,6,1,8,14,57.1,6,19,6,13,19,42,0
1738,Luka Milivojević,65,34,25,31,9,42,77,54.5,35,29,6,23,35,47,2
1739,Luis Milla,22,11,11,10,1,6,28,21.4,22,10,0,10,24,16,1
1740,Pere Milla,24,17,12,10,2,8,37,21.6,29,17,5,12,13,17,1
1741,Álex Millán,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1742,Vincenzo Millico,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1743,Enzo Millot,2,0,0,1,1,1,1,100.0,0,0,0,0,2,0,0
1744,James Milner,26,19,9,14,3,11,33,33.3,22,30,3,27,14,16,1
1745,Santi Mina,31,13,9,12,10,6,37,16.2,31,15,3,12,6,17,0
1746,Yerry Mina,21,14,17,4,0,8,12,66.7,4,30,23,7,24,110,1
1747,Takumi Minamino,7,3,2,5,0,2,19,10.5,17,13,1,12,4,9,0
1748,Takumi Minamino,4,3,1,2,1,0,12,0.0,12,1,0,1,2,3,0
1749,Tyrone Mings,32,16,23,7,2,16,24,66.7,8,59,40,19,41,172,3
1750,Óscar Mingueza,52,33,28,17,7,30,53,56.6,23,19,6,13,20,48,2
1751,Rafa Mir,15,9,4,4,7,7,22,31.8,15,14,2,12,15,25,0
1752,Jorge Miramón,32,22,26,6,0,21,35,60.0,14,22,2,20,27,54,0
1753,Aleksei Miranchuk,24,13,8,9,7,6,9,66.7,3,1,0,1,3,1,0
1754,Juan Miranda,27,11,16,9,2,16,32,50.0,16,18,2,16,29,58,1
1755,Antonio Mirante,0,0,0,0,0,0,1,0.0,1,1,0,1,0,7,2
1756,Tyrick Mitchell,64,35,48,9,7,23,40,57.5,17,29,10,19,21,62,1
1757,Aleksandar Mitrović,7,4,0,3,4,2,8,25.0,6,12,3,9,3,8,0
1758,Stefan Mitrović,36,27,29,7,0,24,37,64.9,13,23,13,10,31,108,5
1759,Maximilian Mittelstädt,66,39,42,21,3,35,72,48.6,37,34,5,29,55,61,1
1760,Henrikh Mkhitaryan,58,24,13,27,18,13,62,21.0,49,34,0,34,39,10,0
1761,Jakub Moder,15,7,5,7,3,7,20,35.0,13,12,1,11,3,9,0
1762,Anthony Modeste,2,1,0,2,0,1,4,25.0,3,3,1,2,0,3,0
1763,Anthony Modeste,2,0,0,2,0,0,1,0.0,1,0,0,0,0,2,0
1764,Luka Modrić,37,23,18,16,3,13,36,36.1,23,14,2,12,48,14,1
1765,Terem Moffi,13,8,0,8,5,4,19,21.1,15,5,2,3,4,8,0
1766,Kevin Möhwald,15,9,9,5,1,4,18,22.2,14,10,3,7,32,19,2
1767,Niklas Moisander,14,11,11,3,0,8,14,57.1,6,15,8,7,22,61,0
1768,Dion Moise Sahi,1,0,0,1,0,1,1,100.0,0,1,0,1,0,0,0
1769,Johan Mojica,4,4,3,1,0,2,3,66.7,1,3,0,3,7,6,0
1770,Johan Mojica,21,10,15,5,1,8,18,44.4,10,15,4,11,15,27,0
1771,Guillem Molina,1,0,1,0,0,0,5,0.0,5,1,1,0,4,5,0
1772,Jorge Molina,11,4,3,5,3,8,22,36.4,14,5,1,4,3,19,0
1773,Nahuel Molina,27,18,13,10,4,16,42,38.1,26,26,4,22,21,49,1
1774,Salvatore Molina,39,22,18,14,7,29,45,64.4,16,30,8,22,17,41,0
1775,Victor Mollejo,2,1,1,0,1,0,1,0.0,1,0,0,0,0,0,0
1776,Florent Mollet,20,15,7,11,2,12,47,25.5,35,18,4,14,32,9,1
1777,Jayson Molumby,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1778,Alkhaly Momo Cissé,1,1,1,0,0,0,0,,0,1,0,1,0,0,0
1779,Jon Moncayola,61,36,27,23,11,24,67,35.8,43,27,9,18,23,38,0
1780,Gabriele Moncini,2,1,2,0,0,0,1,0.0,1,2,0,2,2,4,0
1781,Thomas Monconduit,28,15,9,16,3,15,41,36.6,26,10,3,7,13,21,1
1782,Kévin Monnet-Paquet,11,7,7,2,2,5,10,50.0,5,5,0,5,6,7,0
1783,Nacho Monreal,31,19,17,11,3,7,20,35.0,13,14,3,11,31,43,0
1784,Cristóbal Montiel,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1785,Lorenzo Montipò,0,0,0,0,0,0,0,,0,1,0,1,0,16,3
1786,Ángel Montoro,15,9,7,7,1,4,16,25.0,12,13,3,10,22,21,0
1787,Martín Montoya,6,3,2,2,2,1,3,33.3,2,1,1,0,2,6,0
1788,Emre Mor,8,4,1,3,4,0,3,0.0,3,5,0,5,5,0,0
1789,Luca Mora,3,1,1,2,0,2,4,50.0,2,2,1,1,0,2,0
1790,Wesley Moraes,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1791,Álvaro Morata,17,12,2,10,5,4,28,14.3,24,22,2,20,5,21,0
1792,Jan Morávek,5,3,4,1,0,1,8,12.5,7,3,0,3,7,2,0
1793,Jon Morcillo,16,9,3,6,7,7,30,23.3,23,9,0,9,15,11,0
1794,Jérémy Morel,31,19,21,10,0,20,39,51.3,19,26,11,15,44,81,1
1795,Alberto Moreno,7,4,7,0,0,2,5,40.0,3,2,1,1,3,2,0
1796,Álex Moreno,42,26,25,12,5,20,43,46.5,23,18,4,14,35,48,0
1797,Gerard Moreno,24,15,8,10,6,7,34,20.6,27,17,4,13,15,26,0
1798,Tete Morente,31,17,17,9,5,9,39,23.1,30,20,0,20,13,28,0
1799,Mateu Morey,13,7,4,7,2,9,12,75.0,3,6,1,5,18,7,1
1800,Wes Morgan,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1801,Ilaix Moriba,14,6,5,7,2,5,10,50.0,5,16,1,15,5,4,1
1802,Raúl Moro,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1803,Loren Morón,11,7,2,6,3,1,16,6.3,15,11,0,11,3,14,0
1804,Pedro Mosquera,38,18,19,18,1,13,53,24.5,40,23,6,17,31,38,1
1805,Aimen Moueffek,25,15,16,6,3,13,32,40.6,19,17,2,15,9,18,0
1806,Youssoufa Moukoko,3,2,1,1,1,0,0,,0,3,0,3,0,2,0
1807,Harold Moukoudi,46,27,37,8,1,28,38,73.7,10,24,10,14,42,78,1
1808,Jessy Moulin,2,1,2,0,0,2,3,66.7,1,0,0,0,2,9,2
1809,Steve Mounié,15,11,3,11,1,3,28,10.7,25,18,3,15,12,40,0
1810,Mason Mount,75,35,22,38,15,25,69,36.2,44,40,2,38,31,14,0
1811,Lucas Moura,32,16,12,16,4,8,29,27.6,21,12,0,12,18,10,0
1812,Lys Mousset,1,0,0,0,1,0,2,0.0,2,1,0,1,0,1,1
1813,João Moutinho,75,40,34,35,6,35,91,38.5,56,18,3,15,47,28,0
1814,Samuel Moutoussamy,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
1815,Loris Mouyokolo,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0
1816,Javi Moyano,0,0,0,0,0,0,0,,0,2,0,2,0,2,0
1817,Nordi Mukiele,44,30,14,28,2,21,37,56.8,16,33,1,32,23,33,2
1818,Mert Müldür,43,20,26,9,8,27,53,50.9,26,17,1,16,36,41,0
1819,Florian Müller,0,0,0,0,0,0,3,0.0,3,1,0,1,2,10,1
1820,Sebastian Müller,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1821,Thomas Müller,49,22,11,23,15,24,73,32.9,49,43,3,40,21,18,1
1822,Joel Mumbongo,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1823,Marshall Munetsi,35,19,19,14,2,21,41,51.2,20,33,25,8,57,85,3
1824,Iker Muniain,20,7,4,10,6,6,24,25.0,18,15,0,15,11,4,0
1825,Aihen Muñoz,23,16,15,5,3,11,19,57.9,8,12,2,10,10,31,0
1826,Joaquín Muñoz,0,0,0,0,0,0,2,0.0,2,0,0,0,1,0,0
1827,Luis Muriel,20,9,4,8,8,9,26,34.6,17,17,0,17,7,4,0
1828,Jeison Murillo,45,21,35,9,1,24,44,54.5,20,29,17,12,36,100,2
1829,Vedat Muriqi,3,1,0,2,1,0,8,0.0,8,9,2,7,3,20,0
1830,Jacob Murphy,39,24,25,12,2,24,49,49.0,25,27,3,24,14,29,0
1831,Nicola Murru,9,6,1,5,3,3,5,60.0,2,11,1,10,12,24,0
1832,Petar Musa,12,8,3,6,3,4,8,50.0,4,10,0,10,4,5,0
1833,Mateo Musacchio,1,1,1,0,0,0,0,,0,5,2,3,2,5,0
1834,Mateo Musacchio,2,1,2,0,0,2,3,66.7,1,1,0,1,3,0,0
1835,Yunus Musah,21,18,12,3,6,8,24,33.3,16,20,0,20,15,12,1
1836,Jamal Musiala,20,12,5,7,8,7,22,31.8,15,17,2,15,14,3,0
1837,Juan Musso,1,1,1,0,0,1,1,100.0,0,0,0,0,1,8,1
1838,Shkodran Mustafi,1,1,1,0,0,1,1,100.0,0,1,0,1,0,3,0
1839,Shkodran Mustafi,16,5,15,1,0,3,12,25.0,9,20,15,5,32,76,1
1840,Yoshinori Mutō,12,7,1,4,7,3,8,37.5,5,5,0,5,3,2,0
1841,Phillipp Mwene,36,23,21,11,4,19,38,50.0,19,26,3,23,24,33,0
1842,Joakim Mæhle,18,10,7,5,6,8,19,42.1,11,17,2,15,11,5,0
1843,Obite N'Dicka,31,23,16,15,0,16,28,57.1,12,27,6,21,47,85,0
1844,Kévin N'Doram,3,2,0,3,0,1,3,33.3,2,0,0,0,6,2,0
1845,Stanley N'Soki,27,19,15,9,3,13,22,59.1,9,17,4,13,26,38,2
1846,Nacho,43,21,29,10,4,24,52,46.2,28,21,1,20,29,47,0
1847,Nacho,27,14,13,11,3,12,35,34.3,23,19,9,10,40,58,0
1848,Yuto Nagatomo,23,16,12,8,3,9,18,50.0,9,14,3,11,29,43,0
1849,Kenny Nagera,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1850,Radja Nainggolan,41,26,22,14,5,19,34,55.9,15,18,0,18,15,15,1
1851,Radja Nainggolan,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1852,Marvelous Nakamba,22,14,10,11,1,7,12,58.3,5,16,5,11,17,9,1
1853,Nahitan Nández,56,28,23,23,10,25,68,36.8,43,26,4,22,23,49,0
1854,Nano,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1855,Paul Nardi,0,0,0,0,0,0,1,0.0,1,1,0,1,0,15,2
1856,Matija Nastasić,11,7,9,2,0,9,16,56.3,7,22,18,4,26,51,1
1857,Roberto Navarro,1,1,1,0,0,0,2,0.0,2,0,0,0,1,0,0
1858,Ximo Navarro,54,30,36,17,1,14,30,46.7,16,14,4,10,47,75,3
1859,Jesús Navas,27,21,15,11,1,15,22,68.2,7,10,3,7,37,62,1
1860,Keylor Navas,0,0,0,0,0,0,0,,0,0,0,0,0,10,0
1861,Raúl Navas,6,3,5,1,0,4,6,66.7,2,0,0,0,3,13,0
1862,Papa Ndiaga Yade,15,8,9,2,4,7,20,35.0,13,9,0,9,4,6,0
1863,Iliman Ndiaye,1,1,0,1,0,1,1,100.0,0,0,0,0,0,0,0
1864,Wilfred Ndidi,96,63,45,44,7,26,66,39.4,40,38,11,27,61,55,0
1865,Bridge Ndilu,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0
1866,Tanguy Ndombele,41,20,11,21,9,18,44,40.9,26,28,4,24,19,15,0
1867,Dan Ndoye,7,6,3,4,0,1,8,12.5,7,4,0,4,7,4,0
1868,Paul Nebel,1,1,0,1,0,0,1,0.0,1,0,0,0,2,0,0
1869,Álvaro Negredo,11,5,3,4,4,5,11,45.5,6,7,2,5,3,19,0
1870,Reiss Nelson,1,0,0,0,1,0,0,,0,0,0,0,1,1,0
1871,Ilija Nestorovski,6,4,2,3,1,2,13,15.4,11,5,0,5,1,7,0
1872,Neto,0,0,0,0,0,0,1,0.0,1,0,0,0,0,3,1
1873,Pedro Neto,16,9,4,6,6,6,28,21.4,22,18,2,16,31,8,0
1874,Luca Netz,14,8,12,2,0,6,17,35.3,11,3,0,3,6,8,0
1875,Manuel Neuer,0,0,0,0,0,0,1,0.0,1,0,0,0,2,12,3
1876,Florian Neuhaus,48,28,19,26,3,19,63,30.2,44,35,7,28,50,20,1
1877,Carlos Neva,12,6,6,6,0,6,11,54.5,5,16,4,12,27,58,0
1878,Rúben Neves,86,46,42,38,6,36,88,40.9,52,55,11,44,65,46,2
1879,Neymar,14,11,1,6,7,8,37,21.6,29,8,0,8,9,0,0
1880,Yvan Neyou,58,31,24,33,1,25,60,41.7,35,34,5,29,31,13,1
1881,Jessic Ngankam,5,2,1,2,2,1,3,33.3,2,6,1,5,0,1,0
1882,Muzinga Ngonda,59,40,37,21,1,30,50,60.0,20,28,3,25,72,58,0
1883,Ahmad Ngouyamsa,6,4,5,1,0,4,8,50.0,4,2,1,1,2,8,0
1884,Opa Nguette,15,8,2,8,5,3,10,30.0,7,14,2,12,1,1,0
1885,Moussa Niakhate,42,22,28,13,1,14,29,48.3,15,31,15,16,49,79,0
1886,Ibrahima Niane,1,1,0,0,1,1,2,50.0,1,3,0,3,0,8,0
1887,M'Baye Niang,3,2,2,1,0,0,0,,0,2,0,2,1,2,0
1888,Mamor Niang,1,1,0,1,0,0,0,,0,1,0,1,0,0,0
1889,Tanguy Nianzou,3,1,3,0,0,1,1,100.0,0,0,0,0,3,1,0
1890,Florian Niederlechner,7,5,1,4,2,0,10,0.0,10,8,3,5,10,18,0
1891,Nieto,1,1,0,1,0,0,0,,0,0,0,0,0,1,0
1892,Saúl Ñíguez,57,34,27,23,7,30,59,50.8,29,35,2,33,19,43,0
1893,Joakim Nilsson,36,24,23,12,1,14,23,60.9,9,29,22,7,39,111,0
1894,Casimir Ninga,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1895,Nino,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
1896,Fernando Niño,8,3,0,4,4,2,9,22.2,7,1,0,1,2,2,0
1897,Eddie Nketiah,3,1,0,2,1,0,2,0.0,2,6,0,6,0,5,0
1898,Nicolas Nkoulou,14,9,11,3,0,7,12,58.3,5,28,14,14,33,71,1
1899,Niels Nkounkou,4,3,1,2,1,3,8,37.5,5,4,0,4,0,4,0
1900,Christopher Nkunku,16,11,3,7,6,8,18,44.4,10,27,1,26,9,14,0
1901,Dan Nlundulu,0,0,0,0,0,0,1,0.0,1,2,0,2,0,2,0
1902,Mark Noble,8,4,2,5,1,4,14,28.6,10,7,3,4,13,3,0
1903,Nolito,70,36,30,30,10,32,92,34.8,60,46,2,44,22,19,0
1904,Arnaud Nordin,14,8,5,5,4,6,21,28.6,15,13,2,11,9,10,0
1905,Håvard Nordtveit,6,2,5,1,0,6,8,75.0,2,4,2,2,13,42,0
1906,Will Norris,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1907,Oliver Norwood,49,22,16,28,5,21,72,29.2,51,29,12,17,36,51,1
1908,Olivier Ntcham,1,0,0,1,0,1,3,33.3,2,3,1,2,2,3,0
1909,Alexander Nübel,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1910,Kasim Nuhu,13,7,9,4,0,6,10,60.0,4,8,3,5,15,38,0
1911,Unai Núñez,23,12,16,7,0,10,15,66.7,5,19,14,5,32,110,0
1912,Bram Nuytinck,21,15,10,9,2,13,20,65.0,7,30,17,13,25,77,0
1913,Kelechi Nwakali,4,3,1,2,1,0,4,0.0,4,1,0,1,1,1,0
1914,Simeon Nwankwo,9,2,2,6,1,3,22,13.6,19,21,5,16,6,51,0
1915,Gerzino Nyamsi,12,10,2,8,2,4,6,66.7,2,8,5,3,10,32,1
1916,Allan Nyom,38,23,14,19,5,15,30,50.0,15,16,2,14,22,42,0
1917,M'Bala Nzola,12,5,2,6,4,4,7,57.1,3,15,1,14,3,20,0
1918,Steven Nzonzi,34,16,15,16,3,12,31,38.7,19,24,10,14,16,26,0
1919,Jack O'Connell,3,1,1,1,1,0,1,0.0,1,4,3,1,2,7,0
1920,Dara O'Shea,45,25,30,13,2,21,45,46.7,24,32,17,15,45,108,0
1921,Michael Obafemi,1,0,0,1,0,0,1,0.0,1,1,0,1,0,0,0
1922,Pedro Obiang,35,22,17,15,3,12,35,34.3,23,26,7,19,22,27,0
