,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
2041,Antonino Ragusa,380,15,61,136,195,45,380,30,18,60.0,11,36.7,244,1860,931
2042,Baba Rahman,25,1,9,10,7,0,25,3,2,66.7,1,33.3,11,105,20
2043,Ivan Rakitić,2791,56,478,1773,566,43,2791,34,26,76.5,8,23.5,1839,7896,4128
2044,André Ramalho,22,2,14,8,0,0,22,0,0,,0,,7,49,29
2045,Jonás Ramalho,1123,128,550,530,55,17,1123,16,13,81.3,3,18.8,528,2517,1126
2046,Adil Rami,2191,180,1175,984,56,29,2191,8,7,87.5,1,12.5,1433,6741,3694
2047,Benito Ramírez,91,1,8,42,44,2,91,5,4,80.0,1,20.0,55,380,194
2048,Gastón Ramírez,1405,32,144,633,651,59,1405,87,56,64.4,31,35.6,803,4826,1904
2049,Sandro Ramírez,126,2,10,53,63,10,126,7,3,42.9,4,57.1,72,330,85
2050,Sandro Ramírez,344,3,29,139,180,37,344,21,11,52.4,10,47.6,229,1252,497
2051,Toño Ramírez,139,127,139,0,0,0,139,0,0,,0,,71,310,165
2052,Iván Ramis,822,57,300,504,29,18,822,4,4,100.0,0,0.0,449,2319,1125
2053,Omar Ramos,672,18,119,295,273,15,672,59,33,55.9,26,44.1,438,2621,1004
2054,Sergio Ramos,2151,154,984,1053,132,44,2148,11,9,81.8,2,18.2,1365,6405,3307
2055,Aaron Ramsey,1480,16,174,770,552,91,1480,36,29,80.6,7,19.4,1082,5745,2709
2056,Àngel Rangel,132,2,27,67,40,1,132,1,0,0.0,1,100.0,63,334,204
2057,Andrea Ranocchia,389,40,188,193,12,9,389,1,1,100.0,0,0.0,213,912,573
2058,Marcus Rashford,932,15,69,286,585,101,932,92,45,48.9,47,51.1,539,3960,2046
2059,Milot Rashica,186,0,18,69,103,14,186,37,15,40.5,22,59.5,121,1016,512
2060,Konstantin Rausch,659,39,175,272,216,9,659,12,2,16.7,10,83.3,240,1296,743
2061,Yoric Ravet,266,7,32,95,144,18,266,17,9,52.9,8,47.1,120,788,330
2062,Ante Rebić,759,13,55,307,415,97,759,90,38,42.2,52,57.8,487,3121,1488
2063,Pedro Rebocho,1227,59,366,590,282,7,1227,23,16,69.6,7,30.4,548,2774,1465
2064,Recio,1210,27,213,720,296,22,1209,28,17,60.7,11,39.3,720,3626,1556
2065,Nathan Redmond,1104,15,145,457,533,64,1104,79,55,69.6,24,30.4,781,5230,2670
2066,Alberto Redondo,40,3,16,18,6,0,40,0,0,,0,,8,19,10
2067,Fabian Reese,38,0,5,18,17,3,38,3,0,0.0,3,100.0,20,163,81
2068,Vasco Regini,804,72,300,426,82,6,804,12,9,75.0,3,25.0,378,2330,1481
2069,Xesc Regis,1,0,0,1,0,0,1,0,0,,0,,0,0,0
2070,Winston Reid,855,120,399,429,32,19,855,1,0,0.0,1,100.0,392,1968,935
2071,Pepe Reina,1239,1079,1239,0,0,0,1239,0,0,,0,,646,3456,2116
2072,Jeff Reine-Adélaïde,223,5,54,95,81,14,223,30,21,70.0,9,30.0,166,1248,637
2073,Karim Rekik,1575,154,868,688,30,14,1575,2,1,50.0,1,50.0,848,3996,1959
2074,Loïc Rémy,331,1,29,155,152,46,331,30,19,63.3,11,36.7,265,1884,999
2075,Loïc Rémy,161,2,10,77,75,10,160,9,8,88.9,1,11.1,86,418,217
2076,Jan Repas,355,2,34,167,161,17,355,22,9,40.9,13,59.1,220,1961,593
2077,Panagiotis Retsos,1406,67,513,746,157,21,1406,25,15,60.0,10,40.0,806,4099,2002
2078,Marco Reus,511,14,44,197,283,58,510,32,13,40.6,19,59.4,255,1479,669
2079,Elvis Rexhbeçaj,76,5,21,41,14,0,76,3,1,33.3,2,66.7,26,148,64
2080,Baptiste Reynet,1801,1405,1775,30,0,0,1801,2,2,100.0,0,0.0,932,4904,3384
2081,Franck Ribéry,975,7,62,438,489,70,975,66,22,33.3,44,66.7,659,4679,2562
2082,Federico Ricca,752,40,285,326,150,8,752,8,7,87.5,1,12.5,300,1140,521
2083,Federico Ricci,529,5,64,218,258,27,529,38,18,47.4,20,52.6,326,1759,728
2084,Federico Ricci,99,1,8,34,57,5,99,4,3,75.0,1,25.0,60,387,150
2085,Declan Rice,761,91,340,380,43,4,761,3,2,66.7,1,33.3,359,2239,1164
2086,Richarlison,1359,35,174,531,671,187,1359,99,47,47.5,52,52.5,912,5936,2968
2087,Marco Richter,235,7,41,103,99,13,235,15,8,53.3,7,46.7,162,931,417
2088,Diego Rico,1619,68,511,724,405,30,1619,36,20,55.6,16,44.4,724,3189,1635
2089,Mikel Rico,681,19,122,428,145,12,681,18,10,55.6,8,44.4,412,1790,655
2090,Sergio Rico,714,646,714,0,0,0,714,0,0,,0,,348,1703,1028
2091,Jaïro Riedewald,210,10,70,96,45,4,210,3,3,100.0,0,0.0,105,246,100
2092,Asier Riesgo,34,29,34,0,0,0,34,0,0,,0,,12,95,84
2093,Luca Rigoni,696,16,119,412,172,32,696,11,9,81.8,2,18.2,370,1809,782
2094,Nicola Rigoni,521,26,129,328,71,8,521,5,3,60.0,2,40.0,244,884,470
2095,Kévin Rimane,4,0,0,4,0,0,4,0,0,,0,,3,12,2
2096,Tomás Rincón,1847,59,416,1136,316,17,1847,56,46,82.1,10,17.9,1121,4956,2123
2097,Birk Risa,32,1,3,14,15,5,32,3,1,33.3,2,66.7,13,67,43
2098,Marcel Risse,736,19,153,340,252,22,736,22,12,54.5,10,45.5,331,1599,943
2099,Matt Ritchie,1620,52,285,670,691,46,1620,32,16,50.0,16,50.0,822,4234,1754
2100,Cristian Rivera,154,5,24,104,28,2,154,2,2,100.0,0,0.0,86,475,118
2101,Emmanuel Rivière,840,3,26,392,428,109,838,22,13,59.1,9,40.9,488,1731,623
2102,Jonathan Rivierez,1222,79,457,583,194,5,1222,40,27,67.5,13,32.5,585,2559,1226
2103,Luca Rizzo,292,4,50,124,123,21,292,22,9,40.9,13,59.1,158,1123,528
2104,Arjen Robben,1050,3,34,356,668,67,1049,66,26,39.4,40,60.6,717,5281,3002
2105,Rober,883,116,451,398,40,9,883,8,8,100.0,0,0.0,381,1642,808
2106,Roberto,1074,943,1068,5,1,1,1074,0,0,,0,,469,3027,2372
2107,Sergi Roberto,2053,61,434,1017,626,46,2053,76,54,71.1,22,28.9,1291,7076,4083
2108,Connor Roberts,200,6,42,80,80,1,200,0,0,,0,,90,346,183
2109,Andrew Robertson,1853,60,376,898,598,46,1853,17,9,52.9,8,47.1,1063,5265,2984
2110,Álex Robles,48,6,22,24,2,0,48,0,0,,0,,12,55,22
2111,Hal Robson-Kanu,323,9,38,123,166,31,323,23,14,60.9,9,39.1,222,1304,491
2112,Marc Roca,204,14,62,116,29,1,204,3,2,66.7,1,33.3,126,572,322
2113,Rubén Rochina,112,2,17,61,36,7,112,8,5,62.5,3,37.5,80,494,243
2114,Ronny Rodelin,1737,45,155,924,685,103,1736,74,57,77.0,17,23.0,818,6190,2837
2115,Rodri,2864,151,901,1726,264,33,2864,29,26,89.7,3,10.3,1619,8308,3591
2116,Rodrigo,1220,10,81,577,588,140,1219,78,44,56.4,34,43.6,900,5538,2673
2117,Kévin Rodrigues,1119,49,280,496,354,14,1119,23,13,56.5,10,43.5,593,2982,1712
2118,Ángel Rodríguez,669,15,47,287,340,104,668,47,22,46.8,25,53.2,450,2696,949
2119,Iván Rodríguez,15,1,5,10,0,0,15,1,0,0.0,1,100.0,10,35,24
2120,James Rodríguez,1768,13,176,954,659,50,1768,54,20,37.0,34,63.0,1134,4994,2670
2121,Jay Rodriguez,1108,43,170,475,485,103,1107,66,29,43.9,37,56.1,671,3593,1424
2122,Ricardo Rodríguez,2367,88,673,1184,523,22,2365,23,22,95.7,1,4.3,1291,7115,4015
2123,Marko Rog,328,4,33,210,87,10,328,15,10,66.7,5,33.3,195,891,444
2124,Rogério,560,39,203,238,133,4,560,29,20,69.0,9,31.0,303,2240,1243
2125,Marcus Rohdén,702,24,171,327,213,24,702,23,12,52.2,11,47.8,399,2084,858
2126,Marcos Rojo,449,64,247,186,18,4,449,4,4,100.0,0,0.0,247,1334,870
2127,Diego Rolán,882,7,91,403,401,83,882,91,42,46.2,49,53.8,619,4053,1666
2128,Rolando,1617,166,968,618,40,24,1617,4,4,100.0,0,0.0,995,4102,2294
2129,Esteban Rolón,181,10,57,103,26,2,181,5,4,80.0,1,20.0,97,408,188
2130,Filippo Romagna,1081,97,521,511,61,3,1081,11,8,72.7,3,27.3,572,3002,1795
2131,Alessio Romagnoli,1739,157,857,825,64,15,1739,2,2,100.0,0,0.0,805,4068,2537
2132,Simone Romagnoli,350,47,193,153,7,1,350,1,1,100.0,0,0.0,203,1135,540
2133,Aristóteles Romero,69,1,16,43,12,2,69,2,1,50.0,1,50.0,38,291,173
2134,Óscar Romero,115,2,23,56,36,2,115,9,2,22.2,7,77.8,70,343,127
2135,Sergio Romero,26,22,26,0,0,0,26,0,0,,0,,12,86,67
2136,Oriol Romeu,2234,94,460,1533,260,31,2234,17,15,88.2,2,11.8,1256,5738,3150
2137,Rômulo,1907,62,456,918,594,38,1905,87,58,66.7,29,33.3,973,9175,5286
2138,Cristiano Ronaldo,1087,17,44,350,707,237,1084,51,31,60.8,20,39.2,748,4649,2726
2139,Facundo Roncaglia,1228,98,641,561,32,8,1228,9,9,100.0,0,0.0,789,4451,2436
2140,Salomón Rondón,1287,22,90,596,622,128,1287,76,47,61.8,29,38.2,819,4116,1368
2141,Valentin Rongier,1615,25,236,954,443,31,1615,50,35,70.0,15,30.0,957,4255,1860
2142,Marten de Roon,1971,46,353,1264,371,44,1969,13,11,84.6,2,15.4,1115,5381,2681
2143,Wayne Rooney,1474,48,230,856,402,43,1468,23,9,39.1,14,60.9,813,3760,1586
2144,Roberto Rosales,2315,126,695,1055,584,18,2315,34,18,52.9,16,47.1,1085,4286,1986
2145,Danny Rose,645,20,137,261,251,23,645,29,11,37.9,18,62.1,269,1787,1033
2146,Liam Rosenior,111,10,43,45,24,0,111,0,0,,0,,46,141,89
2147,Aleandro Rosi,1006,49,242,456,323,27,1006,26,11,42.3,15,57.7,462,2627,1242
2148,Valentin Rosier,1840,104,558,901,404,17,1840,62,48,77.4,14,22.6,940,6314,3411
2149,Luca Rossettini,1274,153,713,526,39,15,1274,2,0,0.0,2,100.0,616,3024,1662
2150,Francesco Rossi,3,3,3,0,0,0,3,0,0,,0,,1,10,10
2151,Giuseppe Rossi,141,1,3,65,73,16,141,5,2,40.0,3,60.0,101,436,127
2152,Jérôme Roussillon,1275,43,302,568,418,48,1275,72,37,51.4,35,48.6,548,3386,1922
2153,Wayne Routledge,230,5,47,98,88,13,230,10,6,60.0,4,40.0,123,699,276
2154,Nolan Roux,1097,29,118,519,482,113,1096,38,21,55.3,17,44.7,678,3290,1325
2155,Rubén,765,675,763,2,0,0,765,0,0,,0,,314,2206,1718
2156,Antonio Rüdiger,1990,123,842,1061,97,20,1990,10,8,80.0,2,20.0,1298,6974,4393
2157,Sebastian Rudy,1202,16,162,765,284,9,1202,14,6,42.9,8,57.1,686,2494,1129
2158,Stéphane Ruffier,1229,1054,1226,3,0,0,1229,0,0,,0,,563,2924,1969
2159,Vincent Rüfli,19,0,6,10,3,0,19,0,0,,0,,5,41,30
2160,Daniele Rugani,1677,120,787,862,32,13,1677,2,0,0.0,2,100.0,1192,5774,2962
2161,Mário Rui,2377,41,501,1272,613,13,2377,29,12,41.4,17,58.6,1368,5975,3686
2162,Aitor Ruibal,7,0,2,3,2,0,7,0,0,,0,,8,17,7
2163,Fabián Ruiz Peña,2465,69,477,1510,508,33,2465,91,69,75.8,22,24.2,1715,7517,3815
2164,Víctor Ruiz,1685,187,985,685,26,10,1685,7,5,71.4,2,28.6,883,4130,2081
2165,Antonio Rukavina,765,58,295,326,144,5,765,3,1,33.3,2,66.7,279,1142,575
2166,Gerónimo Rulli,1177,972,1172,5,0,0,1177,0,0,,0,,644,2877,1810
2167,Lukas Rupp,639,21,121,335,188,35,639,38,14,36.8,24,63.2,331,2015,888
2168,Marco Russ,737,73,338,376,28,12,737,7,5,71.4,2,28.6,331,1423,811
2169,Mathew Ryan,1267,1067,1262,5,0,0,1267,0,0,,0,,581,4691,3474
2170,Idriss Saadi,320,2,18,157,148,39,320,21,7,33.3,13,61.9,182,892,325
2171,Youssouf Sabaly,2500,95,654,1233,643,23,2500,79,51,64.6,28,35.4,1291,6813,3884
2172,Abdelhamid Sabiri,133,3,10,75,49,5,133,4,1,25.0,3,75.0,52,215,106
2173,Marcel Sabitzer,1183,24,138,574,484,54,1183,42,18,42.9,24,57.1,611,2991,1405
2174,Enric Saborit,880,64,269,424,198,3,880,7,3,42.9,4,57.1,385,1856,962
2175,Ihsan Sacko,102,2,15,53,35,4,102,8,5,62.5,3,37.5,68,385,221
2176,Ihsan Sacko,287,2,47,124,120,32,287,12,4,33.3,8,66.7,157,969,463
2177,Mujaid Sadick,52,11,33,15,4,0,52,0,0,,0,,22,85,18
2178,Armando Sadiku,104,6,15,52,39,10,104,4,2,50.0,2,50.0,44,152,25
2179,Umar Sadiq,82,1,3,28,53,14,82,8,4,50.0,4,50.0,70,519,86
2180,Bacary Sagna,866,40,278,433,157,7,866,6,2,33.3,4,66.7,491,2184,1137
2181,Adrián Sahibeddine,13,0,0,5,9,3,13,3,2,66.7,1,33.3,8,99,35
2182,Nuri Şahin,1236,25,164,874,203,16,1236,12,5,41.7,7,58.3,620,2848,1535
2183,Wesley Saïd,691,6,82,336,288,68,691,48,32,66.7,16,33.3,443,2427,1237
2184,Allan Saint-Maximin,1196,8,135,503,595,121,1196,167,108,64.7,59,35.3,912,8358,5149
2185,Allan Saint-Maximin,6,0,0,2,4,0,6,0,0,,0,,5,62,33
2186,Henri Saivet,42,5,16,23,4,0,42,0,0,,0,,7,52,40
2187,Gōtoku Sakai,1624,72,414,897,329,22,1624,45,21,46.7,24,53.3,792,3947,1878
2188,Hiroki Sakai,1860,65,468,933,470,18,1860,36,20,55.6,16,44.4,958,3851,2105
2189,Diafra Sakho,125,2,7,48,71,12,125,6,2,33.3,4,66.7,70,326,81
2190,Diafra Sakho,248,12,23,99,128,38,248,12,5,41.7,7,58.3,142,454,109
2191,Mamadou Sakho,939,132,496,426,21,6,939,8,6,75.0,2,25.0,506,2186,1180
2192,Bakary Sako,222,2,32,74,119,26,222,13,7,53.8,6,46.2,159,1083,554
2193,Emiliano Sala,1275,53,95,579,614,160,1270,53,28,52.8,24,45.3,709,2936,954
2194,Jacopo Sala,829,34,231,446,159,4,829,7,5,71.4,2,28.6,439,2424,1323
2195,Mohamed Salah,1438,3,70,418,970,243,1436,126,79,62.7,46,36.5,944,6003,2729
2196,Bartosz Salamon,1142,153,583,521,54,16,1142,5,5,100.0,0,0.0,518,3353,2203
2197,Carlos Salcedo,1154,90,521,614,32,2,1154,4,1,25.0,3,75.0,586,2521,1292
2198,Eddie Salcedo,12,0,0,4,8,2,12,1,0,0.0,1,100.0,8,18,1
2199,Yannis Salibur,788,1,65,348,384,54,788,78,51,65.4,27,34.6,530,3958,1946
2200,Sejad Salihović,293,4,31,157,112,9,292,18,5,27.8,13,72.2,172,764,269
2201,Yoann Salmier,659,67,402,247,15,7,659,8,7,87.5,1,12.5,383,1863,1160
2202,Mamadou Samassa,735,598,727,8,0,0,735,0,0,,0,,293,2135,1540
2203,Brice Samba,110,91,109,2,0,0,110,1,1,100.0,0,0.0,50,333,221
2204,Junior Sambia,1021,9,103,525,402,18,1021,49,29,59.2,20,40.8,502,2957,1494
2205,Frédéric Sammaritano,761,16,116,346,307,53,761,25,16,64.0,9,36.0,501,2668,1469
2206,Sergi Samper,96,2,26,64,8,0,96,4,3,75.0,1,25.0,67,356,171
2207,Jairo Samperio,206,9,38,85,87,21,206,16,10,62.5,6,37.5,130,685,376
2208,Jairo Samperio,12,0,0,3,9,3,12,2,0,0.0,2,100.0,10,33,4
2209,Mario Sampirisi,1335,125,576,636,138,7,1335,12,7,58.3,5,41.7,634,3042,1653
2210,Mikel San José,1259,64,294,790,192,30,1259,32,20,62.5,12,37.5,601,2693,1379
2211,Antonio Sanabria,264,7,20,139,107,34,264,11,6,54.5,5,45.5,158,723,233
2212,Renato Sanches,507,11,77,296,146,9,507,40,25,62.5,15,37.5,307,2078,1105
2213,Alexis Sánchez,1145,9,52,351,751,104,1144,60,40,66.7,20,33.3,866,5393,1996
2214,Alexis Sánchez,760,2,59,305,407,52,759,60,44,73.3,16,26.7,496,2972,1194
2215,Carlos Sánchez,297,15,69,195,35,4,297,1,1,100.0,0,0.0,171,738,322
2216,Carlos Sánchez,686,45,206,428,54,0,686,10,9,90.0,1,10.0,361,1469,396
2217,Davinson Sánchez,2172,146,1117,1032,40,12,2172,9,9,100.0,0,0.0,1070,4343,2237
2218,Sergio Sánchez,54,5,21,22,11,1,54,0,0,,0,,16,86,44
2219,Víctor Sánchez,1747,126,580,909,263,6,1747,19,11,57.9,8,42.1,813,3223,1420
2220,Jadon Sancho,458,3,38,172,256,51,458,45,17,37.8,28,62.2,309,2407,1204
2221,Sandro,851,81,295,472,88,7,851,11,11,100.0,0,0.0,439,1870,736
2222,Alex Sandro,1954,58,474,906,591,43,1954,71,53,74.6,18,25.4,1223,7225,4011
2223,Arona Sané,21,0,1,6,14,2,21,2,0,0.0,2,100.0,18,83,26
2224,Lamine Sané,495,61,254,233,15,8,495,2,2,100.0,0,0.0,211,1229,677
2225,Leroy Sané,1504,15,104,424,1002,177,1504,132,85,64.4,47,35.6,1036,6623,3086
2226,Salif Sané,2258,294,1212,989,88,39,2258,18,15,83.3,3,16.7,1142,6952,4057
2227,Ibrahim Sangaré,1040,43,208,674,182,17,1040,36,29,80.6,7,19.4,548,3247,1601
2228,Younousse Sankharé,1064,11,152,749,180,42,1064,34,21,61.8,12,35.3,719,3888,2171
2229,Baissama Sankoh,729,62,214,467,60,6,729,19,11,57.9,8,42.1,301,1851,794
2230,Siriki Sanogo,24,0,7,13,4,1,24,2,1,50.0,1,50.0,15,50,15
2231,Yaya Sanogo,502,17,30,192,283,90,502,27,14,51.9,13,48.1,314,1041,329
2232,Morgan Sanson,1390,5,127,732,558,69,1390,72,46,63.9,26,36.1,985,5401,2505
2233,Nicola Sansone,305,2,27,140,144,30,304,16,10,62.5,6,37.5,217,1214,628
2234,Baptiste Santamaria,1453,64,363,937,172,8,1453,25,22,88.0,3,12.0,836,4193,2114
2235,Ivan Santini,1035,37,75,477,487,133,1029,18,13,72.2,5,27.8,481,1954,520
2236,Davide Santon,663,38,178,358,129,2,663,19,13,68.4,6,31.6,356,2584,1294
2237,Christian Santos,182,10,19,108,56,11,182,0,0,,0,,79,223,57
2238,Douglas Santos,1871,89,545,969,396,15,1871,78,41,52.6,37,47.4,835,4985,3156
2239,Samir Santos,1741,142,727,902,126,12,1741,25,14,56.0,11,44.0,886,4498,2431
2240,Antonio Santurro,51,50,51,0,0,0,51,0,0,,0,,24,165,122
2241,Riccardo Saponara,534,7,49,245,248,34,534,25,17,68.0,8,32.0,393,2167,1161
2242,Pablo Sarabia,1489,28,208,627,666,110,1488,45,21,46.7,24,53.3,962,4961,2643
2243,Yusuf Sari,0,0,0,0,0,0,0,0,0,,0,,0,0,0
2244,Bouna Sarr,1607,47,390,821,427,25,1607,71,44,62.0,27,38.0,1007,6427,3666
2245,Ismaila Sarr,718,2,62,270,408,78,718,105,63,60.0,41,39.0,556,4437,2160
2246,Malang Sarr,1243,89,556,614,78,7,1243,8,7,87.5,1,12.5,674,4253,3078
2247,Imanol Sarriegi,29,1,3,22,4,0,29,0,0,,0,,18,91,20
2248,Marco Sau,510,1,47,235,235,59,509,14,3,21.4,11,78.6,358,1934,717
2249,Stefan Savić,1269,190,731,525,18,6,1269,4,4,100.0,0,0.0,657,2911,1637
2250,Gianluca Scamacca,23,0,1,10,12,1,23,0,0,,0,,14,86,42
2251,Fabian Schär,1269,186,760,481,47,24,1269,20,14,70.0,6,30.0,597,3289,1869
2252,Ezequiel Schelotto,776,64,293,316,181,16,776,25,15,60.0,10,40.0,318,2542,1190
2253,Pasquale Schiattarella,1360,33,240,762,379,23,1360,31,25,80.6,6,19.4,719,4157,2163
2254,Eros Schiavon,164,7,40,90,36,2,164,5,3,60.0,2,40.0,79,486,217
2255,Patrik Schick,432,15,32,171,234,68,432,32,17,53.1,15,46.9,274,1630,487
2256,Julian Schieber,24,2,3,8,13,4,24,5,0,0.0,5,100.0,7,24,5
2257,Christopher Schindler,1923,217,1074,796,63,33,1923,2,2,100.0,0,0.0,781,3472,1592
2258,Sven Schipplock,118,3,7,54,59,18,118,5,2,40.0,3,60.0,55,185,94
2259,Jeffrey Schlupp,1084,71,322,504,265,22,1084,23,13,56.5,10,43.5,524,2536,1177
2260,Kasper Schmeichel,1209,935,1155,57,0,0,1209,2,2,100.0,0,0.0,547,4082,3108
2261,Marcel Schmelzer,1479,58,376,876,236,14,1479,14,6,42.9,8,57.1,716,3723,2216
2262,Jonathan Schmid,791,21,180,307,312,33,791,22,7,31.8,15,68.2,324,1861,818
2263,Manuel Schmiedebach,91,3,28,51,13,1,91,0,0,,0,,49,221,93
2264,Benno Schmitz,61,2,16,34,11,2,61,0,0,,0,,30,84,47
2265,Morgan Schneiderlin,1381,69,355,897,146,11,1381,11,6,54.5,5,45.5,694,3096,1319
2266,Alessandro Schöpf,538,16,97,282,171,13,538,36,13,36.1,23,63.9,256,1910,928
2267,Nico Schulz,1234,31,255,604,389,52,1234,44,18,40.9,26,59.1,635,4480,2712
2268,André Schürrle,700,11,51,266,400,58,699,48,24,50.0,24,50.0,437,3100,1348
2269,Julian Schuster,885,75,377,391,121,3,885,1,1,100.0,0,0.0,365,1909,975
2270,Pirmin Schwegler,1618,55,354,975,296,7,1618,18,10,55.6,8,44.4,621,2829,1404
2271,Alexander Schwolow,1429,1088,1425,6,2,1,1429,0,0,,0,,670,4212,2000
2272,Simone Scuffet,173,159,173,0,0,0,173,0,0,,0,,76,422,265
2273,Sergio Segura García,,,,,,,,,,,,,,,
2274,Ernest Seka,1637,95,551,807,295,25,1637,42,22,52.4,20,47.6,767,4294,2590
2275,Vahid Selimović,583,53,300,277,11,1,583,4,4,100.0,0,0.0,310,1529,921
2276,Davie Selke,672,25,49,311,324,92,671,59,25,42.4,34,57.6,351,2101,1068
2277,Ole Selnæs,1493,83,396,979,136,9,1493,8,8,100.0,0,0.0,726,3779,2036
2278,Nélson Semedo,1283,41,301,661,341,32,1283,46,29,63.0,17,37.0,815,4738,2797
2279,Rúben Semedo,116,17,57,57,3,1,116,2,1,50.0,1,50.0,69,308,154
2280,Stefano Sensi,664,13,98,412,175,7,664,18,12,66.7,6,33.3,373,2194,1022
2281,Luigi Sepe,21,19,21,0,0,0,21,0,0,,0,,11,37,28
2282,Suat Serdar,801,17,147,453,223,29,801,62,29,46.8,33,53.2,458,2432,1161
2283,Jean Seri,2972,68,607,1924,458,23,2972,52,37,71.2,15,28.8,1552,7091,3917
2284,Julien Serrano,200,9,50,92,58,2,200,1,1,100.0,0,0.0,98,458,233
2285,Grégory Sertic,247,25,105,127,17,9,247,1,1,100.0,0,0.0,154,590,285
2286,Stéphane Sessègnon,572,2,30,334,215,15,572,26,18,69.2,8,30.8,309,1785,807
2287,Lee Seung-woo,212,0,18,119,79,8,212,13,8,61.5,5,38.5,129,872,442
2288,Stephan El Shaarawy,1293,13,118,477,714,113,1293,84,37,44.0,46,54.8,833,5095,2328
2289,Meritan Shabani,25,0,7,8,10,0,25,3,1,33.3,2,66.7,11,34,9
2290,Xherdan Shaqiri,1594,5,155,755,720,51,1593,68,39,57.4,29,42.6,1065,6889,2896
2291,Luke Shaw,676,21,141,330,208,17,676,10,6,60.0,4,40.0,338,1925,1182
2292,Ryan Shawcross,1054,210,588,413,60,41,1054,3,3,100.0,0,0.0,324,1486,803
2293,Jonjo Shelvey,1686,42,356,1024,325,12,1686,33,23,69.7,10,30.3,961,4721,2282
2294,Gaku Shibasaki,464,6,65,236,168,18,464,17,12,70.6,5,29.4,253,1208,553
2295,Djibril Sidibé,1966,47,370,1098,518,45,1966,51,21,41.2,30,58.8,1079,4822,2654
2296,Sidnei,987,143,573,388,42,23,987,21,16,76.2,5,23.8,509,3284,1525
2297,Jaime Sierra Mateos,9,0,3,4,2,0,9,0,0,,0,,2,11,3
2298,Vincent Sierro,88,2,13,49,28,4,88,6,4,66.7,2,33.3,38,221,58
2299,Gylfi Sigurðsson,1131,35,182,455,503,59,1131,31,20,64.5,11,35.5,513,2237,960
2300,Kolbeinn Sigþórsson,12,0,0,8,4,2,12,2,2,100.0,0,0.0,5,38,19
2301,Adrien Silva,523,4,71,337,121,3,523,8,6,75.0,2,25.0,285,1347,673
2302,André Silva,430,8,24,158,252,68,430,22,10,45.5,12,54.5,252,1339,605
2303,Bernardo Silva,1157,9,79,444,650,95,1157,41,29,70.7,12,29.3,817,5218,2573
2304,David Silva,2718,22,190,1370,1176,140,2718,49,38,77.6,11,22.4,1872,11148,5448
2305,Gabriel Silva,1384,85,437,606,352,17,1384,28,18,64.3,10,35.7,617,2896,1665
2306,Jonathan Silva,95,2,20,54,22,0,95,2,0,0.0,2,100.0,47,157,90
2307,Thiago Silva,1927,199,800,1090,45,16,1927,1,1,100.0,0,0.0,1185,5763,3616
2308,Matías Silvestre,2495,201,1109,1359,42,24,2495,10,7,70.0,3,30.0,1442,7168,4489
2309,Marco Silvestri,69,66,69,0,0,0,69,0,0,,0,,22,149,126
2310,Giovanni Simeone,954,34,80,394,496,153,954,61,32,52.5,29,47.5,620,3444,1255
2311,Lorenco Šimić,157,24,89,67,3,3,157,2,2,100.0,0,0.0,76,429,228
2312,Stefan Simić,285,48,177,100,8,4,285,1,0,0.0,1,100.0,132,628,307
2313,David Simón,628,23,166,308,160,9,628,26,13,50.0,12,46.2,292,1274,648
2314,Danny Simpson,1475,131,556,687,239,10,1475,17,10,58.8,7,41.2,523,2139,826
2315,Jack Simpson,11,6,10,1,0,0,11,0,0,,0,,2,2,0
2316,Josh Sims,92,0,5,32,56,12,92,5,2,40.0,3,60.0,58,397,200
2317,Jerome Sinclair,13,0,2,5,6,1,13,4,2,50.0,2,50.0,6,61,22
2318,Giovanni Sio,894,22,47,396,460,111,893,43,21,48.8,22,51.2,510,2509,948
2319,Dimitris Siovas,998,97,577,386,51,31,998,12,8,66.7,4,33.3,448,2573,1392
2320,Tobias Sippel,203,170,200,3,0,0,203,1,1,100.0,0,0.0,116,552,384
2321,Salvatore Sirigu,1425,1221,1414,11,1,0,1425,2,2,100.0,0,0.0,694,3279,2137
2322,Moussa Sissoko,1037,22,138,576,341,48,1037,32,18,56.3,13,40.6,586,3657,1970
2323,Pione Sisto,1362,15,173,621,592,74,1362,131,75,57.3,56,42.7,1077,7684,3524
2324,Antonio Sivera,16,14,16,0,0,0,16,0,0,,0,,7,46,44
2325,Ellyes Skhiri,1965,55,395,1266,330,17,1965,50,41,82.0,9,18.0,863,4525,2074
2326,Łukasz Skorupski,39,37,39,0,0,0,39,0,0,,0,,23,113,88
2327,Milan Škriniar,2769,286,1313,1398,74,30,2769,19,19,100.0,0,0.0,1763,10509,6977
2328,Islam Slimani,147,3,7,66,76,14,147,6,3,50.0,3,50.0,79,386,136
2329,Islam Slimani,60,1,7,21,33,7,60,4,3,75.0,1,25.0,44,228,45
2330,Naïm Sliti,1209,11,107,500,636,58,1207,130,104,80.0,26,20.0,822,6108,3276
2331,Chris Smalling,1482,175,827,612,48,23,1482,3,3,100.0,0,0.0,694,3125,1488
2332,Adam Smith,1413,57,405,656,370,38,1413,44,29,65.9,15,34.1,719,4716,2380
2333,Tommy Smith,1328,81,389,588,363,8,1328,13,9,69.2,4,30.8,507,2751,1513
