,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
894,Theodor Gebre Selassie,3,17,9,52.9,0.54,0.29,0.18,0.33,11.3,0,0,0,2.1,2.1,0.12
895,Dennis Geiger,2,21,4,19.0,1.19,0.23,0.10,0.50,21.7,0,0,0,1.9,1.9,0.09
896,Johannes Geis,0,6,1,16.7,0.80,0.13,0.00,0.00,32.2,2,0,0,0.2,0.2,0.03
897,Jérémy Gélin,0,5,0,0.0,0.19,0.00,0.00,,21.5,0,0,0,0.3,0.3,0.05
898,Romain Genevois,0,5,1,20.0,0.25,0.05,0.00,0.00,10.9,0,0,0,0.5,0.5,0.10
899,Santiago Gentiletti,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
900,Christian Gentner,2,24,8,33.3,0.90,0.30,0.08,0.25,17.5,0,0,0,2.4,2.4,0.10
901,Yannick Gerhardt,1,9,2,22.2,0.66,0.15,0.11,0.50,18.0,0,0,0,0.6,0.6,0.07
902,Valère Germain,9,59,28,47.5,2.45,1.16,0.15,0.32,12.3,0,0,1,9.7,9.0,0.15
903,Gerson,2,9,3,33.3,0.89,0.30,0.22,0.67,14.4,0,0,0,1.3,1.3,0.14
904,Willem Geubbels,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
905,Yassine El Ghanassy,0,13,3,23.1,1.82,0.42,0.00,0.00,19.5,0,0,0,0.7,0.7,0.05
906,Anwar El Ghazi,4,62,30,48.4,3.39,1.64,0.06,0.13,22.0,10,0,0,3.9,3.9,0.06
907,Rachid Ghezzal,2,29,7,24.1,2.59,0.63,0.07,0.29,19.6,2,0,0,2.6,2.6,0.09
908,Faouzi Ghoulam,2,10,5,50.0,0.91,0.46,0.20,0.40,19.1,1,0,0,0.7,0.7,0.07
909,Emanuele Giaccherini,3,6,4,66.7,0.60,0.40,0.50,0.75,20.9,1,0,0,0.3,0.3,0.05
910,Emanuele Giaccherini,0,1,0,0.0,1.41,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.04
911,Niccolò Giannetti,0,5,1,20.0,1.54,0.31,0.00,0.00,8.8,0,0,0,1.2,1.2,0.26
912,Kieran Gibbs,0,9,1,11.1,0.29,0.03,0.00,0.00,18.6,0,0,0,0.4,0.4,0.04
913,Rafał Gikiewicz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
914,Carles Gil,0,10,2,20.0,1.89,0.38,0.00,0.00,22.7,0,0,0,0.3,0.3,0.03
915,Nacho Gil,0,7,2,28.6,0.86,0.25,0.00,0.00,18.4,0,0,0,0.3,0.3,0.05
916,Nacho Gil,0,2,1,50.0,0.79,0.39,0.00,0.00,20.2,0,0,0,0.1,0.1,0.07
917,Guillaume Gillet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
918,Dani Giménez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
919,Daniel Ginczek,7,42,15,35.7,2.48,0.89,0.14,0.40,14.5,2,1,1,7.8,7.0,0.17
920,Matthias Ginter,5,29,11,37.9,0.85,0.32,0.17,0.45,12.9,0,0,0,3.8,3.8,0.13
921,Jimmy Giraudon,0,4,1,25.0,0.17,0.04,0.00,0.00,9.1,0,0,0,0.5,0.5,0.12
922,Thibault Giresse,0,1,0,0.0,3.91,0.00,0.00,,28.2,1,0,0,0.1,0.1,0.07
923,Andrei Girotto,1,31,8,25.8,1.84,0.47,0.03,0.13,25.0,1,0,0,1.4,1.4,0.04
924,Olivier Giroud,4,18,6,33.3,4.18,1.39,0.22,0.67,10.6,0,0,0,3.3,3.3,0.18
925,Olivier Giroud,3,30,8,26.7,4.40,1.17,0.10,0.38,11.5,0,0,0,3.6,3.6,0.12
926,Kamil Glik,3,24,7,29.2,0.67,0.19,0.13,0.43,10.7,0,0,0,2.9,2.9,0.12
927,Serge Gnabry,10,48,22,45.8,2.87,1.31,0.21,0.45,18.1,0,0,1,5.9,5.1,0.11
928,Joris Gnagnon,2,28,9,32.1,0.86,0.28,0.07,0.22,12.9,0,0,0,2.6,2.6,0.09
929,Massimo Gobbi,0,6,0,0.0,0.26,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.04
930,Diego Godín,0,13,5,38.5,0.46,0.18,0.00,0.00,9.6,0,0,0,1.9,1.9,0.14
931,Edoardo Goldaniga,1,5,1,20.0,0.39,0.08,0.20,1.00,14.6,0,0,0,0.4,0.4,0.08
932,Connor Goldson,0,3,1,33.3,1.35,0.45,0.00,0.00,7.2,0,0,0,0.2,0.2,0.08
933,Pierluigi Gollini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
934,André Gomes,0,7,0,0.0,0.99,0.00,0.00,,17.3,0,0,0,0.6,0.6,0.08
935,Heurelho Gomes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
936,Ibai Gómez,7,53,23,43.4,2.06,0.89,0.11,0.26,22.2,8,1,1,4.7,3.9,0.07
937,Joe Gomez,0,5,0,0.0,0.24,0.00,0.00,,21.9,0,0,0,0.3,0.3,0.05
938,Mario Gómez,1,22,7,31.8,2.12,0.67,0.05,0.14,19.5,0,0,2,4.4,2.8,0.13
939,Mario Gómez,8,34,15,44.1,2.21,0.97,0.24,0.53,14.7,0,0,0,5.7,5.7,0.18
940,Maxi Gómez,17,83,37,44.6,2.43,1.09,0.20,0.46,12.7,1,0,0,14.8,14.8,0.19
941,Papu Gómez,6,95,33,34.7,3.11,1.08,0.04,0.12,20.0,4,2,3,11.3,8.9,0.09
942,Sergi Gómez,1,15,2,13.3,0.50,0.07,0.07,0.50,11.9,0,0,0,1.6,1.6,0.11
943,Sergio Gómez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
944,Vicente Gómez,0,14,0,0.0,0.83,0.00,0.00,,18.9,0,0,0,0.8,0.8,0.05
945,Alfred Gomis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
946,Maxime Gonalons,0,12,2,16.7,0.99,0.16,0.00,0.00,21.9,0,0,0,0.5,0.5,0.04
947,Anthony Gonçalves,0,21,5,23.8,1.08,0.26,0.00,0.00,23.1,3,0,0,1.4,1.4,0.07
948,Vagner Gonçalves,0,3,0,0.0,2.50,0.00,0.00,,16.4,0,0,0,0.2,0.2,0.06
949,Jérôme Gondorf,1,16,3,18.8,1.81,0.34,0.06,0.33,17.3,0,0,0,2.3,2.3,0.14
950,Adrián González,3,34,11,32.4,1.31,0.42,0.06,0.18,20.3,0,1,1,3.6,2.8,0.08
951,Álvaro González,0,16,3,18.8,0.50,0.09,0.00,0.00,11.0,0,0,0,1.6,1.6,0.10
952,Bruno González,0,5,0,0.0,0.29,0.00,0.00,,12.5,0,0,0,0.4,0.4,0.08
953,Diego González,1,13,3,23.1,0.82,0.19,0.08,0.33,16.7,0,0,0,0.7,0.7,0.06
954,Fabio González,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
955,Giancarlo González,0,1,0,0.0,0.05,0.00,0.00,,6.0,0,0,0,0.1,0.1,0.12
956,Mario González,0,1,0,0.0,5.00,0.00,0.00,,9.3,0,0,0,0.1,0.1,0.05
957,Georges Gope-Fenepej,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
958,Leon Goretzka,4,44,17,38.6,2.00,0.77,0.07,0.18,19.7,3,1,1,4.4,3.6,0.08
959,Mathieu Gorgelin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
960,Andoni Gorosabel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
961,Robin Gosens,1,12,2,16.7,0.74,0.12,0.08,0.50,18.0,0,0,0,1.7,1.7,0.14
962,Dan Gosling,2,22,8,36.4,1.02,0.37,0.09,0.25,16.3,0,0,0,2.1,2.1,0.09
963,Mario Götze,2,23,7,30.4,1.29,0.39,0.09,0.29,18.6,0,0,0,2.3,2.3,0.10
964,Mohamed Gouaida,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
965,Prince-Désir Gouano,0,8,1,12.5,0.26,0.03,0.00,0.00,8.8,0,0,0,0.8,0.8,0.10
966,Lemouya Goudiaby,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
967,Amine Gouiri,0,3,2,66.7,3.25,2.17,0.00,0.00,17.2,0,0,0,0.1,0.1,0.04
968,Yoann Gourcuff,1,9,3,33.3,1.90,0.63,0.11,0.33,18.4,0,0,0,0.5,0.5,0.05
969,Jeffrey Gouweleeuw,0,14,2,14.3,0.53,0.08,0.00,0.00,14.3,0,0,0,1.0,1.0,0.07
970,Julio Gracia,0,1,0,0.0,3.91,0.00,0.00,,21.3,0,0,0,0.0,0.0,0.03
971,Max Gradel,8,64,22,34.4,2.39,0.82,0.06,0.18,21.1,8,4,5,8.1,4.1,0.06
972,Samuel Grandsir,3,48,19,39.6,1.66,0.66,0.06,0.16,17.5,0,0,0,4.8,4.8,0.10
973,Álex Granell,1,43,8,18.6,1.36,0.25,0.02,0.13,29.7,10,0,1,2.4,1.6,0.04
974,Esteban Granero,1,13,2,15.4,0.95,0.15,0.08,0.50,24.7,3,0,0,0.6,0.6,0.04
975,Lee Grant,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
976,Alberto Grassi,3,37,13,35.1,1.48,0.52,0.08,0.23,18.3,0,0,0,2.9,2.9,0.08
977,Andrew Gravillon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
978,Andre Gray,5,34,13,38.2,2.04,0.78,0.15,0.38,12.3,0,0,0,6.7,6.7,0.20
979,Demarai Gray,3,36,9,25.0,1.91,0.48,0.08,0.33,20.7,1,0,0,2.5,2.5,0.07
980,Michael Gregoritsch,13,91,35,38.5,3.24,1.25,0.13,0.34,18.0,11,1,1,11.5,10.7,0.12
981,Clément Grenier,5,25,7,28.0,1.86,0.52,0.12,0.43,27.3,13,2,2,3.7,2.1,0.08
982,Clément Grenier,0,1,0,0.0,18.00,0.00,0.00,,24.3,1,0,0,0.1,0.1,0.08
983,Anto Grgić,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
984,Antoine Griezmann,19,70,38,54.3,2.50,1.36,0.24,0.45,18.0,8,2,2,13.1,11.5,0.16
985,Vincenzo Grifo,0,12,6,50.0,1.37,0.69,0.00,0.00,20.8,2,0,0,0.8,0.8,0.06
986,Florian Grillitsch,1,18,6,33.3,0.86,0.29,0.06,0.17,23.7,0,0,0,1.2,1.2,0.06
987,Jérémy Grimm,1,14,3,21.4,1.56,0.33,0.07,0.33,23.7,0,0,0,0.6,0.6,0.04
988,Pascal Groß,7,43,19,44.2,1.32,0.58,0.14,0.32,21.5,1,1,1,3.3,2.5,0.06
989,Marko Grujić,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
990,Vicente Guaita,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
991,Andrés Guardado,2,32,8,25.0,1.27,0.32,0.03,0.13,27.2,2,1,1,2.5,1.7,0.05
992,Karim Guédé,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
993,Gonçalo Guedes,5,61,21,34.4,2.25,0.77,0.08,0.24,23.2,0,0,0,4.7,4.7,0.08
994,Gonçalo Guedes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
995,Ramiro Guerra,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
996,Raphaël Guerreiro,1,9,5,55.6,1.48,0.82,0.11,0.20,17.1,0,0,0,1.0,1.0,0.11
997,Francis Guerrero,1,4,1,25.0,0.36,0.09,0.25,1.00,20.3,0,0,0,0.3,0.3,0.07
998,John Guidetti,3,28,11,39.3,2.06,0.81,0.11,0.27,18.9,3,0,0,2.7,2.7,0.10
999,John Guidetti,0,5,3,60.0,3.91,2.35,0.00,0.00,14.7,0,0,0,0.9,0.9,0.18
1000,Josuha Guilavogui,3,21,7,33.3,0.79,0.26,0.14,0.43,19.6,0,0,0,1.7,1.7,0.08
1001,Frederic Guilbert,1,13,3,23.1,0.36,0.08,0.08,0.33,22.9,0,0,0,1.4,1.4,0.11
1002,Guilherme,2,12,3,25.0,1.14,0.29,0.17,0.67,17.5,0,0,0,1.0,1.0,0.08
1003,Guilherme,0,41,2,4.9,1.40,0.07,0.00,0.00,23.4,1,0,0,2.6,2.6,0.06
1004,Baptiste Guillaume,1,7,4,57.1,1.38,0.79,0.14,0.25,12.0,0,0,0,1.7,1.7,0.24
1005,Serhou Guirassy,4,30,8,26.7,3.17,0.85,0.07,0.25,14.1,0,2,2,6.4,5.0,0.17
1006,Péter Gulácsi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1007,Manuel Gulde,1,8,3,37.5,0.47,0.18,0.13,0.33,9.2,0,0,0,1.2,1.2,0.15
1008,Gerard Gumbau,1,17,6,35.3,1.07,0.38,0.06,0.17,28.5,0,0,0,0.7,0.7,0.04
1009,İlkay Gündoğan,4,34,10,29.4,2.02,0.59,0.09,0.30,19.6,1,1,1,3.0,2.3,0.07
1010,Christian Günter,1,25,8,32.0,0.74,0.24,0.04,0.13,24.8,2,0,1,1.9,1.1,0.05
1011,Jon Guridi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1012,Régis Gurtner,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1013,Samuel Gustafson,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1014,Luiz Gustavo,5,58,21,36.2,1.73,0.63,0.09,0.24,23.4,1,0,0,4.0,3.4,0.06
1015,Alejandro Gutiérrez Mozo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1016,Jonathan de Guzmán,0,11,4,36.4,0.91,0.33,0.00,0.00,21.3,2,0,0,1.1,1.1,0.10
1017,Bright Gyamfi,0,4,2,50.0,1.10,0.55,0.00,0.00,18.0,0,0,0,0.2,0.2,0.05
1018,Nicolas Haas,0,2,0,0.0,1.05,0.00,0.00,,24.0,0,0,0,0.1,0.1,0.04
1019,Janik Haberer,3,41,15,36.6,1.34,0.49,0.05,0.13,20.7,0,1,2,4.9,3.3,0.08
1020,Hacen,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1021,Alexander Hack,1,12,4,33.3,0.84,0.28,0.08,0.25,18.0,0,0,0,0.7,0.7,0.06
1022,Robin Hack,1,2,1,50.0,2.61,1.30,0.50,1.00,15.1,0,0,0,0.1,0.1,0.05
1023,Munir El Haddadi,10,62,23,37.1,2.28,0.85,0.16,0.43,17.2,5,0,0,9.1,9.1,0.15
1024,Oussama Haddadi,1,6,2,33.3,0.22,0.07,0.17,0.50,17.0,0,0,0,0.5,0.5,0.09
1025,Florent Hadergjonaj,0,8,2,25.0,0.43,0.11,0.00,0.00,25.4,0,0,0,0.3,0.3,0.03
1026,André Hahn,3,42,16,38.1,2.78,1.06,0.07,0.19,17.0,0,0,0,3.5,3.5,0.08
1027,Massadio Haïdara,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1028,Oualid El Hajjam,1,18,2,11.1,0.74,0.08,0.06,0.50,23.8,0,0,0,0.6,0.6,0.03
1029,Izet Hajrović,0,7,2,28.6,3.33,0.95,0.00,0.00,26.2,1,0,0,0.3,0.3,0.04
1030,Achraf Hakimi,2,3,3,100.0,0.36,0.36,0.67,0.67,13.7,0,0,0,0.3,0.3,0.11
1031,Alen Halilović,2,38,15,39.5,2.62,1.04,0.05,0.13,25.9,4,0,0,1.6,1.6,0.04
1032,Sébastien Haller,9,39,14,35.9,1.50,0.54,0.18,0.50,13.3,0,2,2,7.4,5.8,0.15
1033,Emil Hallfreðsson,0,2,1,50.0,0.24,0.12,0.00,0.00,30.6,0,0,0,0.0,0.0,0.02
1034,Marcel Halstenberg,2,25,8,32.0,1.91,0.61,0.08,0.25,18.8,3,0,0,1.7,1.7,0.07
1035,Ben Hamer,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1036,Romain Hamouma,5,42,16,38.1,2.05,0.78,0.12,0.31,15.3,2,0,0,6.7,6.7,0.16
1037,Marek Hamšík,7,86,31,36.0,3.26,1.18,0.08,0.23,19.6,0,0,0,6.6,6.6,0.08
1038,Samir Handanović,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1039,Tim Handwerker,0,8,4,50.0,1.82,0.91,0.00,0.00,27.7,0,0,0,0.3,0.3,0.04
1040,Genki Haraguchi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1041,Amine Harit,3,24,9,37.5,1.06,0.40,0.08,0.22,20.2,0,1,1,3.6,2.8,0.12
1042,Martin Harnik,9,49,23,46.9,2.34,1.10,0.18,0.39,12.4,0,0,0,8.6,8.6,0.18
1043,Rekeem Harper,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1044,Joe Hart,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1045,Makoto Hasebe,0,2,1,50.0,0.09,0.04,0.00,0.00,26.0,0,0,0,0.1,0.1,0.04
1046,Hans Hateboer,0,24,8,33.3,0.90,0.30,0.00,0.00,15.2,0,0,0,2.2,2.2,0.09
1047,Kai Havertz,3,37,14,37.8,1.55,0.59,0.08,0.21,16.5,0,0,0,3.6,3.6,0.10
1048,Isaac Hayden,1,14,9,64.3,0.92,0.59,0.07,0.11,22.1,0,0,0,1.0,1.0,0.07
1049,Eden Hazard,12,69,34,49.3,2.56,1.26,0.14,0.29,17.4,1,2,2,7.7,6.2,0.09
1050,Thorgan Hazard,10,81,28,34.6,2.48,0.86,0.06,0.18,17.9,2,5,6,14.0,9.3,0.11
1051,Tom Heaton,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1052,Jonas Hector,2,16,5,31.3,0.82,0.26,0.13,0.40,15.7,0,0,0,1.1,1.1,0.07
1053,Michael Hefele,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1054,Ahmed Hegazi,2,14,4,28.6,0.37,0.11,0.14,0.50,10.8,0,0,0,1.7,1.7,0.12
1055,Gauthier Hein,0,1,0,0.0,1.10,0.00,0.00,,18.5,0,0,0,0.0,0.0,0.04
1056,Dominique Heintz,1,8,3,37.5,0.26,0.10,0.13,0.33,20.0,0,0,0,0.5,0.5,0.06
1057,Filip Helander,0,4,1,25.0,0.14,0.04,0.00,0.00,13.9,0,0,0,0.3,0.3,0.07
1058,Marcel Heller,0,11,4,36.4,0.76,0.28,0.00,0.00,12.9,0,0,0,1.5,1.5,0.13
1059,Tomer Hemed,2,17,7,41.2,1.80,0.74,0.12,0.29,14.8,0,0,0,1.9,1.9,0.11
1060,Jordan Henderson,1,15,3,20.0,0.62,0.12,0.07,0.33,23.8,1,0,0,1.2,1.2,0.08
1061,Jeff Hendrick,2,25,6,24.0,0.97,0.23,0.08,0.33,19.7,0,0,0,2.0,2.0,0.08
1062,Wayne Hennessey,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1063,Benjamin Henrichs,0,19,2,10.5,1.35,0.14,0.00,0.00,20.3,0,0,0,0.8,0.8,0.04
1064,Dalbert Henrique,0,6,1,16.7,1.02,0.17,0.00,0.00,30.7,0,0,0,0.1,0.1,0.02
1065,Christophe Hérelle,0,13,4,30.8,0.40,0.12,0.00,0.00,12.4,0,0,0,1.7,1.7,0.13
1066,Mario Hermoso,1,11,3,27.3,0.51,0.14,0.09,0.33,24.8,1,0,0,1.0,1.0,0.09
1067,Hernán,0,6,2,33.3,1.54,0.51,0.00,0.00,16.6,0,0,0,1.0,1.0,0.17
1068,Héctor Hernández,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1069,Javier Hernández,8,29,16,55.2,1.69,0.93,0.28,0.50,13.6,1,0,0,5.0,5.0,0.17
1070,Lucas Hernández,0,7,1,14.3,0.30,0.04,0.00,0.00,16.4,0,0,0,0.6,0.6,0.08
1071,Luis Hernández,0,4,0,0.0,0.11,0.00,0.00,,12.6,0,0,0,0.2,0.2,0.06
1072,Pablo Hernández,3,17,3,17.6,0.84,0.15,0.18,1.00,14.5,0,0,0,1.9,1.9,0.11
1073,Theo Hernández,0,2,2,100.0,0.19,0.19,0.00,0.00,13.9,0,0,0,0.2,0.2,0.08
1074,Hernani,3,16,6,37.5,2.65,0.99,0.19,0.50,26.5,8,0,0,1.0,1.0,0.06
1075,Ander Herrera,0,12,1,8.3,0.85,0.07,0.00,0.00,25.2,0,0,0,0.4,0.4,0.03
1076,Borja Herrera,0,1,0,0.0,0.37,0.00,0.00,,27.6,0,0,0,0.0,0.0,0.02
1077,Iago Herrerín,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1078,Patrick Herrmann,0,20,7,35.0,1.60,0.56,0.00,0.00,15.5,0,0,0,1.9,1.9,0.10
1079,Përparim Hetemaj,3,33,9,27.3,1.23,0.34,0.09,0.33,21.3,0,0,0,3.5,3.5,0.10
1080,Son Heung-min,12,75,33,44.0,2.91,1.28,0.16,0.36,16.3,0,0,0,10.2,10.2,0.14
1081,Thomas Heurtaux,0,1,0,0.0,0.06,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.03
1082,Gonzalo Higuaín,16,100,38,38.0,3.20,1.21,0.15,0.39,17.1,2,1,2,11.8,10.2,0.10
1083,Oscar Hiljemark,0,12,4,33.3,0.84,0.28,0.00,0.00,17.7,1,0,0,1.1,1.1,0.10
1084,Vitorino Hilton,0,20,4,20.0,0.74,0.15,0.00,0.00,12.3,0,0,0,1.4,1.4,0.07
1085,Kaylen Hinds,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1086,Martin Hinteregger,0,26,4,15.4,0.88,0.14,0.00,0.00,18.4,1,0,0,2.2,2.2,0.08
1087,Marwin Hitz,0,1,0,0.0,0.03,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.13
1088,Andrew Hjulsager,0,1,0,0.0,6.43,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.03
1089,Wesley Hoedt,0,15,2,13.3,0.54,0.07,0.00,0.00,14.4,0,0,0,1.3,1.3,0.09
1090,Nicolas Höfler,1,11,1,9.1,0.44,0.04,0.09,1.00,18.1,0,0,0,0.7,0.7,0.07
1091,Jonas Hofmann,0,20,5,25.0,1.74,0.44,0.00,0.00,17.8,0,0,0,2.1,2.1,0.10
1092,Marco Höger,0,9,0,0.0,0.48,0.00,0.00,,20.3,0,0,0,1.0,1.0,0.11
1093,Jonathan Hogg,0,12,2,16.7,0.45,0.08,0.00,0.00,24.0,0,0,0,0.4,0.4,0.03
1094,Rob Holding,0,1,0,0.0,0.11,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.11
1095,José Holebas,0,17,3,17.6,0.64,0.11,0.00,0.00,25.9,2,0,0,0.6,0.6,0.03
1096,Lucas Höler,1,13,5,38.5,1.29,0.50,0.08,0.20,16.3,0,0,0,2.3,2.3,0.18
1097,Mason Holgate,0,6,1,16.7,0.46,0.08,0.00,0.00,11.5,0,0,0,0.6,0.6,0.09
1098,Lewis Holtby,6,23,9,39.1,1.73,0.68,0.26,0.67,17.5,1,0,0,3.7,3.7,0.17
1099,Gerrit Holtmann,2,20,9,45.0,2.00,0.90,0.10,0.22,21.1,0,0,0,1.3,1.3,0.06
1100,Jannes Horn,0,2,0,0.0,0.22,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.03
1101,Timo Horn,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1102,Benedikt Höwedes,1,2,1,50.0,0.73,0.36,0.50,1.00,6.1,0,0,0,0.6,0.6,0.30
1103,Lukáš Hrádecký,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1104,Branimir Hrgota,0,3,2,66.7,1.38,0.92,0.00,0.00,15.3,0,0,0,0.5,0.5,0.15
1105,Timo Hübers,0,4,1,25.0,0.80,0.20,0.00,0.00,9.4,0,0,0,0.3,0.3,0.07
1106,Benjamin Hübner,3,23,6,26.1,0.89,0.23,0.13,0.50,11.6,0,0,0,1.8,1.8,0.08
1107,Florian Hübner,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1108,Tomáš Hubočan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1109,Callum Hudson-Odoi,0,2,1,50.0,6.21,3.10,0.00,0.00,19.9,0,0,0,0.1,0.1,0.04
1110,Will Hughes,2,12,4,33.3,1.09,0.36,0.17,0.50,21.0,0,0,0,0.6,0.6,0.05
1111,Jordan Hugill,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1112,Vitor Hugo,1,8,3,37.5,0.60,0.22,0.13,0.33,12.4,0,0,0,0.5,0.5,0.07
1113,Mats Hummels,1,27,4,14.8,1.10,0.16,0.04,0.25,11.0,0,0,0,2.0,2.0,0.07
1114,Uwe Hünemeier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1115,Adrien Hunou,5,25,10,40.0,1.54,0.62,0.20,0.50,13.0,0,0,0,3.9,3.9,0.16
1116,Aaron Hunt,3,29,7,24.1,1.25,0.30,0.07,0.29,24.2,10,1,1,2.8,2.0,0.07
1117,Emerson Hyndman,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1118,Elseid Hysaj,0,11,2,18.2,0.32,0.06,0.00,0.00,21.7,0,0,0,0.4,0.4,0.04
1119,Suk Hyun-jun,6,30,10,33.3,2.26,0.75,0.20,0.60,10.6,0,0,0,5.3,5.3,0.18
1120,Pierre Højbjerg,0,16,6,37.5,0.86,0.32,0.00,0.00,23.6,0,0,0,1.0,1.0,0.06
1121,Jordon Ibe,2,54,16,29.6,2.44,0.72,0.04,0.13,21.8,4,0,0,3.0,3.0,0.05
1122,Vedad Ibišević,6,36,19,52.8,2.23,1.18,0.11,0.21,11.8,0,2,2,8.5,6.9,0.21
1123,Vicente Iborra,3,14,4,28.6,0.89,0.26,0.21,0.75,12.1,0,0,0,1.7,1.7,0.12
1124,Zlatan Ibrahimović,0,4,1,25.0,3.40,0.85,0.00,0.00,16.7,0,0,0,0.2,0.2,0.05
1125,Mauro Icardi,29,94,46,48.9,2.86,1.40,0.24,0.50,13.7,1,6,7,21.2,15.7,0.17
1126,Brown Ideye,1,10,3,30.0,1.23,0.37,0.10,0.33,8.6,0,0,0,1.7,1.7,0.17
1127,Edgar Ié,1,13,4,30.8,0.37,0.11,0.08,0.25,14.1,0,0,0,0.9,0.9,0.07
1128,Julien Ielsch,0,5,0,0.0,0.73,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.04
1129,Pietro Iemmello,2,19,9,47.4,1.94,0.92,0.05,0.11,16.3,0,1,1,3.2,2.4,0.13
1130,Kelechi Iheanacho,3,29,10,34.5,3.14,1.08,0.10,0.30,17.4,0,0,0,4.1,4.1,0.15
1131,Jordan Ikoko,0,10,5,50.0,0.37,0.19,0.00,0.00,13.2,0,0,0,1.0,1.0,0.10
1132,Jonathan Ikone,1,18,4,22.2,1.62,0.36,0.06,0.25,20.8,1,0,0,0.9,0.9,0.05
1133,Josip Iličić,11,87,34,39.1,3.91,1.53,0.10,0.26,20.9,11,2,2,9.0,7.5,0.09
1134,Asier Illarramendi,7,35,11,31.4,1.00,0.31,0.20,0.64,23.0,2,0,0,2.9,2.9,0.08
1135,Jules Iloki,0,11,4,36.4,0.70,0.25,0.00,0.00,19.6,1,0,0,1.7,1.7,0.16
1136,Stefan Ilsanker,0,5,1,20.0,0.35,0.07,0.00,0.00,15.8,0,0,0,0.8,0.8,0.17
1137,Giannelli Imbula,1,34,10,29.4,1.36,0.40,0.03,0.10,25.7,7,0,0,1.6,1.6,0.05
1138,Ciro Immobile,29,102,46,45.1,3.42,1.54,0.22,0.48,16.9,0,7,8,20.7,14.4,0.14
1139,Emmanuel Imorou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
